#{"t_start": 1775812281.8637247, "env_id": "None"}
r,l,t
-0.45,17,286.996115
-0.09,5,287.034285
-1.26,3,287.0708
-1.2,1,287.071476
0.0,2,287.073112
-0.42,16,287.222121
-1.23,2,287.257893
-1.05,37,287.592092
-1.26,3,287.628987
-1.2,1,287.629663
-0.09,5,287.668148
-0.3,12,287.780407
1.05,8,287.855039
-0.24,10,287.964846
-0.15,7,288.03837
-1.23,2,288.039962
-1.23,2,288.075964
-0.3,12,288.18719
-0.06,4,288.224401
-0.06,4,288.262075
-1.2,1,288.262781
0.0,2,288.264044
-1.2,1,288.299166
-1.2,1,288.299852
-0.42,16,288.450397
-1.2,1,288.451112
-1.44,9,288.526511
-0.45,17,288.712106
-0.12,6,288.750853
-0.15,7,288.824404
-1.2,1,288.825048
-1.32,5,288.863042
-0.39,15,289.012245
-0.21,9,289.087541
-1.26,3,289.123846
-0.24,10,289.235067
1.14,5,289.27295
-0.03,3,289.309261
1.05,8,289.384395
-1.26,3,289.386557
-0.42,16,289.535652
-0.06,4,289.573512
-1.2,1,289.608649
0.9,13,289.722964
-1.2,1,289.723617
-1.23,2,289.759505
-0.06,4,289.797113
-0.27,11,289.872603
1.5,34,290.206405
-1.53,12,290.31794
-1.23,2,290.31909
-1.2,1,290.354291
-1.26,3,290.356759
-1.2,1,290.391886
-1.47,10,290.467889
-1.65,16,290.615547
0.78,17,290.766685
0.0,2,290.802543
-1.2,1,290.803171
-1.2,1,290.803797
-0.09,5,290.87636
-1.26,3,290.878137
-1.44,9,290.987743
-1.26,3,290.989484
-0.03,3,291.026184
-1.29,4,291.063637
-1.2,1,291.064295
-1.2,1,291.09941
-0.24,10,291.175389
-0.09,5,291.213523
0.84,15,291.362228
-0.21,9,291.437461
-1.23,2,291.473195
-0.18,8,291.547225
-0.06,4,291.584782
0.0,2,291.586027
-0.18,8,291.660995
-0.36,14,291.808817
-1.26,3,291.845411
-1.23,2,291.846607
-1.2,1,291.847233
-1.32,5,291.919657
-0.15,7,291.958543
-1.32,5,292.031133
-0.18,8,292.106252
-0.18,8,292.181368
0.84,15,292.296295
2.94,27,292.557432
-1.2,1,292.558062
-1.2,1,292.593238
-1.2,1,292.593918
-1.32,5,292.63156
-1.2,1,292.632228
-0.15,7,292.707772
-1.2,1,292.708396
0.75,18,292.893896
-1.2,1,292.894518
0.0,2,292.930374
0.96,11,293.007523
1.05,8,293.082855
2.04,16,293.232013
-1.2,1,293.267266
-0.24,10,293.342743
1.11,6,293.415786
-0.24,10,293.49306
-1.2,1,293.493754
-0.54,20,293.680964
-0.15,7,293.755332
-1.35,6,293.828048
-1.38,7,293.867471
1.11,6,293.940359
-0.03,3,293.977336
-0.24,10,294.053378
-1.26,3,294.089645
-1.29,4,294.126783
-1.47,10,294.202633
-1.35,6,294.275238
-0.57,21,294.460768
-1.32,5,294.498522
1.05,8,294.573137
-0.6,22,294.79727
-1.32,5,294.83499
-1.32,5,294.872802
-0.18,8,294.94736
-0.12,6,295.020535
-0.09,5,295.058721
-0.12,6,295.132501
-0.33,13,295.244738
-0.48,18,295.395692
-1.38,7,295.468959
-0.27,11,295.580711
-1.26,3,295.617248
-1.26,3,295.619397
0.78,17,295.805379
1.05,8,295.880468
-1.23,2,295.882091
-1.23,2,295.917686
-0.39,15,296.031226
-1.47,10,296.141303
-1.23,2,296.142452
-0.03,3,296.179149
-1.53,12,296.290554
-0.03,3,296.326903
-1.2,1,296.327532
0.93,12,296.438672
-0.33,13,296.550997
-1.35,6,296.623833
-0.24,10,296.702375
-0.03,3,296.739169
-1.23,2,296.775279
-1.59,14,296.887457
-0.21,9,296.962886
-0.12,6,297.036274
1.89,21,297.225025
-1.38,7,297.298453
-1.29,4,297.335232
-1.23,2,297.336396
-1.47,10,297.447956
-1.5,11,297.55823
-1.26,3,297.559954
-1.5,11,297.701216
-1.23,2,297.736995
0.81,16,297.886843
2.07,15,298.001889
-1.32,5,298.074346
-0.54,20,298.261841
-0.18,8,298.336277
-1.29,4,298.373792
-1.29,4,298.410552
-0.24,10,298.486851
-1.29,4,298.523637
1.05,8,298.599313
-1.2,1,298.599943
-1.23,2,298.635984
-0.36,14,298.749937
-0.63,23,298.972639
-0.3,12,299.083802
-1.2,1,299.084477
-0.48,18,299.269127
0.93,12,299.38119
-1.35,6,299.419764
-1.2,1,299.454918
-1.2,1,299.455594
-1.29,4,299.492694
-1.38,7,299.565589
-1.35,6,299.604518
-0.06,4,299.641817
-0.03,3,299.6791
0.75,18,299.831087
-0.27,11,299.941574
-0.15,7,300.015634
-0.15,7,300.089988
-0.18,8,300.164351
-1.53,12,300.27613
1.02,9,300.351509
-1.29,4,300.389058
-0.15,7,300.463014
0.93,12,300.574455
-0.24,10,300.650185
-1.23,2,300.687362
-0.24,10,300.764664
0.6,23,300.987972
-0.09,5,301.026372
1.14,5,301.06461
-0.21,9,301.175192
-1.41,8,301.249451
-0.6,22,301.436531
-0.09,5,301.475051
-0.48,18,301.658525
-1.38,7,301.73273
-0.33,13,301.845284
-0.12,6,301.883575
0.87,14,302.030833
-1.35,6,302.069222
-1.2,1,302.104329
0.0,2,302.10561
-0.12,6,302.179102
-1.23,2,302.180367
-0.09,5,302.218624
-0.18,8,302.293506
-1.2,1,302.328665
-1.26,3,302.330447
-0.51,19,302.516009
-1.41,8,302.590346
-0.15,7,302.665354
-0.03,3,302.703252
-0.96,34,303.002569
1.08,7,303.077296
-0.33,13,303.190464
-1.38,7,303.264903
-0.12,6,303.304194
-1.23,2,303.33983
0.93,12,303.451961
0.9,13,303.565358
-0.33,13,303.678481
0.0,2,303.715323
-0.15,7,303.78978
-0.3,12,303.90204
-1.2,1,303.90275
-0.18,8,303.977456
-1.2,1,303.978092
-1.29,4,304.015618
-1.47,10,304.125637
-0.3,12,304.238312
0.0,2,304.240055
-1.29,4,304.276814
-2.22,35,304.609013
-0.27,11,304.721102
1.05,8,304.795949
-1.32,5,304.833643
-0.09,5,304.872739
-0.21,9,304.947476
-0.27,11,305.058607
-0.18,8,305.133671
-1.32,5,305.17139
-0.03,3,305.208394
-0.12,6,305.281837
-1.26,3,305.284367
-0.3,12,305.396086
-1.2,1,305.431211
-0.06,4,305.468802
-0.18,8,305.543614
-0.12,6,305.583029
-0.54,20,305.770036
-1.2,1,305.770681
-0.33,13,305.918381
-0.48,18,306.069205
-1.32,5,306.106412
-0.99,35,306.439892
-0.03,3,306.477023
-1.56,13,306.589883
3.15,20,306.778729
0.72,19,306.964463
-0.18,8,307.039019
0.0,2,307.040651
1.02,9,307.151082
-0.27,11,307.227439
-1.53,12,307.338328
1.11,6,307.412448
-0.06,4,307.449944
-0.15,7,307.524291
-0.09,5,307.562726
-1.32,5,307.600308
-1.2,1,307.600964
-0.48,18,307.78564
-0.48,18,307.935773
-0.09,5,308.008072
0.66,21,308.194114
-1.2,1,308.194755
-0.3,12,308.306709
-0.57,21,308.492157
-1.29,4,308.529351
-0.21,9,308.639484
-0.27,11,308.717867
1.08,7,308.79264
0.87,14,308.940495
-0.18,8,309.01521
-0.42,16,309.16476
-0.18,8,309.239682
-1.35,6,309.277544
0.0,2,309.313285
-1.59,14,309.4263
5.7,17,309.578266
-1.32,5,309.649999
-0.06,4,309.688728
-0.51,19,309.840134
0.0,2,309.875924
-1.2,1,309.876538
-1.5,11,309.987113
-0.09,5,310.025361
-1.26,3,310.061535
-1.2,1,310.062188
-1.2,1,310.062783
-0.45,17,310.247455
-1.53,12,310.358573
-1.32,5,310.396096
-0.3,12,310.508186
-0.06,4,310.545757
1.02,9,310.621501
-0.33,13,310.735252
-0.24,10,310.846935
-1.62,15,310.994539
-0.12,6,311.033866
-0.09,5,311.071963
-1.2,1,311.107041
-1.2,1,311.10778
-0.3,12,311.22048
0.99,10,311.29719
0.0,2,311.333282
-1.29,4,311.370706
-0.15,7,311.444618
-0.33,13,311.558006
-1.26,3,311.594466
-1.29,4,311.631283
0.63,22,311.819691
-0.15,7,311.893844
0.0,2,311.895475
-1.2,1,311.9306
-0.03,3,311.932993
-0.12,6,312.006436
-1.38,7,312.08077
-1.26,3,312.082555
-0.27,11,312.194335
0.0,2,312.230101
-1.32,5,312.267777
-0.21,9,312.344321
-0.15,7,312.418323
-0.09,5,312.456854
-1.26,3,312.493369
-0.36,14,312.606183
-1.44,9,312.716451
-0.27,11,312.79425
-1.26,3,312.831001
-0.06,4,312.868665
-1.35,6,312.94149
0.87,14,313.057136
-1.5,11,313.168957
-0.03,3,313.206083
-1.47,10,313.282649
-0.09,5,313.320391
0.0,2,313.356535
-0.03,3,313.393568
-0.21,9,313.469057
-1.2,1,313.469684
-1.2,1,313.470303
-1.2,1,313.505497
-0.06,4,313.542828
-1.23,2,313.54402
-1.23,2,313.579669
-0.18,8,313.653882
-0.21,9,313.729132
-1.26,3,313.765942
-0.15,7,313.805676
-0.18,8,313.879848
-1.23,2,313.915573
-0.27,11,314.026708
-0.18,8,314.101098
-0.33,13,314.214145
-0.42,16,314.362447
-1.44,9,314.436879
-0.33,13,314.548887
-0.15,7,314.62334
-1.32,5,314.661588
-1.26,3,314.698389
-0.15,7,314.774334
-1.2,1,314.775034
1.92,20,314.962566
-0.18,8,315.037484
-1.35,6,315.110415
-1.23,2,315.111663
-1.53,12,315.223341
-0.15,7,315.297578
0.0,2,315.299199
-0.45,17,315.483107
0.9,13,315.596036
-0.09,5,315.633857
-1.71,18,315.819429
-1.23,2,315.820707
0.72,19,316.00738
-0.06,4,316.045067
2.16,12,316.157706
-1.2,1,316.15839
-0.09,5,316.196481
-1.65,16,316.345181
-0.15,7,316.419302
-1.32,5,316.457189
-1.2,1,316.492344
-1.29,4,316.529127
-0.21,9,316.604735
-1.23,2,316.605955
-0.06,4,316.643487
-0.21,9,316.754882
-1.2,1,316.755559
-0.12,6,316.794692
0.0,2,316.830542
-1.35,6,316.868707
-0.18,8,316.944074
-1.38,7,317.017802
-0.66,24,317.23958
-0.18,8,317.314818
-1.2,1,317.315439
-1.32,5,317.38721
-1.29,4,317.42399
-0.21,9,317.49947
-1.53,12,317.610544
-1.2,1,317.611228
-0.6,22,317.832493
-1.77,20,318.019564
-0.15,7,318.059175
-1.32,5,318.131536
-0.57,21,318.317891
-0.09,5,318.356251
-1.2,1,318.356897
-0.18,8,318.430881
2.13,13,318.578805
0.39,30,318.841756
-0.45,17,318.991404
-0.33,13,319.137695
0.0,2,319.138999
-0.3,12,319.250237
-1.2,1,319.250902
-0.06,4,319.28873
-0.12,6,319.361875
-1.2,1,319.362524
-0.12,6,319.435472
-0.12,6,319.473912
-0.27,11,319.585119
-0.39,15,319.735286
-1.23,2,319.736524
-1.41,8,319.811412
2.19,11,319.92278
-1.65,16,320.071157
-0.12,6,320.110057
-1.38,7,320.18344
-1.29,4,320.220875
-0.09,5,320.259515
-1.41,8,320.334205
-1.56,13,320.480503
-1.23,2,320.481717
-1.29,4,320.518842
-0.09,5,320.557554
-1.38,7,320.631188
-0.24,10,320.742771
-0.36,14,320.856236
3.15,20,321.044613
-0.18,8,321.119932
-1.23,2,321.15594
-1.26,3,321.15767
-0.21,9,321.267403
-1.2,1,321.268161
-0.21,9,321.344093
-0.24,10,321.454308
-1.47,10,321.530452
-1.35,6,321.603081
-0.42,16,321.752963
-1.2,1,321.753656
-0.27,11,321.865545
0.0,2,321.867322
2.04,16,322.016469
0.96,11,322.128956
-0.09,5,322.167043
-0.06,4,322.204916
-0.03,3,322.241924
-0.06,4,322.2788
-0.51,19,322.464623
-1.23,2,322.465886
-1.35,6,322.538598
-0.33,13,322.650486
-1.65,16,322.800901
-0.33,13,322.913161
-1.29,4,322.950253
-1.2,1,322.9509
-1.23,2,322.986639
-1.2,1,322.98731
-0.03,3,323.023976
-1.29,4,323.060994
-0.21,9,323.136566
0.63,22,323.35945
-0.09,5,323.398335
-0.12,6,323.437299
-0.06,4,323.47483
-1.35,6,323.548302
-1.41,8,323.623306
-0.21,9,323.698834
-0.15,7,323.774323
-0.21,9,323.849417
1.02,9,323.925499
-0.15,7,323.999819
-1.2,1,324.000569
-0.57,21,324.222666
-0.24,10,324.298742
-1.23,2,324.334408
-1.2,1,324.335084
-0.12,6,324.374253
-1.41,8,324.448299
-1.2,1,324.483512
-0.12,6,324.522253
-0.03,3,324.559401
-1.23,2,324.560937
-0.33,13,324.708419
-1.35,6,324.748954
-1.2,1,324.74965
-0.21,9,324.860338
-1.2,1,324.861011
-1.5,11,324.971199
-0.09,5,325.009385
-1.29,4,325.046112
-1.5,11,325.156431
-1.26,3,325.158555
-1.2,1,325.193741
-0.27,11,325.271149
-0.12,6,325.344892
-0.18,8,325.419424
-0.15,7,325.4935
2.22,10,325.569933
-1.23,2,325.605608
0.96,11,325.682946
-1.26,3,325.719567
-1.5,11,325.832151
-0.42,16,325.981053
-1.32,5,326.019134
-1.53,12,326.130972
-1.38,7,326.204634
-1.26,3,326.24122
-1.38,7,326.280593
-1.2,1,326.315793
-0.15,7,326.355285
-1.44,9,326.464577
0.96,11,326.541543
-0.33,13,326.689239
-0.06,4,326.727516
-0.18,8,326.803658
0.0,2,326.805387
-0.33,13,326.918222
-1.41,8,326.991618
-1.2,1,327.026771
-1.35,6,327.065605
-1.29,4,327.102732
-1.26,3,327.139003
0.78,17,327.28779
-1.29,4,327.324507
1.08,7,327.39942
1.02,9,327.475269
-0.33,13,327.58765
-0.06,4,327.624907
-0.24,10,327.735877
1.02,9,327.812037
-0.18,8,327.887035
-1.29,4,327.92408
-1.53,12,328.035294
0.0,2,328.071482
-1.53,12,328.183136
-1.23,2,328.18433
-0.09,5,328.222887
0.9,13,328.370572
-1.59,14,328.482978
-1.23,2,328.518688
-1.41,8,328.593019
-1.2,1,328.593722
-0.12,6,328.633057
-0.3,12,328.747169
-0.18,8,328.822712
-0.15,7,328.897226
-0.24,10,329.009425
-0.3,12,329.122388
-0.15,7,329.162651
0.99,10,329.274923
-1.2,1,329.275575
-1.41,8,329.350808
-1.2,1,329.351493
-0.09,5,329.424474
-1.26,3,329.426776
-0.09,5,329.499661
-0.3,12,329.612921
0.0,2,329.614772
0.81,16,329.765658
-0.03,3,329.802788
-1.44,9,329.879125
-0.09,5,329.917826
-0.21,9,330.028092
-1.23,2,330.029824
-0.15,7,330.104378
-0.12,6,330.143319
-1.23,2,330.179293
-1.26,3,330.215801
-0.06,4,330.25351
-1.32,5,330.291875
1.11,6,330.330894
-0.06,4,330.368161
2.07,15,330.518905
-0.57,21,330.705629
-1.26,3,330.742331
-1.23,2,330.780061
-1.53,12,330.892462
-1.2,1,330.893152
-1.35,6,330.930978
-0.09,5,331.002905
-0.15,7,331.04261
-1.29,4,331.080024
-1.35,6,331.152628
-1.53,12,331.264101
-0.18,8,331.339094
0.87,14,331.452876
-1.23,2,331.488906
-0.09,5,331.526614
-0.24,10,331.636599
-0.18,8,331.711087
-0.21,9,331.787694
-1.44,9,331.862959
-0.15,7,331.937571
-1.41,8,332.011913
-1.35,6,332.051039
1.02,9,332.16207
-1.41,8,332.236373
-1.56,13,332.348195
-1.26,3,332.384422
-1.2,1,332.385113
-1.41,8,332.45965
-0.18,8,332.53503
-0.06,4,332.572588
-1.26,3,332.609295
-1.26,3,332.611195
-0.06,4,332.64857
-1.23,2,332.684297
-1.2,1,332.684923
-1.2,1,332.685746
0.69,20,332.874065
-0.06,4,332.912396
-1.2,1,332.947557
1.89,21,333.134471
-1.2,1,333.135144
-1.26,3,333.171377
-0.06,4,333.209008
-0.39,15,333.35849
-0.18,8,333.433258
-1.29,4,333.470408
-1.23,2,333.471597
-1.2,1,333.472407
-1.2,1,333.507598
-1.2,1,333.50829
-0.03,3,333.577738
-0.09,5,333.616128
-0.3,12,333.728237
-0.27,11,333.842048
-1.26,3,333.844174
-1.68,17,334.029028
-1.62,15,334.143419
-0.27,11,334.255641
-1.23,2,334.291619
-1.23,2,334.292862
-0.15,7,334.368145
-1.26,3,334.404705
-0.12,6,334.444284
0.0,2,334.480789
-0.3,12,334.593465
-0.12,6,334.632467
-1.35,6,334.706158
-0.12,6,334.745457
-1.29,4,334.783493
-0.12,6,334.857336
-1.2,1,334.858002
1.02,9,334.93372
-0.27,11,335.043486
-0.03,3,335.080175
1.02,9,335.1561
-0.24,10,335.232284
-0.21,9,335.342208
-0.33,13,335.454539
-0.33,13,335.566387
-0.27,11,335.677272
-1.26,3,335.713485
-0.12,6,335.75315
0.0,2,335.790148
-1.44,9,335.866037
-0.33,13,335.977284
-0.33,13,336.090472
-0.12,6,336.164082
-0.33,13,336.277005
-0.27,11,336.387404
-1.32,5,336.425463
-0.27,11,336.536209
-1.35,6,336.574381
0.84,15,336.723072
-0.15,7,336.798742
-1.26,3,336.835825
1.74,26,337.061648
-0.15,7,337.135291
-0.12,6,337.174115
-1.38,7,337.247815
-1.23,2,337.283854
-0.18,8,337.358644
-1.44,9,337.433442
0.0,2,337.435098
-0.39,15,337.583164
0.81,16,337.733519
-0.33,13,337.846182
-0.06,4,337.884104
-1.29,4,337.921351
-1.8,21,338.141894
0.87,14,338.256937
-1.32,5,338.294893
-0.15,7,338.369047
-1.32,5,338.407013
-1.47,10,338.516662
-1.2,1,338.517296
-0.12,6,338.624682
0.54,25,338.85259
-1.2,1,338.85322
-1.2,1,338.853834
-0.24,10,338.96498
0.96,11,339.077633
-0.33,13,339.191875
-1.77,20,339.378678
-1.2,1,339.379392
-1.23,2,339.415751
2.28,8,339.491166
-1.23,2,339.492795
-0.42,16,339.641404
-1.38,7,339.715364
0.96,11,339.829515
-0.03,3,339.831731
-1.29,4,339.869291
-0.03,3,339.906325
-0.21,9,339.981438
-0.03,3,340.018231
0.84,15,340.166881
-1.23,2,340.168031
-1.26,3,340.204623
-0.21,9,340.281204
-1.2,1,340.316435
-0.12,6,340.355572
1.92,20,340.543854
0.99,10,340.655205
0.96,11,340.733504
-1.2,1,340.768667
-1.23,2,340.769842
-1.23,2,340.807222
-1.35,6,340.846483
-0.06,4,340.884142
-0.45,17,341.033971
-1.23,2,341.069652
-1.5,11,341.180836
-1.2,1,341.18152
-1.35,6,341.220512
-1.29,4,341.257609
-0.51,19,341.443342
-1.29,4,341.480476
-1.41,8,341.555006
2.1,14,341.703668
-1.14,40,342.0782
2.1,14,342.193341
-1.26,3,342.229944
-1.38,7,342.30412
-0.24,10,342.380329
-1.44,9,342.454991
0.9,13,342.603226
-1.23,2,342.604431
-0.39,15,342.752865
-0.18,8,342.829657
-1.2,1,342.830364
0.72,19,343.017503
-1.2,1,343.018214
0.0,2,343.054377
-1.32,5,343.092159
-0.03,3,343.128872
-0.21,9,343.204288
-1.2,1,343.204919
-1.2,1,343.205522
-1.23,2,343.241279
-1.77,20,343.427016
-0.27,11,343.538349
-1.44,9,343.6134
-0.21,9,343.689558
-0.42,16,343.839394
-0.36,14,343.987968
-1.32,5,344.025503
-1.35,6,344.064061
-1.44,9,344.174058
-1.2,1,344.174765
-0.21,9,344.250607
-1.29,4,344.288097
0.87,14,344.437144
-0.33,13,344.549365
-1.26,3,344.585631
-1.56,13,344.697753
-0.12,6,344.736785
-1.26,3,344.773367
-0.09,5,344.813191
-1.2,1,344.8486
-0.21,9,344.925371
-0.3,12,345.037332
-0.21,9,345.111856
-1.2,1,345.1125
-1.29,4,345.149333
-0.21,9,345.259972
-0.24,10,345.335772
-0.03,3,345.372424
4.47,17,345.524685
-0.21,9,345.599966
-1.2,1,345.635143
-0.03,3,345.63748
-0.45,17,345.822462
-0.15,7,345.862842
-1.2,1,345.898027
-0.03,3,345.900331
0.0,2,345.936613
-1.32,5,345.973911
0.75,18,346.16023
-0.09,5,346.198487
-0.24,10,346.274492
-1.62,15,346.422663
-1.2,1,346.423306
-1.2,1,346.45846
1.05,8,346.533392
0.87,14,346.648667
-0.18,8,346.723329
-1.62,15,346.873363
-1.62,15,347.02158
-1.2,1,347.022262
-1.29,4,347.059776
-0.12,6,347.099295
-1.2,1,347.134511
0.87,14,347.249032
-1.2,1,347.249651
-1.2,1,347.284802
-1.26,3,347.286552
-1.26,3,347.323508
-0.12,6,347.396939
-1.53,12,347.508914
0.96,11,347.586257
-0.18,8,347.661268
-0.18,8,347.735755
-1.2,1,347.770912
-1.23,2,347.772159
-0.15,7,347.848114
-1.23,2,347.849641
-1.53,12,347.961145
-1.2,1,347.99645
-0.36,14,348.109869
-0.21,9,348.185357
-0.09,5,348.258075
1.95,19,348.410175
-1.41,8,348.484737
-0.21,9,348.594825
-0.18,8,348.669523
0.45,28,348.93351
1.11,6,348.973091
-0.51,19,349.159392
-1.23,2,349.16099
-1.29,4,349.198173
-0.36,14,349.346239
-0.42,16,349.494947
-0.51,19,349.680803
-1.23,2,349.682471
-0.66,24,349.908278
-0.03,3,349.945019
-1.23,2,349.946515
0.54,25,350.20659
-1.44,9,350.281352
-0.33,13,350.394031
-1.26,3,350.430321
1.11,6,350.469412
0.96,11,350.581162
-0.12,6,350.654911
0.87,14,350.769718
-1.53,12,350.882383
-1.2,1,350.883013
-0.06,4,350.920179
-1.23,2,350.955932
-1.44,9,351.031305
-0.18,8,351.105281
-0.27,11,351.216722
-0.12,6,351.255776
-0.06,4,351.29297
-0.21,9,351.403348
-0.27,11,351.479962
-1.2,1,351.515145
-0.27,11,351.5923
-0.45,17,351.778619
-1.41,8,351.854125
-0.21,9,351.929721
4.47,17,352.080358
1.08,7,352.155032
-0.3,12,352.266656
-0.24,10,352.343084
-0.24,10,352.454258
1.11,6,352.493427
-1.23,2,352.52948
-0.39,15,352.67947
-0.09,5,352.717732
-0.12,6,352.757166
-1.2,1,352.792361
-1.5,11,352.870385
-1.29,4,352.907163
-1.29,4,352.94468
-0.09,5,353.017051
-0.18,8,353.092028
-0.27,11,353.169119
-1.32,5,353.241328
-1.26,3,353.243478
-1.71,18,353.427325
-0.06,4,353.465031
-1.35,6,353.503868
-1.2,1,353.539057
0.72,19,353.691634
-0.39,15,353.841337
-1.29,4,353.878778
0.81,16,354.026427
1.02,9,354.102115
-1.44,9,354.211608
-0.06,4,354.249057
-0.06,4,354.285975
-1.35,6,354.324243
-0.15,7,354.398838
-0.12,6,354.438118
-1.2,1,354.473286
-1.29,4,354.510491
-1.59,14,354.623164
-1.2,1,354.623921
-0.33,13,354.771613
0.96,11,354.850779
-0.09,5,354.923737
-0.06,4,354.961471
0.96,11,355.038817
-0.03,3,355.075195
-0.06,4,355.113185
-1.29,4,355.150588
-1.68,17,355.300904
1.56,32,355.599432
-1.62,15,355.748074
-0.3,12,355.861439
-0.42,16,356.010515
-0.15,7,356.085179
-1.2,1,356.085873
-0.12,6,356.158667
-1.23,2,356.15988
-1.2,1,356.160475
-1.38,7,356.234544
-1.26,3,356.271455
-1.23,2,356.273
1.05,8,356.347644
-0.33,13,356.494454
1.05,8,356.569361
1.62,30,356.835108
-0.39,15,356.984883
-0.06,4,357.02217
-0.66,24,357.245509
-1.53,12,357.358143
-0.06,4,357.395398
-0.15,7,357.470565
-0.15,7,357.509939
-0.42,16,357.659555
-0.27,11,357.771367
-1.2,1,357.772048
-1.2,1,357.807201
-1.29,4,357.845016
-0.57,21,358.032518
-0.06,4,358.070155
-1.2,1,358.070779
-1.26,3,358.107028
-0.21,9,358.182116
-1.5,11,358.293448
-0.03,3,358.330454
-1.2,1,358.331137
-0.18,8,358.40646
-0.27,11,358.518442
0.87,14,358.631763
-0.09,5,358.669568
-0.18,8,358.744584
-0.15,7,358.819369
-0.27,11,358.932715
-0.36,14,359.046851
-1.2,1,359.082017
-0.18,8,359.156993
-1.32,5,359.194677
-0.09,5,359.232388
-0.27,11,359.34412
-0.33,13,359.457702
1.05,8,359.532798
-1.23,2,359.568462
0.93,12,359.680923
-1.35,6,359.719573
-1.2,1,359.72021
-0.15,7,359.794098
-1.26,3,359.831241
-1.2,1,359.831945
-0.24,10,359.943398
1.02,9,360.018683
-0.03,3,360.055424
-1.35,6,360.094377
-1.2,1,360.095029
-1.26,3,360.131579
0.96,11,360.242307
-0.15,7,360.31649
-1.29,4,360.353641
-0.06,4,360.39103
-0.12,6,360.429463
-0.18,8,360.504504
-1.2,1,360.505147
-0.06,4,360.542762
-1.23,2,360.578842
1.92,20,360.767446
-0.03,3,360.804163
-1.2,1,360.804872
3.18,19,360.992448
0.87,14,361.107436
2.13,13,361.221275
-1.26,3,361.258231
-0.12,6,361.332063
2.1,14,361.446231
0.57,24,361.670405
-0.18,8,361.745304
-1.2,1,361.745957
1.08,7,361.819955
-1.2,1,361.820608
-0.12,6,361.894998
0.87,14,362.008301
-1.2,1,362.043585
-1.32,5,362.082395
-1.32,5,362.120424
-0.3,12,362.232225
-0.21,9,362.306921
-0.15,7,362.380584
-0.18,8,362.456026
-1.41,8,362.529914
-0.21,9,362.604367
-1.26,3,362.64128
0.99,10,362.751789
-0.33,13,362.866364
-1.29,4,362.904093
-0.06,4,362.941388
-0.03,3,362.978491
-0.33,13,363.091502
-0.36,14,363.205179
-0.06,4,363.242838
-1.26,3,363.279751
0.27,34,363.614412
-1.26,3,363.616191
-0.15,7,363.690593
-0.15,7,363.764802
-1.2,1,363.765448
0.57,24,363.99135
0.87,14,364.140385
0.0,2,364.142058
-0.18,8,364.216388
-0.36,14,364.363446
-0.48,18,364.51366
-1.59,14,364.660979
-0.24,10,364.737917
-1.2,1,364.738613
-1.2,1,364.773761
-1.29,4,364.810952
-1.26,3,364.813104
-1.2,1,364.849041
-0.12,6,364.889213
-1.77,20,365.07469
-1.26,3,365.111012
2.28,8,365.187122
-1.26,3,365.223334
-0.18,8,365.2979
-1.29,4,365.335082
-1.29,4,365.372352
-0.27,11,365.449869
-1.35,6,365.522547
-1.2,1,365.523204
-0.21,9,365.599029
-1.35,6,365.672123
0.87,14,365.785191
-0.33,13,365.933089
-0.21,9,366.008364
-0.21,9,366.084264
-1.62,15,366.23319
-0.03,3,366.270241
-1.35,6,366.308873
0.72,19,366.49446
-1.38,7,366.567635
-1.41,8,366.641786
-1.2,1,366.642524
-0.09,5,366.680571
-0.15,7,366.754932
-1.26,3,366.791517
-0.09,5,366.830035
-0.18,8,366.906552
-1.53,12,367.017284
-1.26,3,367.054014
-1.23,2,367.055695
-0.09,5,367.093758
-0.57,21,367.314874
-1.2,1,367.315548
-0.15,7,367.389589
-0.21,9,367.464897
0.0,2,367.466501
-0.27,11,367.577879
-0.03,3,367.614869
2.31,7,367.689289
-1.23,2,367.690504
-1.2,1,367.691132
1.14,5,367.764163
1.02,9,367.840722
-1.2,1,367.841391
-0.18,8,367.917441
-1.23,2,367.95324
-0.15,7,367.993231
-0.21,9,368.102939
-0.09,5,368.141389
0.78,17,368.292444
-0.3,12,368.404642
-1.32,5,368.44226
-1.29,4,368.479102
0.51,26,368.740282
-1.23,2,368.741803
-0.09,5,368.815063
-1.2,1,368.815795
1.17,4,368.853988
0.6,23,369.079722
-1.29,4,369.117212
-1.26,3,369.119355
-0.06,4,369.157269
-0.18,8,369.232119
1.08,7,369.306597
0.87,14,369.455454
-1.38,7,369.494203
-0.36,14,369.64133
-0.39,15,369.789798
-1.26,3,369.792267
-1.2,1,369.827466
0.66,21,370.016333
-0.12,6,370.05565
-1.77,20,370.240781
1.05,8,370.316317
-1.29,4,370.353796
-1.29,4,370.390539
-0.09,5,370.463939
-0.06,4,370.501809
-1.2,1,370.502491
-1.35,6,370.541096
-1.41,8,370.615212
-1.29,4,370.65197
-0.45,17,370.837636
1.14,5,370.877757
-0.27,11,370.98991
-1.2,1,370.990649
-1.41,8,371.065162
-1.38,7,371.138692
-0.21,9,371.214569
-0.12,6,371.253478
1.2,3,371.290514
-1.23,2,371.326194
-0.09,5,371.364626
-0.27,11,371.475665
2.1,14,371.588534
-0.15,7,371.662909
-1.2,1,371.66354
-0.27,11,371.774245
-0.39,15,371.924821
-1.59,14,372.038178
-1.35,6,372.112198
-1.29,4,372.149411
1.17,4,372.187547
