#{"t_start": 1775819384.201737, "env_id": "None"}
r,l,t
7.92,25,12.853239
-0.18,8,12.861936
1.95,19,12.882339
-0.06,4,12.886726
2.22,10,12.897596
4.44,18,12.917107
10.62,58,12.979484
-0.48,18,12.998591
7.92,25,13.025712
5.07,38,13.066782
2.01,17,13.085127
-0.09,5,13.090586
2.04,16,13.107675
-0.27,11,13.119296
6.18,42,13.164559
1.02,9,13.174257
2.1,14,13.189558
1.89,21,13.212077
-0.24,10,13.222939
1.08,7,13.230654
-0.12,6,13.237127
0.84,15,13.253006
3.09,22,13.276836
4.53,15,13.293277
6.48,32,13.32802
1.05,8,13.33663
3.36,13,13.350771
-0.09,5,13.356282
5.88,52,13.576916
2.04,16,13.594173
3.21,18,13.613607
8.13,59,13.677582
2.16,12,13.690734
2.07,15,13.706951
1.08,7,13.714545
-0.12,6,13.721013
-0.09,5,13.726452
4.89,44,13.773637
4.44,18,13.793217
1.95,19,13.813487
-0.93,33,13.847811
