#{"t_start": 1775801401.3549445, "env_id": "None"}
r,l,t
-1.2,1,2.931324
-1.23,2,2.935935
-1.41,8,2.947114
-1.23,2,2.948293
-0.12,6,2.958536
-1.32,5,2.964691
-1.47,10,2.980405
-0.06,4,2.986238
-1.29,4,2.992059
-1.62,15,3.010391
-1.26,3,3.01569
-0.3,12,3.032764
-1.2,1,3.033387
-1.2,1,3.037495
-1.26,3,3.039139
-1.2,1,3.04328
-1.32,5,3.049447
-1.2,1,3.050064
-0.51,19,3.077694
-1.32,5,3.083903
-1.74,19,3.112287
-1.23,2,3.113446
-1.29,4,3.119169
-1.29,4,3.124876
-1.2,1,3.128979
-1.2,1,3.129593
-1.29,4,3.13526
-1.2,1,3.135921
-1.8,21,3.164624
-1.32,5,3.174273
-1.23,2,3.175432
-1.29,4,3.181136
-1.2,1,3.181764
-1.2,1,3.185882
-0.06,4,3.191807
-1.35,6,3.198504
-1.23,2,3.203152
-1.23,2,3.204306
-1.53,12,3.221056
-1.35,6,3.231775
-1.41,8,3.243663
-1.26,3,3.245364
-1.23,2,3.250326
-1.2,1,3.250988
-1.2,1,3.251618
-1.29,4,3.257354
-1.2,1,3.261503
0.0,2,3.262952
-1.2,1,3.263564
-1.5,11,3.279951
-0.21,9,3.292342
-1.41,8,3.303663
-1.26,3,3.308836
-1.32,5,3.315033
-1.23,2,3.31971
-1.23,2,3.320876
-0.24,10,3.336793
-1.23,2,3.337923
-1.2,1,3.342027
-0.18,8,3.353484
-0.06,4,3.359228
-0.21,9,3.371328
-1.47,10,3.383529
-1.2,1,3.387683
-1.86,23,3.417418
-1.2,1,3.421527
-0.09,5,3.42784
-0.42,16,3.450948
-1.35,6,3.457648
-1.2,1,3.461819
-1.41,8,3.473011
-1.26,3,3.474722
-1.2,1,3.478819
-1.2,1,3.47942
-1.29,4,3.485085
-1.2,1,3.485729
-1.26,3,3.490865
-1.77,20,3.518671
-1.44,9,3.53037
-1.59,14,3.551998
-0.24,10,3.56476
-1.2,1,3.565355
-0.24,10,3.581107
-1.38,7,3.591832
-0.12,6,3.598717
-1.38,7,3.609453
-1.2,1,3.610075
-1.26,3,3.615239
-1.2,1,3.615845
-0.03,3,3.621061
-1.23,2,3.62218
-0.21,9,3.637498
-1.2,1,3.638141
-1.29,4,3.643802
-1.23,2,3.64492
-0.18,8,3.656163
-0.21,9,3.671665
-1.2,1,3.672291
-1.2,1,3.672875
-1.26,3,3.678089
-1.29,4,3.683727
-1.23,2,3.684844
-1.41,8,3.696083
-1.29,4,3.701975
-1.38,7,3.712692
-1.35,6,3.72284
-1.23,2,3.723971
-1.26,3,3.729172
-1.29,4,3.734859
-1.32,5,3.740979
-1.35,6,3.751127
-1.29,4,3.756833
-1.23,2,3.757979
-1.23,2,3.762602
-1.65,16,3.785064
-0.12,6,3.792095
-1.2,1,3.792727
-0.03,3,3.797987
-1.71,18,3.824903
-0.75,27,3.860017
-1.68,17,3.886541
-1.2,1,3.88715
-1.2,1,3.887768
-1.38,7,3.898644
-1.35,6,3.90551
-1.68,17,3.931994
-1.26,3,3.93364
-1.5,11,3.950037
-1.2,1,3.950642
-1.41,8,3.96196
-1.2,1,3.966202
-0.39,15,3.984967
-1.2,1,3.989143
-1.35,6,3.996097
-1.2,1,3.996688
-1.29,4,4.002461
-1.32,5,4.012257
-1.2,1,4.01289
-1.2,1,4.013472
-0.06,4,4.019319
-1.35,6,4.029748
-1.26,3,4.031386
-1.2,1,4.035598
-1.2,1,4.036241
-1.23,2,4.037377
-1.53,12,4.054628
-1.68,17,4.081873
-1.2,1,4.08253
-1.2,1,4.083142
-1.29,4,4.088929
0.0,2,4.093789
-1.71,18,4.117817
-1.56,13,4.135796
-1.26,3,4.141138
-1.29,4,4.147037
-1.2,1,4.147676
-1.65,16,4.171231
-1.38,7,4.182613
-0.06,4,4.188667
-1.59,14,4.211308
-1.53,12,4.229137
-0.21,9,4.242122
-1.23,2,4.243242
-1.41,8,4.255342
-0.24,10,4.272423
-0.15,7,4.283982
-1.8,21,4.314083
-1.26,3,4.319665
-1.2,1,4.320277
-1.2,1,4.320859
-0.18,8,4.33284
-1.26,3,4.33844
