#{"t_start": 1775807783.2654605, "env_id": "None"}
r,l,t
-0.12,6,0.989415
-1.41,8,0.997635
-1.2,1,0.998819
-0.63,23,1.022376
-1.32,5,1.027565
-1.23,2,1.029773
-0.18,8,1.03816
-1.32,5,1.043404
-1.44,9,1.052737
-1.29,4,1.056993
-1.35,6,1.06336
-1.26,3,1.066626
-1.2,1,1.067831
-1.2,1,1.069031
-1.56,13,1.082419
-1.32,5,1.087626
-1.5,11,1.098891
-0.06,4,1.103212
-0.81,29,1.180448
-1.38,7,1.187729
-2.22,35,1.223268
-1.35,6,1.22951
-1.2,1,1.230713
-1.32,5,1.235932
-1.65,16,1.252255
-1.29,4,1.25647
-0.09,5,1.261904
-1.47,10,1.272146
-1.77,20,1.292462
-0.03,3,1.295802
-1.29,4,1.300017
-1.2,1,1.30121
-1.2,1,1.302404
0.99,10,1.312864
-1.2,1,1.314069
-1.23,2,1.316271
-1.44,9,1.325558
-1.53,12,1.337838
-1.2,1,1.339035
-1.2,1,1.340223
0.0,2,1.342494
-1.2,1,1.343684
-1.53,12,1.355931
-1.44,9,1.36515
-0.21,9,1.374521
-1.2,1,1.375716
-0.12,6,1.382188
-1.23,2,1.38439
-0.66,24,1.408921
-1.32,5,1.414162
-1.2,1,1.415345
-1.23,2,1.41754
-2.79,54,1.472147
-1.44,9,1.481364
-1.62,15,1.49662
-1.35,6,1.50285
-0.06,4,1.507258
-1.26,3,1.510458
-1.5,11,1.521689
-1.23,2,1.523884
-1.26,3,1.527091
-0.03,3,1.530367
-1.41,8,1.538579
-0.06,4,1.542843
-1.2,1,1.54404
-1.26,3,1.547249
-1.2,1,1.548445
-0.15,7,1.55594
-1.26,3,1.559164
-1.26,3,1.562347
-1.2,1,1.563533
-1.56,13,1.576765
-1.23,2,1.578972
-0.03,3,1.582273
-1.44,9,1.591538
-1.32,5,1.596755
-1.53,12,1.608976
-1.53,12,1.621299
-1.41,8,1.629528
-1.32,5,1.63473
-1.44,9,1.643927
-1.2,1,1.645135
-1.2,1,1.646326
-0.18,8,1.6547
-0.12,6,1.661091
-1.35,6,1.667329
-0.48,18,1.685792
-2.31,38,1.771345
-1.2,1,1.77254
-2.28,37,1.810102
-1.26,3,1.813307
-1.23,2,1.815513
-0.6,22,1.837898
-1.38,7,1.845169
-0.3,12,1.857755
-1.44,9,1.867066
-1.26,3,1.870295
-0.06,4,1.874624
-2.25,36,1.911159
-1.5,11,1.922425
-1.5,11,1.933701
-0.87,31,1.965408
-0.03,3,1.968729
-1.35,6,1.97498
-1.44,9,1.984274
-1.5,11,1.995559
-0.03,3,1.998858
-1.44,9,2.008172
-1.26,3,2.011379
-1.2,1,2.012577
-1.89,24,2.036945
-1.2,1,2.038146
-1.35,6,2.044361
-0.18,8,2.052652
-1.2,1,2.053845
-1.5,11,2.065204
-1.38,7,2.07258
0.72,19,2.092242
-1.53,12,2.104518
-1.62,15,2.119809
-0.06,4,2.124129
-1.35,6,2.130331
0.3,33,2.164194
-1.77,20,2.184479
-1.35,6,2.190704
-0.06,4,2.195018
-1.41,8,2.203318
-1.53,12,2.215612
-1.2,1,2.216807
1.17,4,2.221181
-1.44,9,2.230401
-1.26,3,2.233613
-1.32,5,2.238835
-1.23,2,2.241036
-1.56,13,2.2543
-1.23,2,2.256519
-1.29,4,2.260701
-1.2,1,2.261901
0.0,2,2.264198
-1.2,1,2.265393
-2.49,44,2.357117
-1.29,4,2.361336
-3.54,79,2.440892
-1.41,8,2.449138
-0.33,13,2.462501
-1.44,9,2.471757
-1.23,2,2.473937
-2.25,36,2.510324
-1.2,1,2.511518
-0.18,8,2.519804
-1.77,20,2.5401
-1.2,1,2.54129
-1.5,11,2.552543
-2.1,31,2.583925
-1.32,5,2.589156
-1.47,10,2.599402
-1.35,6,2.605628
-0.15,7,2.612906
-1.23,2,2.615114
-1.65,16,2.631432
-1.23,2,2.633633
-0.39,15,2.649137
-1.32,5,2.654344
-1.2,1,2.655534
-1.2,1,2.656718
-1.38,7,2.663931
0.0,2,2.666188
-0.51,19,2.685563
0.6,23,2.709227
-1.62,15,2.72446
-1.23,2,2.726665
-1.5,11,2.737911
-0.15,7,2.745422
-1.74,19,2.764729
-1.23,2,2.766939
-1.23,2,2.769127
-1.23,2,2.771316
-1.26,3,2.774516
-1.26,44,2.819196
-1.8,21,2.840448
-1.26,3,2.843653
-1.71,18,2.908866
-1.47,10,2.919136
-1.26,3,2.922355
-1.65,57,2.980123
-1.29,4,2.984344
-0.09,5,2.989617
-1.74,19,3.009026
-1.5,11,3.020347
-0.54,20,3.040862
0.0,2,3.043164
-0.3,12,3.055431
-1.2,1,3.056618
-1.32,5,3.061924
-1.2,1,3.063141
-1.35,6,3.069426
-1.59,14,3.083841
-0.18,8,3.092202
-1.2,1,3.093396
-1.2,1,3.094606
-1.41,8,3.102857
-1.11,39,3.142495
-1.38,7,3.149729
-1.62,15,3.165093
-0.54,20,3.185564
-1.32,5,3.190809
-3.51,78,3.269431
-1.44,9,3.27867
-0.12,6,3.284979
-2.19,34,3.319373
-0.21,9,3.328699
-1.23,2,3.330914
-1.44,9,3.34021
-1.2,1,3.3414
-0.21,9,3.350825
-1.68,17,3.368124
0.96,11,3.379645
-1.62,15,3.394951
-1.29,4,3.399158
-2.13,32,3.478751
-1.44,9,3.487988
-1.23,2,3.4902
-1.59,14,3.504462
-1.29,4,3.508721
-1.71,18,3.527074
-2.28,37,3.564567
-1.8,21,3.586018
-2.76,53,3.639703
-1.86,23,3.663097
-1.56,13,3.676393
-1.44,9,3.685656
-1.62,15,3.700929
-1.2,1,3.702138
-1.95,26,3.728392
-1.2,1,3.729584
-0.33,13,3.74303
-1.26,3,3.746253
-1.2,1,3.747444
-1.44,9,3.756709
-1.86,23,3.780003
-0.33,13,3.793521
-1.53,12,3.805819
-2.43,42,3.848244
-1.95,26,3.87456
-0.24,10,3.884912
-1.32,5,3.890149
-1.8,21,3.911442
-1.26,3,3.914629
-1.23,2,3.916829
-1.32,5,3.92207
-1.26,3,3.925292
-1.23,2,3.927525
-1.26,3,3.930743
-1.89,24,3.954987
-1.2,1,3.956173
-1.47,10,3.966372
-1.86,23,3.989573
-2.76,53,4.09072
-0.21,9,4.100314
-1.77,20,4.120673
-1.38,7,4.127906
-1.2,1,4.129106
-1.29,4,4.133323
-1.2,1,4.134542
-0.18,8,4.14314
-0.48,18,4.16164
-1.2,1,4.162835
-1.83,22,4.185307
-1.29,4,4.189525
-1.56,13,4.202814
-1.89,24,4.227198
-1.35,6,4.233417
-0.78,28,4.262081
-0.15,7,4.269515
1.11,6,4.275944
-0.18,8,4.284301
-1.89,24,4.308714
-1.2,1,4.309905
-1.32,5,4.315178
-1.65,16,4.331476
-2.37,40,4.372093
-1.2,1,4.373291
-1.68,17,4.390652
-1.68,17,4.407991
-1.2,1,4.409184
-0.15,7,4.416548
-1.92,25,4.441922
-0.27,11,4.453314
-1.2,1,4.454504
-0.09,5,4.459926
-0.48,18,4.478436
-1.2,1,4.479625
-1.23,2,4.481818
-0.78,28,4.51054
-1.5,11,4.521843
-1.47,10,4.532118
-1.41,8,4.540369
-1.2,1,4.541564
-2.16,33,4.622179
-0.12,6,4.628532
-1.23,2,4.630766
-1.23,2,4.632971
-0.72,26,4.659466
-0.18,8,4.667866
0.0,2,4.670153
-0.15,7,4.677537
-1.23,2,4.679755
-1.65,16,4.69614
-0.93,33,4.729626
-0.3,12,4.742032
-0.21,9,4.751484
-1.44,9,4.760723
-1.59,14,4.775061
-1.29,4,4.779289
-0.15,7,4.786644
-1.41,8,4.794892
-1.2,1,4.796081
-2.25,36,4.83256
-1.23,2,4.834749
-1.62,15,4.850114
-1.26,3,4.853333
-1.26,44,4.897935
-1.2,1,4.899148
0.48,27,4.926733
-0.09,5,4.932155
-1.32,5,4.937376
-1.26,3,4.940585
-1.56,13,4.953888
-0.09,5,4.959217
-1.2,1,4.960417
-0.06,4,4.964741
-1.32,5,4.969989
-0.24,10,4.980445
-1.38,7,4.987664
-0.03,3,4.990957
-2.1,31,5.022414
-2.01,28,5.050849
-0.42,16,5.067387
-1.23,2,5.069588
-1.2,1,5.070776
-2.25,36,5.108025
-0.33,13,5.121501
-0.24,10,5.131937
-1.35,6,5.138185
-0.09,5,5.14353
-0.12,6,5.197185
-0.27,11,5.208545
-1.41,8,5.216845
-0.21,9,5.226157
-2.73,52,5.27882
0.75,18,5.297568
-1.44,9,5.306846
-1.23,2,5.309066
-1.2,1,5.310256
-0.57,21,5.331696
-0.12,6,5.33804
-1.35,6,5.344314
-0.48,18,5.36275
-1.23,2,5.364972
-2.31,38,5.403461
-1.59,14,5.417843
-1.2,1,5.419046
-0.27,11,5.430398
-1.56,13,5.443681
-0.12,6,5.45017
-0.99,35,5.485597
-0.36,14,5.499942
-0.51,19,5.519426
-0.57,21,5.540901
-1.44,9,5.550128
-1.2,1,5.551319
-0.09,5,5.556611
-1.26,3,5.559822
-0.12,6,5.56621
-0.36,14,5.580642
-0.12,6,5.587018
-1.26,3,5.590266
-0.48,18,5.608628
1.2,3,5.61199
-0.72,26,5.638511
-1.59,14,5.652813
0.6,23,5.676375
-2.16,33,5.709683
-1.35,6,5.715905
-0.36,14,5.777316
-1.29,4,5.781535
-1.2,1,5.782725
-0.03,3,5.786053
-1.62,56,5.842674
-1.98,27,5.870115
-1.2,1,5.871304
-1.38,7,5.87855
-0.12,6,5.885001
-0.03,3,5.888311
-0.72,26,5.914786
-0.36,14,5.929491
-1.5,11,5.940776
-0.03,3,5.94411
-1.53,12,5.956436
-1.44,9,5.96571
1.17,4,5.970087
-2.1,31,6.001479
-2.7,51,6.053107
1.11,6,6.059595
-1.2,1,6.060781
-0.27,11,6.07216
-1.35,6,6.078497
-0.21,9,6.088134
-1.44,9,6.097631
3.03,24,6.122631
-3.41,98,6.22181
-3.96,93,6.363032
-0.06,4,6.367408
-0.45,17,6.384837
-1.26,3,6.388051
-0.3,12,6.400554
-0.33,13,6.413939
-1.2,1,6.415148
-0.12,6,6.421464
0.93,12,6.433959
-1.38,7,6.441211
0.0,2,6.443504
-1.2,1,6.444697
-2.55,46,6.491372
-0.06,4,6.495712
-1.44,9,6.504984
-0.27,11,6.516448
-1.38,7,6.523684
-0.15,7,6.531015
-1.5,11,6.542327
-0.03,3,6.545677
-3.41,98,6.644651
-1.98,27,6.672051
-0.15,7,6.679397
-1.8,21,6.700692
-0.15,7,6.708115
-0.24,10,6.718413
-1.2,1,6.719605
-1.11,39,6.759424
-1.62,56,6.816005
-0.54,20,6.836542
-1.11,39,6.922966
-1.44,9,6.932231
-0.12,6,6.938627
-1.38,7,6.945842
-0.21,9,6.95528
-2.7,51,7.006814
-1.29,4,7.011038
-2.22,35,7.046453
-1.29,4,7.050684
-1.38,7,7.057945
-1.86,23,7.081265
-1.2,1,7.082471
-1.2,1,7.083664
-1.59,14,7.098146
-1.23,2,7.10035
-0.12,6,7.106716
-0.75,27,7.134569
-1.2,1,7.135763
-0.06,4,7.14005
-0.18,8,7.148465
-0.39,15,7.163977
-1.83,22,7.186335
-0.51,19,7.205772
-0.27,11,7.217269
-1.8,21,7.238585
-0.24,10,7.248942
-1.65,16,7.265276
-1.2,1,7.266479
-0.45,17,7.284142
-0.39,15,7.299603
-1.32,5,7.30484
0.0,2,7.307098
-1.59,14,7.321398
-2.79,54,7.376139
-1.86,23,7.399484
-0.57,21,7.420958
-0.66,24,7.492766
-1.5,11,7.504076
-1.26,3,7.507286
-0.3,12,7.51964
-0.15,7,7.526931
-1.68,17,7.544313
-1.47,10,7.554534
-3.3,71,7.626176
-2.13,32,7.658532
-0.15,7,7.665942
0.96,11,7.67756
-1.83,22,7.699884
-0.45,17,7.717256
-0.93,33,7.750738
-0.39,15,7.766169
-0.3,12,7.778533
-1.32,5,7.78377
-1.62,15,7.799133
-0.21,9,7.808491
-1.38,7,7.815692
-0.27,11,7.827189
-1.62,15,7.842464
-0.06,4,7.846761
-0.27,11,7.858097
0.9,13,7.871542
-0.09,5,7.876934
-1.68,17,7.894276
-0.03,3,7.897603
-0.15,7,7.905023
-0.54,20,7.925631
-0.03,3,7.928929
-1.8,21,7.950354
-0.24,10,7.960823
-0.15,7,7.968242
-0.45,17,7.985686
-0.3,12,7.998219
-0.48,18,8.063547
-1.26,3,8.066767
-2.4,41,8.108782
-1.44,9,8.118073
-1.23,2,8.12028
-0.51,19,8.139872
-0.54,20,8.160489
-1.08,38,8.19917
-0.84,30,8.229673
-0.57,21,8.251196
0.45,28,8.280184
-0.09,5,8.285503
-0.15,7,8.293006
-0.03,3,8.296289
-0.45,17,8.313786
-0.48,18,8.33226
-0.09,5,8.337611
-1.89,24,8.362002
-0.15,7,8.369425
-0.24,10,8.379909
-0.27,11,8.391427
-0.12,6,8.397737
-0.3,12,8.410151
0.81,16,8.426695
0.45,28,8.455304
-0.51,19,8.474744
-0.15,7,8.482188
-0.72,26,8.508804
-0.87,31,8.540504
-0.39,15,8.555941
-0.36,14,8.570352
-0.24,10,8.627828
-1.2,1,8.62907
-1.47,10,8.639349
-0.03,3,8.642664
-2.37,40,8.683231
-0.09,5,8.688541
-0.06,4,8.69286
-0.21,9,8.702178
-0.42,16,8.7185
-0.12,6,8.724773
-2.22,35,8.760303
-1.05,37,8.797899
-0.06,4,8.802213
-1.41,49,8.851982
-1.47,51,8.903611
-0.66,24,8.928087
-0.54,20,8.948503
-0.99,35,8.984156
-1.38,7,8.991377
-0.96,34,9.026251
0.72,19,9.045873
-1.92,25,9.071375
-0.09,5,9.076716
-1.65,16,9.093577
-0.12,6,9.100165
-0.75,27,9.12788
-0.78,28,9.204053
-1.23,2,9.206268
1.14,5,9.211717
-0.12,6,9.218081
-2.55,46,9.264718
-0.03,3,9.268076
-0.84,30,9.298927
-0.3,12,9.311455
-0.3,12,9.323926
-0.15,7,9.331309
-0.99,35,9.367299
-0.27,11,9.378783
-0.36,14,9.393191
-0.63,23,9.416706
-1.2,1,9.417912
-1.38,48,9.466895
0.63,22,9.489538
0.0,2,9.491794
-1.41,8,9.500045
-1.44,50,9.550823
-0.12,6,9.55715
1.2,3,9.560503
-0.27,11,9.57186
-0.39,15,9.587316
0.93,12,9.599869
-0.12,6,9.606344
-0.63,23,9.6299
-1.26,3,9.633138
-0.03,3,9.636475
0.81,16,9.653368
-0.54,20,9.674237
-0.24,10,9.684654
-0.3,12,9.697048
-0.09,5,9.702442
1.14,5,9.707883
-0.03,3,9.711207
-1.2,1,9.712405
-0.24,10,9.722816
-1.2,1,9.724016
0.84,15,9.786971
-1.2,1,9.788169
-1.23,2,9.790368
-0.03,3,9.793667
-0.03,3,9.79697
-0.42,16,9.813413
-0.9,32,9.846051
-0.03,3,9.849338
0.48,27,9.877081
-0.39,15,9.892498
-0.9,32,9.925099
-0.03,3,9.928391
-0.03,3,9.931697
-0.9,32,9.964269
1.14,5,9.969696
-0.12,6,9.976076
-0.3,12,9.988486
-0.24,10,9.999056
1.08,7,10.006657
0.57,24,10.031484
-0.15,7,10.038925
-0.66,24,10.063487
-0.06,4,10.067807
1.11,6,10.102592
-1.65,16,10.119446
0.81,16,10.136363
-0.42,16,10.152974
1.14,5,10.158409
1.17,4,10.162817
1.05,8,10.171533
-0.3,12,10.184118
-0.42,16,10.200689
2.31,7,10.208131
-1.56,13,10.221462
-1.2,1,10.222648
-1.65,16,10.239018
-0.63,23,10.262673
-0.57,21,10.284126
-0.18,8,10.29252
-0.24,10,10.302902
-0.12,6,10.309309
0.63,22,10.332478
-0.09,5,10.33783
-0.45,17,10.402859
0.75,18,10.421746
0.87,14,10.436357
-0.36,14,10.450751
-0.09,5,10.456211
-0.36,14,10.470553
-0.69,25,10.496106
1.05,8,10.50469
1.08,7,10.512227
-0.21,9,10.521576
-0.84,30,10.552209
-0.27,11,10.563544
-0.27,11,10.574923
-0.21,9,10.584352
0.0,2,10.586632
1.2,3,10.590015
-1.2,42,10.632669
-0.09,5,10.638064
-1.32,5,10.643321
-0.06,4,10.64773
-1.65,16,10.664003
1.11,6,10.670413
-0.27,11,10.681841
-1.89,24,10.706284
-1.23,2,10.708492
-0.27,11,10.719876
-0.09,5,10.725281
1.05,8,10.733675
-3.41,98,10.832912
-0.18,8,10.841289
-1.41,8,10.84958
-0.69,25,10.875057
-0.51,19,10.89459
-0.36,14,10.909044
-0.06,4,10.913363
-0.12,6,10.966801
-0.12,6,10.973459
-0.39,15,10.989012
-0.18,8,10.997367
-0.45,17,11.015345
-0.45,17,11.033052
-0.06,4,11.037352
-0.51,19,11.056941
-0.03,3,11.060281
-0.45,17,11.077642
-0.27,11,11.08902
-2.4,41,11.131146
0.93,12,11.143619
-0.27,11,11.155245
-0.3,12,11.16768
4.32,22,11.190999
-1.65,16,11.207362
-0.21,9,11.216654
0.6,23,11.24039
-0.12,6,11.246689
-1.23,43,11.290399
-0.18,8,11.298716
-0.09,5,11.304044
-0.33,13,11.317448
-0.51,19,11.337009
0.54,25,11.362893
0.9,13,11.376623
-1.2,1,11.377815
2.1,14,11.392555
-0.48,18,11.410934
-0.93,33,11.444769
-0.36,14,11.45915
-0.12,6,11.465504
-0.36,14,11.48001
0.93,12,11.5401
2.25,9,11.549758
1.08,7,11.557156
0.93,12,11.569759
1.02,9,11.579265
-0.24,10,11.58963
0.0,2,11.59191
1.05,8,11.600398
-0.84,71,11.672728
-0.3,12,11.685105
-0.09,5,11.690409
0.45,28,11.719093
-0.45,17,11.736573
-0.12,6,11.742984
-0.27,11,11.754538
1.08,7,11.762068
-0.33,13,11.775625
1.02,9,11.785146
-0.33,13,11.798531
-0.06,4,11.802863
-0.24,10,11.813223
-0.18,8,11.82173
2.13,13,11.835386
1.02,9,11.845046
-0.09,5,11.850372
-0.09,5,11.855711
1.08,7,11.863222
-0.27,11,11.87474
-1.53,53,11.92884
-1.74,60,11.989611
0.99,10,12.000189
-0.03,3,12.003487
-0.09,5,12.008827
0.63,22,12.03155
-0.15,7,12.038995
-0.18,8,12.047473
-0.15,7,12.054903
0.12,80,12.184646
-0.27,11,12.196071
-0.21,9,12.205569
-0.12,6,12.211917
1.08,7,12.219504
-0.27,11,12.231144
0.75,18,12.249991
-0.21,9,12.259377
-0.09,5,12.264671
-0.09,5,12.270024
-0.39,15,12.285535
-0.03,3,12.288814
-0.06,4,12.293157
-0.09,5,12.298508
-0.48,18,12.317089
-0.18,8,12.325504
-0.27,11,12.336837
1.08,7,12.344377
-0.09,5,12.349717
0.87,14,12.364436
-0.06,4,12.36875
0.84,15,12.384537
-0.45,17,12.401978
0.96,11,12.413592
0.93,12,12.426168
-0.18,8,12.434547
-0.21,9,12.444063
1.14,5,12.449495
-0.24,10,12.459873
-0.09,5,12.465233
-0.06,4,12.469574
-0.09,5,12.475042
0.75,18,12.493875
1.08,7,12.501421
-0.24,10,12.511903
-0.03,3,12.515252
-0.33,13,12.528712
-0.12,6,12.535092
2.16,12,12.547719
0.45,28,12.577055
-0.18,8,12.585509
0.0,2,12.587786
-0.24,10,12.598159
-0.12,6,12.604521
-0.15,7,12.611959
-0.18,8,12.620353
0.93,12,12.633095
2.25,9,12.642653
1.08,7,12.650225
-0.21,9,12.707006
-0.06,4,12.711349
0.99,10,12.722074
3.36,13,12.735825
-0.18,8,12.744154
1.05,8,12.752637
-0.03,3,12.755919
-0.3,12,12.76836
0.96,11,12.779776
-0.12,6,12.786222
1.92,20,12.807229
2.25,9,12.816934
1.08,7,12.824317
0.96,11,12.836029
0.96,11,12.847678
-0.15,7,12.855046
2.07,15,12.870733
-0.03,3,12.874055
-0.3,12,12.886565
3.09,22,12.909685
1.53,33,12.943876
1.62,30,12.974911
1.08,7,12.982482
-0.15,7,12.989906
0.0,2,12.992207
3.03,24,13.017383
2.07,15,13.033151
1.11,6,13.039714
-0.36,14,13.054261
-0.12,6,13.060619
0.99,10,13.071283
2.19,11,13.083105
-0.12,6,13.089539
0.81,16,13.10655
-0.18,8,13.115224
2.13,13,13.129106
1.14,5,13.13454
-0.15,7,13.141896
-0.42,16,13.158585
1.02,9,13.168299
2.16,12,13.181165
0.0,2,13.183434
-0.12,6,13.189799
4.65,11,13.201597
2.13,13,13.215226
-0.06,4,13.21955
1.65,29,13.296729
-0.09,5,13.30218
-0.18,8,13.310517
2.13,13,13.324401
4.05,31,13.357127
1.05,8,13.365647
-0.33,13,13.379129
2.16,12,13.391772
-0.15,7,13.399294
0.81,16,13.416005
3.15,20,13.43714
-0.06,4,13.441497
-0.33,13,13.454906
-0.27,11,13.466549
-0.42,16,13.483073
-0.09,5,13.488452
0.45,28,13.517832
-0.09,5,13.523178
-0.3,12,13.535573
3.21,18,13.554625
-0.12,6,13.560982
-0.03,3,13.564275
2.01,17,13.582074
-0.21,9,13.591702
4.5,16,13.608767
-0.18,8,13.617134
-0.06,4,13.621529
-0.21,9,13.631052
0.0,2,13.633353
-0.39,15,13.649177
-0.12,6,13.655513
-0.12,6,13.661873
1.08,7,13.669407
-1.26,3,13.672641
3.09,22,13.695861
-0.15,7,13.703214
0.87,14,13.717917
-0.12,6,13.724265
1.02,9,13.733822
-0.36,14,13.748389
-0.06,4,13.752713
1.08,7,13.760323
0.99,10,13.770928
0.78,17,13.788956
0.99,10,13.799521
0.87,14,13.814247
2.34,6,13.820784
1.86,22,13.890629
-0.15,7,13.898028
-0.12,6,13.904416
-0.03,3,13.907703
-0.03,3,13.911014
-0.15,7,13.918356
2.34,6,13.924895
-0.06,4,13.929241
2.13,13,13.943157
-0.12,6,13.949468
0.84,15,13.965271
-0.09,5,13.970579
-0.12,6,13.976938
-1.2,1,13.978147
-0.06,4,13.982497
3.27,16,13.999451
0.99,10,14.010116
-0.27,11,14.0215
-0.15,7,14.028848
-1.47,10,14.039208
3.99,33,14.074238
-0.09,5,14.07959
1.11,6,14.086119
-0.06,4,14.090424
-0.12,6,14.096805
2.16,12,14.109475
0.72,19,14.129997
-0.12,6,14.136388
0.87,14,14.151575
-0.12,6,14.158023
-0.18,8,14.166445
0.48,27,14.194309
-0.15,7,14.201593
0.93,12,14.214199
-0.3,12,14.226651
1.14,5,14.232092
-1.23,2,14.234303
-0.18,8,14.242677
-0.18,8,14.251098
3.15,20,14.272181
2.13,13,14.285853
1.11,6,14.292356
-0.06,4,14.296664
-0.09,5,14.302009
-0.18,8,14.310468
0.81,16,14.327147
0.87,14,14.341854
0.63,22,14.364524
2.19,11,14.376213
-0.18,8,14.384577
-0.03,3,14.387872
-1.23,2,14.390101
2.04,16,14.406954
2.34,6,14.413531
1.08,7,14.468176
-0.09,5,14.47353
1.02,9,14.48296
-0.06,4,14.487287
0.93,12,14.499881
1.02,9,14.509395
-0.21,9,14.518788
-0.15,7,14.526181
-0.18,8,14.534792
1.02,9,14.544217
0.78,17,14.561924
1.14,5,14.5674
4.53,15,14.583394
-0.21,9,14.592818
3.33,14,14.607515
1.05,8,14.615926
2.16,12,14.628734
-0.33,13,14.642153
0.72,19,14.66223
-1.26,3,14.665448
-0.39,15,14.681203
-0.12,6,14.687511
-0.15,7,14.694874
-0.18,8,14.703264
-0.27,11,14.714759
-0.36,14,14.729388
-0.06,4,14.733712
2.07,15,14.749457
-0.24,10,14.759857
-0.3,12,14.772329
-0.06,4,14.776652
2.22,10,14.787362
2.1,14,14.802296
-0.12,6,14.808628
2.31,7,14.816202
4.5,16,14.833239
0.96,11,14.844807
5.46,25,14.871283
-0.18,8,14.879621
-0.12,6,14.885938
0.84,15,14.901582
0.0,2,14.903869
0.9,13,14.917466
1.05,8,14.925978
-0.42,16,14.942472
0.81,16,14.959323
1.98,18,14.978319
2.28,8,14.986954
1.02,9,14.996547
2.07,15,15.059187
-1.44,9,15.068482
-0.39,15,15.083977
2.31,7,15.104359
-0.12,6,15.110765
-0.12,6,15.117316
-1.44,9,15.126742
0.99,10,15.137407
1.11,6,15.143862
1.68,28,15.173218
-0.48,18,15.191878
2.34,6,15.198426
1.95,19,15.218532
-0.06,4,15.222904
5.28,31,15.255631
-0.03,3,15.258911
-0.15,7,15.266311
-0.09,5,15.271685
-0.09,5,15.276995
0.72,19,15.296863
