#{"t_start": 1775810894.2372563, "env_id": "None"}
r,l,t
-8.195,4,67.260467
-8.0,1,67.261081
1.61,8,67.273892
0.57,24,67.312814
1.545,9,67.326841
-8.065,2,67.332051
1.675,7,67.340747
-8.13,3,67.346485
-8.455,8,67.3591
-8.455,8,67.372293
10.83,21,67.405873
-8.0,1,67.410591
1.155,15,67.431566
-8.52,9,67.449195
1.48,10,67.463464
1.285,13,67.483798
1.545,9,67.501914
1.48,10,67.516297
-8.455,8,67.528835
-8.0,1,67.52943
11.155,16,67.556452
1.74,6,67.568458
1.675,7,67.581262
-8.13,3,67.583091
1.61,8,67.596059
1.155,15,67.621557
1.675,7,67.633832
-8.065,2,67.635129
-8.65,11,67.653751
1.61,8,67.666634
1.22,14,67.691766
1.09,16,67.717555
-8.455,8,67.73052
10.96,19,67.759357
1.35,12,67.779418
1.805,5,67.790889
-8.325,6,67.798922
11.545,10,67.817712
-8.0,1,67.818325
1.805,5,67.825686
1.675,7,67.838201
1.22,14,67.858999
10.7,23,67.897096
11.35,13,67.917965
11.545,10,67.936533
-8.0,1,67.937129
1.22,14,67.96347
1.74,6,67.971009
1.545,9,67.984993
11.285,14,68.010185
1.675,7,68.022768
1.87,4,68.029609
-8.585,10,68.04383
-8.585,10,68.061837
-8.585,10,68.076136
-8.0,1,68.076755
-8.13,3,68.082863
21.155,17,68.110163
1.415,11,68.12963
-8.455,8,68.14254
1.48,10,68.161392
1.545,9,68.175099
-8.0,1,68.175717
1.805,5,68.183246
-8.065,2,68.188589
1.415,11,68.207297
1.675,7,68.216095
1.35,12,68.235646
-8.0,1,68.240418
-8.0,1,68.241033
-8.0,1,68.24162
1.805,5,68.248773
-8.065,2,68.254084
1.61,8,68.267761
-8.13,3,68.273517
1.675,7,68.281956
0.765,21,68.318597
-8.0,1,68.319213
-8.195,4,68.325606
1.35,12,68.345189
1.87,4,68.351703
-8.52,9,68.365173
11.415,12,68.384838
1.48,10,68.403207
-8.325,6,68.411118
1.545,9,68.424695
-8.52,9,68.442161
-8.325,6,68.449764
1.48,10,68.468095
-8.0,1,68.468717
2.0,2,68.470098
-8.065,2,68.475353
1.35,12,68.495071
1.48,10,68.509325
1.09,16,68.536103
1.48,10,68.554803
-8.0,1,68.555448
-8.325,6,68.567512
1.935,3,68.569591
1.545,9,68.587587
1.48,10,68.601877
-8.13,3,68.607821
1.805,5,68.614969
1.22,14,68.640236
-8.91,15,68.6618
1.415,11,68.681221
1.61,8,68.694649
1.35,12,68.714392
1.22,14,68.739715
-8.0,1,68.740355
-8.325,6,68.747771
1.48,10,68.766463
-8.13,3,68.772601
1.74,6,68.780872
1.87,4,68.787636
1.87,4,68.794182
1.675,7,68.806858
1.935,3,68.812697
-8.0,1,68.813308
1.48,10,68.827587
-8.39,7,68.840251
1.87,4,68.847006
1.415,11,68.866395
1.87,4,68.8729
-8.0,1,68.873542
11.09,17,68.901481
-8.0,1,68.906209
-8.0,1,68.906835
-9.17,19,68.938084
1.805,5,68.945178
-10.6,41,69.01235
1.48,10,69.031342
1.74,6,69.039204
-8.0,1,69.039808
1.805,5,69.051226
1.935,3,69.053122
-8.195,4,69.059453
-8.0,1,69.064188
-8.13,3,69.065843
11.415,12,69.085764
1.545,9,69.103708
1.35,12,69.123245
-8.325,6,69.130741
-8.195,4,69.137185
-8.065,2,69.142677
1.675,7,69.151649
-8.325,6,69.163608
0.7,22,69.198043
1.675,7,69.210681
-8.0,1,69.21128
-8.0,1,69.216012
-8.0,1,69.216639
10.375,28,69.262555
1.675,7,69.274775
1.09,16,69.300663
-8.0,1,69.301278
0.96,18,69.329319
11.545,10,69.347911
1.415,11,69.367187
1.155,15,69.387873
1.935,3,69.393943
-8.0,1,69.39457
11.155,16,69.421056
1.48,10,69.439486
1.805,5,69.446708
10.895,20,69.480358
1.675,7,69.492957
1.87,4,69.499834
-8.195,4,69.506174
10.635,24,69.545398
1.675,7,69.558019
-8.26,5,69.56498
-8.0,1,69.565651
1.675,7,69.578064
1.025,17,69.605127
-8.065,2,69.610543
1.415,11,69.625674
1.87,4,69.632343
11.805,6,69.644429
-8.325,6,69.65191
10.895,20,69.685287
-8.195,4,69.691572
-8.0,1,69.696279
11.61,9,69.710364
1.285,13,69.73088
11.09,17,69.758123
11.545,10,69.776957
1.675,7,69.789421
11.22,15,69.811305
-8.065,2,69.81654
-8.455,8,69.82946
2.0,2,69.830808
1.675,7,69.843749
1.545,9,69.857695
-8.52,9,69.87544
-8.26,5,69.882587
11.87,5,69.889978
1.35,12,69.909567
1.545,9,69.92311
1.675,7,69.935606
1.545,9,69.949798
-8.0,1,69.954855
1.74,6,69.962969
1.935,3,69.969086
1.805,5,69.976577
-8.455,8,69.98908
1.155,15,70.014426
-8.845,14,70.035405
1.805,5,70.047066
0.83,20,70.079267
2.0,2,70.08067
10.83,21,70.114093
0.7,22,70.15171
0.765,21,70.185213
-8.13,3,70.191154
-8.0,1,70.191772
-8.065,2,70.197026
2.0,2,70.198386
-8.195,4,70.204658
-8.975,16,70.230408
2.0,2,70.235955
1.805,5,70.243105
1.35,12,70.262862
11.675,8,70.276064
1.545,9,70.290064
1.935,3,70.296237
-8.13,3,70.302184
-8.0,1,70.302811
2.0,2,70.304224
-8.065,2,70.309488
1.22,14,70.330226
1.74,6,70.342273
-8.13,3,70.348086
1.805,5,70.378114
-8.845,14,70.398803
1.61,8,70.411954
-8.195,4,70.418556
-8.195,4,70.42516
21.48,12,70.445141
11.74,7,70.457763
1.61,8,70.470734
1.74,6,70.482581
1.415,11,70.497787
1.48,10,70.516551
-8.0,1,70.517214
-8.0,1,70.517799
1.545,9,70.536041
1.545,9,70.549707
-8.52,9,70.563192
-8.455,8,70.576263
19.01,50,70.661643
11.545,10,70.6764
11.35,13,70.697115
-8.26,5,70.708327
1.415,11,70.723515
1.415,11,70.742365
1.935,3,70.748452
11.09,17,70.775064
-8.195,4,70.78161
1.48,10,70.8
-8.0,1,70.800663
11.48,11,70.82034
-8.13,3,70.822149
-8.65,11,70.840758
-8.0,1,70.841432
1.805,5,70.852728
-8.065,2,70.854036
1.675,7,70.866467
-8.26,5,70.873438
1.935,3,70.879579
-8.325,6,70.887209
0.96,18,70.918828
11.48,11,70.937971
1.48,10,70.95262
-8.065,2,70.958455
1.48,10,70.973461
0.96,18,71.00468
1.675,7,71.013037
-8.0,1,71.017783
1.35,12,71.038244
-8.585,10,71.052387
11.285,14,71.077782
-9.105,18,71.104447
2.0,2,71.109952
1.48,10,71.124902
-8.975,16,71.150188
-8.845,14,71.175126
-8.0,1,71.175738
-8.52,9,71.189187
1.35,12,71.208961
1.805,5,71.216157
11.35,13,71.241413
-8.65,11,71.255782
1.025,17,71.28647
21.35,14,71.308216
-8.0,1,71.308818
1.675,7,71.321318
1.675,7,71.33379
21.025,19,71.366664
1.415,11,71.381424
11.74,7,71.394632
-8.0,1,71.395233
-8.39,7,71.407919
-8.0,1,71.408508
-8.0,1,71.413265
-8.0,1,71.413888
-8.0,1,71.414478
1.09,16,71.44082
1.61,8,71.454014
-8.13,3,71.459885
12.0,3,71.466113
10.765,22,71.500402
-8.26,5,71.50766
11.675,8,71.521455
1.415,11,71.541017
-8.0,1,71.541636
-8.845,14,71.566489
1.87,4,71.572968
11.805,6,71.581145
-8.585,10,71.599155
-8.0,1,71.59983
1.35,12,71.619105
-8.26,5,71.626387
1.935,3,71.632566
1.61,8,71.64589
0.83,20,71.678806
10.895,20,71.711601
1.61,8,71.725283
-8.0,1,71.725927
1.285,13,71.749999
11.155,16,71.776048
10.895,20,71.808922
-8.065,2,71.810084
-8.845,14,71.834984
1.87,4,71.841865
1.675,7,71.850745
11.22,15,71.877228
1.805,5,71.884516
21.805,7,71.897161
1.545,9,71.910755
1.675,7,71.923136
1.74,6,71.935057
11.545,10,71.949689
-8.325,6,71.961834
-8.065,2,71.96323
1.545,9,71.977605
1.545,9,71.995924
1.35,12,72.016585
1.675,7,72.025162
1.61,8,72.038591
-8.195,4,72.04493
-8.195,4,72.051172
-8.0,1,72.05592
1.74,6,72.06372
1.545,9,72.077831
-8.0,1,72.082539
-8.0,1,72.083214
-8.13,3,72.089097
-8.0,1,72.089708
1.48,10,72.104202
1.35,12,72.124334
1.87,4,72.131054
-8.195,4,72.137461
1.675,7,72.150177
11.09,17,72.177855
-8.0,1,72.182577
-8.065,2,72.183724
-8.455,8,72.196655
1.805,5,72.204037
-9.04,17,72.23479
1.87,4,72.241531
-8.13,3,72.243351
-8.0,1,72.24811
-8.0,1,72.24875
1.61,8,72.26193
10.83,21,72.295434
1.935,3,72.301525
1.805,5,72.308846
-8.195,4,72.315276
-8.715,12,72.334883
-8.0,1,72.335536
-8.13,3,72.341409
-8.26,5,72.348593
1.155,15,72.374583
11.675,8,72.388201
1.48,10,72.406813
1.61,8,72.420147
1.74,6,72.428048
10.96,19,72.460511
1.74,6,72.468513
11.48,11,72.487847
1.87,4,72.494512
1.87,4,72.501389
1.805,5,72.508884
-8.13,3,72.514744
1.675,7,72.52724
11.35,13,72.547676
-8.39,7,72.560191
-8.0,1,72.56078
1.935,3,72.566907
-8.13,3,72.572687
-8.0,1,72.573324
-8.065,2,72.574436
1.935,3,72.580595
-8.065,2,72.586047
1.805,5,72.59333
-8.585,10,72.607686
1.74,6,72.619714
1.935,3,72.625779
11.415,12,72.646373
11.35,13,72.667032
-8.65,11,72.685876
-8.195,4,72.692381
1.415,11,72.707233
11.415,12,72.726806
1.61,8,72.740308
11.35,13,72.765258
10.505,26,72.806189
11.675,8,72.820013
11.805,6,72.83207
1.87,4,72.838983
1.285,13,72.859472
1.61,8,72.873059
-8.52,9,72.886835
-8.0,1,72.887509
1.675,7,72.900441
-8.455,8,72.913462
-8.195,4,72.920018
1.48,10,72.938876
1.61,8,72.952065
2.0,2,72.953496
-8.065,2,72.959099
1.87,4,72.966481
-8.195,4,72.973655
-8.195,4,72.980488
11.675,8,72.994416
1.74,6,73.002583
1.09,16,73.028646
2.0,2,73.033966
11.285,14,73.055525
1.285,13,73.075658
1.545,9,73.09371
11.09,17,73.120574
11.22,15,73.147046
2.0,2,73.148326
11.025,18,73.181153
-8.455,8,73.194142
1.61,8,73.207315
11.48,11,73.222755
11.155,16,73.249084
1.285,13,73.273437
1.74,6,73.281492
1.805,5,73.288853
-8.195,4,73.295431
1.675,7,73.307587
1.025,17,73.334327
-8.195,4,73.340751
11.61,9,73.359091
-8.13,3,73.361059
11.74,7,73.373883
1.74,6,73.386073
11.675,8,73.399594
-8.065,2,73.400735
11.35,13,73.421048
-8.13,3,73.426978
-8.325,6,73.438735
11.35,13,73.45973
1.61,8,73.473135
-8.0,1,73.473797
1.74,6,73.485938
0.96,18,73.513398
1.74,6,73.52542
-8.0,1,73.526102
-8.0,1,73.526695
1.87,4,73.533423
-8.13,3,73.539312
21.545,11,73.558585
-8.26,5,73.565777
10.505,26,73.60677
-8.065,2,73.61205
11.22,15,73.638544
1.87,4,73.645079
1.74,6,73.652934
-8.13,3,73.658849
-8.0,1,73.659486
0.895,19,73.692719
-8.13,3,73.698631
1.545,9,73.712705
11.155,16,73.73895
1.675,7,73.751914
-8.585,10,73.765945
-8.26,5,73.772716
1.415,11,73.791857
11.61,9,73.806081
-8.0,1,73.810806
11.35,13,73.831761
2.0,2,73.833014
21.155,17,73.864641
1.935,3,73.866564
-8.0,1,73.871292
1.675,7,73.880013
11.48,11,73.899571
1.35,12,73.919188
-8.0,1,73.919795
1.87,4,73.926668
-8.0,1,73.931396
1.285,13,73.951773
-8.91,15,73.978588
-8.0,1,73.979274
-8.975,16,74.005215
-8.065,2,74.006531
1.675,7,74.019308
1.025,17,74.04613
1.09,16,74.072706
-8.39,7,74.085138
1.74,6,74.097214
1.285,13,74.118176
1.61,8,74.131771
2.0,2,74.132934
1.74,6,74.1452
-8.195,4,74.151826
-8.325,6,74.159654
1.285,13,74.18416
1.35,12,74.203822
1.35,12,74.223749
11.415,12,74.244371
-8.0,1,74.244989
1.61,8,74.257962
1.87,4,74.264637
1.61,8,74.277969
1.285,13,74.298429
-8.455,8,74.311308
-8.0,1,74.311977
1.22,14,74.33738
-8.0,1,74.338006
11.74,7,74.351048
-8.845,14,74.371469
11.025,18,74.403218
1.805,5,74.410503
11.48,11,74.429814
1.35,12,74.449394
1.74,6,74.457191
1.675,7,74.469434
1.675,7,74.481853
0.7,22,74.516126
-8.0,1,74.520862
11.025,18,74.548914
1.74,6,74.560763
10.765,22,74.594927
0.18,30,74.645478
1.35,12,74.66483
-8.0,1,74.665458
1.22,14,74.686876
-8.585,10,74.704614
1.155,15,74.730451
1.675,7,74.738715
-8.26,5,74.750152
21.35,14,74.771677
-8.0,1,74.77231
1.48,10,74.790723
-8.325,6,74.798299
-8.065,2,74.803682
1.74,6,74.811726
1.025,17,74.842791
11.415,12,74.863337
1.87,4,74.870236
-8.585,10,74.884141
1.935,3,74.890094
1.675,7,74.902752
11.22,15,74.924553
-8.65,11,74.942972
10.765,22,74.981472
-8.325,6,74.989358
1.48,10,75.008948
21.285,15,75.032116
1.22,14,75.058147
1.61,8,75.071731
1.74,6,75.079815
1.74,6,75.091832
11.48,11,75.111461
1.48,10,75.125809
-8.585,10,75.144186
-8.325,6,75.151861
1.675,7,75.164627
1.675,7,75.177747
1.87,4,75.184386
11.285,14,75.206214
11.74,7,75.219194
10.31,29,75.265517
1.675,7,75.277826
-8.845,14,75.298717
11.545,10,75.317447
1.675,7,75.3303
1.285,13,75.350681
1.545,9,75.364427
1.48,10,75.397486
1.22,14,75.418664
1.675,7,75.431449
1.61,8,75.444848
-8.26,5,75.451888
11.74,7,75.464494
10.765,22,75.499129
1.35,12,75.518812
-8.52,9,75.536103
11.155,16,75.56352
-8.325,6,75.571126
1.48,10,75.590133
-8.0,1,75.590741
1.48,10,75.605262
1.675,7,75.617641
1.61,8,75.630652
1.415,11,75.64986
1.61,8,75.66286
-8.195,4,75.669132
-8.13,3,75.675197
-8.065,2,75.676327
11.09,17,75.703806
1.74,6,75.715821
-8.13,3,75.721689
1.35,12,75.741224
11.675,8,75.754707
1.155,15,75.776017
1.35,12,75.796097
-8.0,1,75.800813
11.025,18,75.828993
-8.78,13,75.84889
10.83,21,75.886552
-8.0,1,75.887181
-8.065,2,75.888364
1.805,5,75.8997
-8.0,1,75.900339
1.48,10,75.915094
1.675,7,75.927917
1.545,9,75.9417
-8.0,1,75.946424
-8.13,3,75.948083
1.87,4,75.95481
-8.0,1,75.959643
-8.26,5,75.967157
1.74,6,75.975266
1.675,7,75.987938
1.61,8,76.001675
-8.585,10,76.020744
11.87,5,76.028568
1.675,7,76.041587
1.545,9,76.055298
11.675,8,76.069123
0.895,19,76.101931
1.025,17,76.128613
1.61,8,76.141839
-8.065,2,76.143135
1.74,6,76.154951
-8.0,1,76.155608
-8.78,13,76.175957
1.74,6,76.187574
1.675,7,76.200097
1.61,8,76.212851
-8.195,4,76.219492
-8.065,2,76.220638
21.155,17,76.248357
-8.065,2,76.253767
1.22,14,76.274652
11.22,15,76.301007
1.285,13,76.321882
0.96,18,76.353584
1.87,4,76.360449
11.35,13,76.381413
1.61,8,76.394125
11.155,16,76.420776
-8.0,1,76.42139
-8.39,7,76.433686
-8.0,1,76.434309
1.935,3,76.440381
11.675,8,76.453917
-8.455,8,76.4669
-8.13,3,76.472955
1.415,11,76.492303
-8.13,3,76.494105
-8.13,3,76.49988
21.285,15,76.526291
1.48,10,76.540742
11.35,13,76.565495
11.545,10,76.580114
-8.39,7,76.592501
-8.0,1,76.593189
-0.145,35,76.651597
1.74,6,76.659357
-8.455,8,76.672299
1.675,7,76.684836
-8.0,1,76.685457
2.0,2,76.690909
1.09,16,76.71727
1.61,8,76.730152
1.675,7,76.742891
1.74,6,76.750986
1.61,8,76.764299
1.48,10,76.782899
-8.0,1,76.783556
10.505,26,76.824796
-8.26,5,76.836123
1.87,4,76.843074
-8.0,1,76.843711
1.675,7,76.856638
1.87,4,76.863389
1.74,6,76.871691
1.545,9,76.886046
-8.0,1,76.890838
1.22,14,76.912003
1.415,11,76.931113
1.35,12,76.950912
1.415,11,76.970804
1.025,17,76.997738
-8.39,7,77.010641
11.74,7,77.020064
21.61,10,77.03953
-8.13,3,77.045588
11.74,7,77.054485
1.09,16,77.08092
11.545,10,77.099987
-8.78,13,77.119795
1.935,3,77.125919
1.805,5,77.13328
1.545,9,77.146945
1.74,6,77.158711
11.61,9,77.173444
0.96,18,77.205013
-8.0,1,77.205659
0.765,21,77.240219
-9.105,18,77.271489
-8.39,7,77.279791
1.61,8,77.293035
20.635,25,77.337847
1.09,16,77.364713
11.155,16,77.392734
-8.0,1,77.393384
-8.195,4,77.400497
1.35,12,77.421317
11.09,17,77.450008
1.74,6,77.46203
1.805,5,77.469425
1.545,9,77.483258
-8.13,3,77.48925
10.57,25,77.533252
1.545,9,77.547681
1.74,6,77.560024
1.805,5,77.567653
1.74,6,77.579653
11.09,17,77.606628
1.935,3,77.612915
2.0,2,77.614316
1.22,14,77.639706
1.545,9,77.653623
11.675,8,77.667273
1.09,16,77.694301
-8.26,5,77.701475
1.87,4,77.708025
1.675,7,77.720424
-8.065,2,77.721699
-8.195,4,77.728313
-8.065,2,77.733836
11.74,7,77.74733
-8.455,8,77.760727
1.87,4,77.767612
-8.715,12,77.787468
1.87,4,77.794389
-8.0,1,77.795036
1.545,9,77.809516
1.545,9,77.823274
-8.065,2,77.828779
-8.065,2,77.830098
1.415,11,77.84939
-8.065,2,77.854668
1.805,5,77.862202
0.895,19,77.895827
-8.0,1,77.896458
1.35,12,77.916655
1.22,14,77.937057
1.61,8,77.95068
-8.13,3,77.956462
1.35,12,77.976629
1.87,4,77.983418
1.22,14,78.008332
-8.0,1,78.008963
1.675,7,78.021779
11.22,15,78.044951
1.48,10,78.064275
1.87,4,78.07107
11.025,18,78.098891
11.675,8,78.112474
21.805,7,78.125569
1.935,3,78.131759
1.025,17,78.158743
20.57,26,78.203848
-8.39,7,78.212333
-8.26,5,78.223741
1.87,4,78.230837
1.935,3,78.233024
1.35,12,78.252621
1.415,11,78.271777
11.35,13,78.292238
1.48,10,78.311023
-8.065,2,78.31234
11.74,7,78.325171
1.09,16,78.351546
-8.78,13,78.371386
1.545,9,78.38926
-8.52,9,78.402574
-8.26,5,78.409617
-8.0,1,78.410278
1.87,4,78.417125
1.155,15,78.443186
-8.13,3,78.449133
1.61,8,78.46271
11.675,8,78.476413
11.09,17,78.503744
-8.13,3,78.5097
1.675,7,78.52232
11.285,14,78.543999
21.22,16,78.570614
1.415,11,78.590353
1.675,7,78.602783
-8.0,1,78.603424
11.22,15,78.629121
1.74,6,78.63689
21.09,18,78.669027
10.96,19,78.697907
20.635,25,78.741564
31.025,20,78.775271
1.285,13,78.796307
-8.39,7,78.808641
11.74,7,78.817743
11.675,8,78.831617
-8.13,3,78.83758
1.74,6,78.849595
-8.455,8,78.86237
11.61,9,78.87659
0.96,18,78.904037
-8.325,6,78.915817
1.675,7,78.928333
-8.26,5,78.935654
1.935,3,78.941929
-8.0,1,78.942575
1.545,9,78.956745
1.805,5,78.964003
1.87,4,78.970579
1.22,14,78.995714
1.285,13,79.016951
-8.39,7,79.030062
1.675,7,79.043823
-8.52,9,79.057435
1.285,13,79.077585
11.675,8,79.091248
-8.065,2,79.096594
-8.585,10,79.110605
-8.065,2,79.116049
1.35,12,79.136227
-8.13,3,79.137923
11.285,14,79.163025
1.805,5,79.170247
1.87,4,79.177096
1.87,4,79.183829
1.545,9,79.197999
1.935,3,79.204162
1.545,9,79.217795
-8.13,3,79.223814
1.74,6,79.236113
-8.195,4,79.242754
-8.0,1,79.243369
-8.325,6,79.251054
11.935,4,79.257831
-8.065,2,79.263221
-8.39,7,79.275641
-8.0,1,79.276328
1.87,4,79.282688
1.74,6,79.290594
1.675,7,79.303061
1.805,5,79.310651
11.74,7,79.32328
-8.325,6,79.335233
-8.455,8,79.348352
20.96,20,79.382935
31.025,20,79.416632
1.545,9,79.430748
-8.13,3,79.436707
1.48,10,79.451226
1.025,17,79.478762
1.35,12,79.498389
1.48,10,79.517119
-8.325,6,79.524936
1.35,12,79.545104
11.35,13,79.569569
-8.065,2,79.570876
1.35,12,79.590925
1.935,3,79.59707
21.22,16,79.624135
31.35,15,79.650755
11.675,8,79.664148
-8.195,4,79.670413
1.805,5,79.677695
-8.065,2,79.678814
11.155,16,79.705237
-8.39,7,79.71752
-8.065,2,79.722964
11.48,11,79.73862
1.675,7,79.751349
1.22,14,79.776204
1.48,10,79.790482
-8.13,3,79.796375
21.61,10,79.811515
1.415,11,79.830706
1.61,8,79.843948
-8.0,1,79.844551
10.895,20,79.878217
11.675,8,79.89208
0.96,18,79.923603
11.61,9,79.937492
1.935,3,79.943709
-8.065,2,79.945008
1.74,6,79.956926
1.675,7,79.969819
1.675,7,79.978589
-8.52,9,79.996537
-8.0,1,79.997178
1.285,13,80.017196
1.415,11,80.037324
-8.0,1,80.037943
1.025,17,80.065366
-8.455,8,80.078393
1.87,4,80.085344
21.61,10,80.104272
1.87,4,80.111139
1.415,11,80.129924
-8.0,1,80.130603
1.545,9,80.143911
-8.0,1,80.144528
-8.13,3,80.150616
1.22,14,80.175403
1.805,5,80.182503
21.87,6,80.190527
11.35,13,80.215259
-8.0,1,80.21594
-8.26,5,80.222929
11.61,9,80.237135
-8.0,1,80.241901
0.505,25,80.282862
1.74,6,80.290461
1.22,14,80.315465
-8.065,2,80.316585
1.935,3,80.322776
-8.39,7,80.33553
1.35,12,80.355226
1.545,9,80.369477
10.57,25,80.410251
1.87,4,80.416948
-8.13,3,80.42286
-8.065,2,80.42831
-8.065,2,80.429688
1.805,5,80.437061
-8.065,2,80.442342
-8.455,8,80.455807
1.48,10,80.470574
2.0,2,80.475989
11.35,13,80.497417
-8.39,7,80.509561
0.96,18,80.537346
10.44,27,80.583787
11.35,13,80.604722
21.74,8,80.618409
9.79,37,80.683644
1.61,8,80.696672
1.545,9,80.710886
1.74,6,80.718773
1.87,4,80.725567
-8.585,10,80.74364
1.675,7,80.756095
31.545,12,80.775887
0.31,28,80.823278
1.61,8,80.836964
-8.39,7,80.845631
1.61,8,80.858858
1.545,9,80.876805
10.635,24,80.91679
-8.91,15,80.937678
-8.39,7,80.950107
1.74,6,80.962268
1.285,13,80.982713
1.48,10,80.997605
1.805,5,81.009053
1.415,11,81.024244
1.805,5,81.036505
-8.0,1,81.037199
1.545,9,81.051794
1.415,11,81.071477
-8.0,1,81.072087
11.35,13,81.092633
-8.195,4,81.099111
-8.26,5,81.11023
1.22,14,81.131191
1.935,3,81.137228
-8.39,7,81.149507
-8.13,3,81.151391
-8.0,1,81.156119
1.415,11,81.171624
-8.39,7,81.183914
-8.65,11,81.203031
-8.13,3,81.208789
11.48,11,81.223981
1.09,16,81.250604
11.48,11,81.270333
1.74,6,81.282637
31.155,18,81.311576
11.285,14,81.336612
-8.65,11,81.351186
-8.195,4,81.357576
11.35,13,81.382022
-8.26,5,81.389223
20.83,22,81.424532
-8.065,2,81.429934
11.675,8,81.443243
-8.13,3,81.449012
11.545,10,81.463789
11.675,8,81.477418
9.595,40,81.54283
1.61,8,81.55638
-8.195,4,81.562769
-8.52,9,81.576746
2.0,2,81.582212
11.415,12,81.602496
11.675,8,81.616046
1.74,6,81.62421
1.48,10,81.642776
-8.065,2,81.643897
1.155,15,81.669813
1.48,10,81.688702
-8.65,11,81.703366
1.415,11,81.722771
10.96,19,81.755387
2.0,2,81.756588
-8.13,3,81.762469
11.22,15,81.788795
-8.195,4,81.795478
-8.0,1,81.796061
11.415,12,81.816682
11.35,13,81.837796
1.935,3,81.843823
-8.195,4,81.850583
1.35,12,81.870306
1.415,11,81.889516
1.35,12,81.909954
1.61,8,81.923208
11.285,14,81.944621
-8.0,1,81.94939
10.83,21,81.984025
1.415,11,82.003438
1.61,8,82.016666
1.155,15,82.039694
11.09,17,82.071457
31.155,18,82.100684
1.415,11,82.119922
1.805,5,82.12732
1.61,8,82.140733
1.805,5,82.148149
11.285,14,82.173692
-8.0,1,82.174319
1.805,5,82.18179
-8.13,3,82.18756
31.415,14,82.213202
20.83,22,82.248763
1.48,10,82.267763
-8.195,4,82.274407
-8.52,9,82.287802
1.545,9,82.301638
1.74,6,82.313677
1.61,8,82.327284
0.765,21,82.360363
1.805,5,82.367675
0.83,20,82.400527
-8.455,8,82.413473
1.61,8,82.426855
1.74,6,82.438841
1.285,13,82.459352
20.7,24,82.499097
-8.13,3,82.504866
1.48,10,82.543375
-8.26,5,82.550361
1.22,14,82.575747
-8.13,3,82.581852
11.675,8,82.595455
11.675,8,82.608515
11.545,10,82.623432
11.48,11,82.642971
-8.0,1,82.6436
1.61,8,82.657002
11.545,10,82.676308
1.805,5,82.683546
-8.715,12,82.703116
11.155,16,82.729237
11.805,6,82.737285
1.805,5,82.748965
1.415,11,82.763456
-8.26,5,82.774393
1.545,9,82.788924
1.87,4,82.795812
2.0,2,82.797188
1.87,4,82.803942
1.805,5,82.81554
-8.065,2,82.816863
-8.26,5,82.823608
1.545,9,82.841605
1.87,4,82.848349
11.35,13,82.869319
1.22,14,82.89067
-8.13,3,82.896666
-8.065,2,82.901902
-8.195,4,82.908515
-8.0,1,82.909153
11.87,5,82.916708
1.48,10,82.935422
1.61,8,82.948588
1.675,7,82.95715
0.96,18,82.98898
1.545,9,83.003017
1.09,16,83.029855
-8.13,3,83.036156
1.155,15,83.063237
11.155,16,83.090401
1.805,5,83.097392
20.7,24,83.138597
1.935,3,83.144798
1.74,6,83.152732
-8.39,7,83.165015
-8.0,1,83.165612
1.415,11,83.184711
11.48,11,83.204551
-8.39,7,83.213044
1.74,6,83.225026
1.87,4,83.231828
10.245,30,83.280535
10.505,26,83.32527
-8.13,3,83.331415
1.61,8,83.344774
1.805,5,83.35231
-8.39,7,83.364666
-8.455,8,83.377627
11.87,5,83.385299
1.285,13,83.406264
11.87,5,83.413466
1.61,8,83.426519
1.74,6,83.4385
0.895,19,83.4705
1.935,3,83.472435
1.74,6,83.484447
-8.0,1,83.485093
-8.13,3,83.491023
1.87,4,83.497645
21.48,12,83.51761
11.22,15,83.543806
11.09,17,83.571595
11.22,15,83.598086
-8.0,1,83.598709
1.415,11,83.618059
1.415,11,83.633052
-8.065,2,83.63832
1.415,11,83.657257
11.675,8,83.670774
21.61,10,83.685956
1.74,6,83.698324
-8.065,2,83.69946
1.675,7,83.712201
-8.13,3,83.717937
-8.0,1,83.718578
-8.65,11,83.737275
1.935,3,83.739037
-8.39,7,83.751344
11.48,11,83.770733
-8.26,5,83.778046
1.87,4,83.784466
11.545,10,83.803237
11.285,14,83.824582
1.805,5,83.831867
1.805,5,83.843234
11.025,18,83.870949
1.675,7,83.883797
11.35,13,83.904494
1.61,8,83.918254
-8.0,1,83.918884
11.09,17,83.950969
2.0,2,83.952356
21.74,8,83.965663
10.635,24,84.005251
1.285,13,84.026004
31.285,16,84.054629
1.285,13,84.080163
-8.0,1,84.080854
-8.0,1,84.081447
1.675,7,84.095063
-8.39,7,84.107544
21.48,12,84.128193
-8.0,1,84.128812
-8.0,1,84.12943
-8.195,4,84.136056
11.675,8,84.149332
1.87,4,84.156255
11.22,15,84.182912
11.285,14,84.204468
1.805,5,84.215765
1.22,14,84.236795
1.675,7,84.249769
19.985,35,84.308652
1.87,4,84.315536
1.805,5,84.323158
-8.0,1,84.323789
-8.065,2,84.329269
30.31,31,84.378892
21.545,11,84.398811
-8.0,1,84.399426
10.57,25,84.444365
-8.13,3,84.446354
11.675,8,84.459844
-8.455,8,84.472504
2.0,2,84.477989
-8.52,9,84.491818
1.22,14,84.516682
11.285,14,84.537533
-8.0,1,84.538189
1.61,8,84.551478
10.765,22,84.590162
-8.065,2,84.591284
10.505,26,84.636451
11.61,9,84.650928
1.22,14,84.676373
1.35,12,84.696028
