#{"t_start": 1775808545.3582988, "env_id": "None"}
r,l,t
-1.2,2,41.773908
0.0,3,41.779853
-1.2,4,41.786139
0.0,10,41.799944
0.0,10,41.818255
1.2,16,41.844573
-1.2,4,41.851245
0.0,12,41.870566
-1.2,5,41.877537
-1.2,6,41.88505
-1.2,8,41.897675
-1.2,9,41.914955
0.0,7,41.923567
0.0,4,41.929873
-1.2,4,41.936229
-1.2,1,41.94086
0.0,4,41.947384
-1.2,3,41.949216
0.0,8,41.962483
-1.2,2,41.967679
1.2,17,41.994203
2.4,8,42.00749
0.0,5,42.014698
-1.2,4,42.021038
0.0,4,42.027479
0.0,6,42.039196
1.2,14,42.060064
-1.2,7,42.072107
-1.2,1,42.072734
-1.2,5,42.083724
-1.2,1,42.084412
-1.2,4,42.090608
-1.2,5,42.097677
0.0,9,42.111076
-1.2,2,42.116463
0.0,13,42.136439
-1.2,2,42.141796
0.0,12,42.161032
-1.2,1,42.161717
-1.2,1,42.16231
-1.2,3,42.168032
-1.2,2,42.169152
0.0,14,42.192916
-1.2,2,42.194043
-1.2,2,42.199381
-1.2,11,42.217987
0.0,7,42.226419
-1.2,13,42.249882
0.0,11,42.26422
0.0,21,42.301015
-1.2,1,42.301779
-1.2,2,42.303172
0.0,6,42.31536
-1.2,31,42.366351
1.2,11,42.380999
-1.2,3,42.38694
-1.2,1,42.387531
-1.2,7,42.399807
1.2,8,42.413026
-1.2,12,42.431849
-1.2,9,42.444898
0.0,13,42.468714
1.2,35,42.5218
0.0,22,42.558937
0.0,14,42.579477
1.2,24,42.61796
-1.2,7,42.630131
-1.2,2,42.635318
-1.2,2,42.636442
-1.2,2,42.641788
-1.2,1,42.642452
0.0,11,42.661188
-1.2,11,42.675416
-1.2,9,42.692397
-1.2,17,42.717898
0.0,10,42.731671
-1.2,6,42.74348
-1.2,9,42.756714
-1.2,9,42.769759
1.2,20,42.801436
-1.2,1,42.806101
1.2,5,42.813597
-1.2,5,42.820582
0.0,27,42.864676
-1.2,9,42.878198
0.0,16,42.904035
-1.2,6,42.915537
0.0,12,42.935314
-1.2,5,42.942433
0.0,4,42.949231
0.0,11,42.96783
-1.2,18,42.994288
-1.2,3,42.999981
0.0,8,43.013196
-1.2,5,43.020228
-1.2,1,43.020831
-1.2,1,43.025478
-1.2,2,43.026616
0.0,17,43.052725
-1.2,1,43.057388
-1.2,18,43.083521
0.0,9,43.097005
-1.2,6,43.10873
-1.2,1,43.109357
0.0,12,43.128723
0.0,30,43.177964
0.0,7,43.186645
-1.2,3,43.19236
-1.2,1,43.192966
-1.2,5,43.203727
0.0,10,43.21765
-1.2,11,43.235875
0.0,2,43.237052
-1.2,1,43.241728
0.0,11,43.256359
-1.2,21,43.292954
-1.2,2,43.294097
-1.2,1,43.29471
0.0,13,43.319995
1.2,7,43.328666
0.0,28,43.373759
-1.2,7,43.385577
-1.2,5,43.392874
-1.2,1,43.397536
1.2,17,43.423875
1.2,7,43.436316
-1.2,1,43.437007
-1.2,3,43.442875
-1.2,3,43.444733
-1.2,1,43.4494
1.2,15,43.470559
0.0,7,43.482716
0.0,9,43.496304
-1.2,1,43.501008
-1.2,3,43.502913
-1.2,4,43.50949
0.0,4,43.515992
-1.2,2,43.52121
-1.2,7,43.53325
-1.2,7,43.5412
2.4,15,43.566472
-1.2,7,43.578765
-1.2,9,43.591655
0.0,8,43.604716
-1.2,4,43.611033
0.0,6,43.62261
-1.2,10,43.63623
0.0,18,43.666684
1.2,13,43.686325
-1.2,6,43.693983
-1.2,1,43.698678
0.0,11,43.713472
0.0,13,43.737693
-1.2,5,43.744575
-1.2,15,43.769203
-1.2,1,43.769812
-1.2,1,43.770435
-1.2,17,43.796202
-1.2,4,43.802921
0.0,15,43.82825
-1.2,1,43.82887
1.2,17,43.859066
0.0,10,43.87288
0.0,18,43.903858
-1.2,2,43.905201
1.2,7,43.917915
-1.2,2,43.919106
1.2,15,43.945359
-1.2,1,43.945967
-1.2,1,43.950645
1.2,24,43.988817
-1.2,4,43.995227
0.0,6,44.003139
0.0,5,44.010347
0.0,2,44.015793
-1.2,5,44.022511
0.0,6,44.034354
-1.2,4,44.040921
0.0,4,44.047466
-1.2,3,44.049308
0.0,10,44.06773
1.2,21,44.100678
-1.2,14,44.125086
-1.2,9,44.138347
-1.2,13,44.157824
0.0,17,44.183725
-1.2,2,44.189078
-1.2,3,44.194937
1.2,7,44.203427
1.2,13,44.227537
-1.2,2,44.228744
-1.2,9,44.24194
0.0,25,44.285694
0.0,3,44.287438
-1.2,10,44.305755
-1.2,8,44.318516
-1.2,1,44.319133
-1.2,14,44.345013
-1.2,1,44.345833
0.0,8,44.359337
-1.2,2,44.360473
-1.2,3,44.366271
1.2,13,44.386446
0.0,2,44.391807
-1.2,1,44.392425
1.2,9,44.405802
0.0,6,44.417835
-1.2,16,44.443309
-1.2,1,44.4439
0.0,9,44.457177
0.0,5,44.468526
0.0,20,44.50001
-1.2,1,44.500645
-1.2,3,44.506501
-1.2,1,44.507197
0.0,12,44.526292
0.0,20,44.558093
0.0,4,44.564582
-1.2,2,44.565779
0.0,6,44.577423
0.0,6,44.585216
1.2,7,44.597575
0.0,4,44.604206
0.0,23,44.642455
-1.2,1,44.643051
0.0,6,44.654842
0.0,4,44.661527
-1.2,5,44.668257
-1.2,6,44.675776
-1.2,5,44.68677
0.0,5,44.693851
-1.2,5,44.701083
-1.2,5,44.707959
-1.2,1,44.712613
-1.2,1,44.713309
0.0,20,44.745253
-1.2,2,44.746375
-1.2,3,44.752081
0.0,10,44.770348
-1.2,11,44.784591
0.0,7,44.796729
0.0,15,44.821226
-1.2,1,44.82189
0.0,16,44.847518
0.0,16,44.873443
-1.2,3,44.879465
-1.2,15,44.904646
-1.2,4,44.911253
-1.2,7,44.919148
-1.2,1,44.923824
-1.2,1,44.92451
3.6,23,44.963329
-1.2,2,44.964639
-1.2,1,44.965239
0.0,9,44.983261
0.0,5,44.990341
-1.2,2,44.991468
-1.2,3,44.99721
1.2,18,45.029726
-1.2,9,45.04314
0.0,15,45.067947
-1.2,2,45.069079
0.0,18,45.100289
-1.2,3,45.101913
0.0,7,45.113997
-1.2,3,45.119827
-1.2,1,45.120502
-1.2,2,45.125677
0.0,9,45.139006
-1.2,12,45.158585
-1.2,4,45.165219
1.2,11,45.18435
0.0,26,45.223648
0.0,3,45.229485
-1.2,3,45.235425
-1.2,2,45.236551
-1.2,7,45.248382
0.0,6,45.255858
-1.2,6,45.267629
-1.2,3,45.273362
-1.2,1,45.273979
-1.2,7,45.286311
-1.2,3,45.288018
0.0,2,45.293458
0.0,21,45.327206
0.0,7,45.339535
0.0,5,45.346888
0.0,2,45.352354
0.0,8,45.365552
-1.2,9,45.378619
-1.2,1,45.379295
-1.2,1,45.37988
-1.2,2,45.385211
-1.2,2,45.386334
0.0,6,45.398395
-1.2,1,45.398983
-1.2,9,45.412447
-1.2,7,45.424747
-1.2,1,45.425422
-1.2,9,45.442814
-1.2,4,45.449235
-1.2,26,45.488389
0.0,16,45.514343
-1.2,18,45.545052
0.0,3,45.547153
0.0,8,45.560369
1.2,25,45.603314
0.0,6,45.611085
0.0,5,45.618419
-1.2,1,45.623074
0.0,14,45.643964
0.0,10,45.662091
-1.2,6,45.669551
-1.2,3,45.675591
-1.2,2,45.676924
0.0,7,45.689286
0.0,17,45.715023
0.0,19,45.746048
0.0,12,45.764979
-1.2,5,45.771909
0.0,8,45.784572
-1.2,12,45.803332
-1.2,5,45.814507
0.0,3,45.816424
0.0,18,45.847085
-1.2,4,45.853631
-1.2,10,45.867699
-1.2,1,45.872375
0.0,9,45.885915
-1.2,5,45.892852
-1.2,6,45.904218
0.0,5,45.911402
1.2,12,45.930507
0.0,10,45.944598
0.0,3,45.950729
-1.2,1,45.951323
0.0,4,45.957983
0.0,6,45.969713
-1.2,11,45.988109
-1.2,1,45.988734
-1.2,2,45.989844
0.0,2,45.995225
-1.2,39,46.057307
-1.2,2,46.058621
-1.2,1,46.05923
-1.2,13,46.082659
-1.2,3,46.084378
-1.2,1,46.089027
0.0,18,46.115768
0.0,12,46.134992
0.0,9,46.148856
-1.2,3,46.169383
0.0,15,46.194697
1.2,25,46.233588
0.0,11,46.252648
-1.2,3,46.258337
-1.2,2,46.25968
1.2,8,46.272999
0.0,19,46.304561
-1.2,1,46.305175
0.0,3,46.311471
-1.2,5,46.318662
-1.2,1,46.319322
-1.2,8,46.3318
-1.2,2,46.337285
1.2,16,46.364017
0.0,23,46.402006
0.0,6,46.409892
0.0,5,46.416958
-1.2,2,46.422132
-1.2,2,46.423301
0.0,7,46.43535
0.0,4,46.441806
-1.2,5,46.448735
0.0,8,46.462049
-1.2,3,46.467876
-1.2,15,46.492848
-1.2,2,46.493959
0.0,5,46.505346
2.4,18,46.532989
-1.2,2,46.538207
0.0,5,46.545411
0.0,15,46.571193
0.0,21,46.603504
0.0,10,46.617645
-1.2,4,46.623839
-1.2,1,46.628558
-1.2,2,46.629868
-1.2,3,46.635765
0.0,7,46.648016
0.0,13,46.668076
1.2,4,46.674726
-1.2,9,46.688603
-1.2,1,46.689204
0.0,15,46.713774
-1.2,4,46.720198
-1.2,1,46.720794
-1.2,4,46.726977
0.0,6,46.73904
-1.2,2,46.740352
-1.2,9,46.758032
0.0,5,46.765232
0.0,9,46.778536
0.0,8,46.791299
1.2,10,46.809231
-1.2,1,46.809866
-1.2,4,46.816133
-1.2,10,46.830073
0.0,8,46.843142
0.0,7,46.855799
0.0,21,46.888197
0.0,11,46.90711
3.6,18,46.938984
-1.2,1,46.939629
-1.2,3,46.945457
0.0,3,46.947389
0.0,5,46.958692
1.2,15,46.980148
0.0,3,46.985983
0.0,27,47.0304
0.0,7,47.042841
-1.2,1,47.043465
0.0,8,47.056327
1.2,17,47.082406
-1.2,10,47.100163
0.0,7,47.1087
-1.2,6,47.12025
0.0,2,47.121644
0.0,15,47.147062
-1.2,14,47.17137
-1.2,2,47.172559
-1.2,2,47.177911
-1.2,2,47.179228
0.0,8,47.192254
-1.2,6,47.203815
-1.2,6,47.211628
0.0,7,47.223938
0.0,21,47.256174
-1.2,1,47.256821
-1.2,7,47.268914
-1.2,6,47.280598
-1.2,7,47.288871
1.2,4,47.295463
-1.2,2,47.300697
-1.2,3,47.306956
1.2,10,47.32184
-1.2,1,47.322505
-1.2,17,47.352282
0.0,13,47.372284
0.0,8,47.385243
0.0,6,47.3931
0.0,4,47.399467
-1.2,6,47.411165
0.0,8,47.424261
0.0,2,47.425485
0.0,12,47.444623
0.0,7,47.456911
0.0,21,47.490236
-1.2,17,47.520605
0.0,4,47.526992
0.0,20,47.559223
0.0,4,47.565708
-1.2,1,47.566381
-1.2,21,47.598561
-1.2,6,47.610001
0.0,7,47.618129
-1.2,6,47.629862
0.0,6,47.637509
-1.2,4,47.643906
-1.2,6,47.655437
1.2,7,47.668165
0.0,2,47.669548
0.0,11,47.688353
-1.2,13,47.707643
-1.2,28,47.752789
0.0,4,47.759422
-1.2,1,47.760022
-1.2,9,47.777193
0.0,3,47.779132
0.0,19,47.810361
-1.2,7,47.822725
-1.2,2,47.824032
1.2,10,47.842451
0.0,14,47.863933
0.0,21,47.900568
1.2,12,47.920672
-1.2,3,47.922377
-1.2,2,47.927581
-1.2,5,47.93466
-1.2,1,47.935285
-1.2,4,47.941814
-1.2,3,47.947523
0.0,22,47.984443
0.0,17,48.010543
0.0,6,48.018227
-1.2,4,48.024482
0.0,26,48.068805
0.0,14,48.089037
-1.2,3,48.09479
-1.2,13,48.114289
-1.2,3,48.120301
-1.2,6,48.131952
2.4,26,48.172825
0.0,2,48.178103
-1.2,2,48.179425
0.0,14,48.203596
-1.2,3,48.205274
-1.2,2,48.210517
1.2,12,48.230009
-1.2,1,48.230598
0.0,12,48.249924
-1.2,3,48.255677
-1.2,2,48.256793
-1.2,1,48.261452
-1.2,1,48.26211
-1.2,1,48.262725
-1.2,10,48.280735
0.0,12,48.300137
-1.2,2,48.301353
0.0,13,48.322237
-1.2,6,48.333922
-1.2,4,48.34031
0.0,7,48.353606
-1.2,1,48.354253
1.2,10,48.368728
0.0,15,48.394422
-1.2,2,48.399898
0.0,12,48.419637
0.0,6,48.427607
-1.2,1,48.428237
-1.2,7,48.440056
0.0,8,48.453026
0.0,22,48.48989
0.0,4,48.496521
-1.2,2,48.4977
-1.2,2,48.502918
-1.2,1,48.503519
-1.2,1,48.504097
0.0,10,48.522617
0.0,14,48.543586
1.2,8,48.556724
-1.2,9,48.56996
-1.2,10,48.587977
-1.2,13,48.607502
-1.2,6,48.619048
0.0,6,48.626856
-1.2,5,48.633638
-1.2,12,48.652732
-1.2,6,48.664378
-1.2,41,48.729013
-1.2,2,48.73443
0.0,5,48.741741
1.2,10,48.756207
-1.2,6,48.767847
0.0,8,48.780777
0.0,3,48.786776
-1.2,7,48.794762
-1.2,3,48.800465
-1.2,1,48.80115
0.0,12,48.821036
-1.2,1,48.825735
0.0,2,48.827137
-1.2,20,48.85889
-1.2,3,48.864631
0.0,5,48.871744
-1.2,4,48.878199
-1.2,3,48.884116
0.0,3,48.890113
-1.2,8,48.903207
-1.2,1,48.903832
0.0,8,48.916789
-1.2,3,48.922515
0.0,10,48.936899
0.0,6,48.948904
0.0,9,48.962422
1.2,13,48.982672
-1.2,1,48.983293
0.0,8,48.996698
-1.2,10,49.014423
-1.2,16,49.039704
-1.2,3,49.045799
0.0,4,49.052655
0.0,6,49.06049
1.2,6,49.072334
0.0,13,49.092237
-1.2,3,49.097954
0.0,3,49.099959
0.0,13,49.124057
0.0,11,49.138994
0.0,23,49.176587
0.0,14,49.201665
-1.2,11,49.215942
0.0,7,49.22881
0.0,12,49.248029
0.0,17,49.273771
-1.2,10,49.291434
-1.2,2,49.292564
1.2,21,49.330763
-1.2,1,49.331458
-1.2,9,49.344937
-1.2,24,49.383188
1.2,16,49.408859
-1.2,1,49.409542
0.0,10,49.427579
-1.2,1,49.428186
-1.2,1,49.428795
0.0,41,49.497449
0.0,7,49.505828
0.0,15,49.531042
-1.2,6,49.542684
0.0,6,49.550384
-1.2,1,49.551002
-1.2,11,49.569567
-1.2,7,49.581603
-1.2,1,49.582242
-1.2,3,49.588153
-1.2,10,49.602576
-1.2,8,49.615462
-1.2,4,49.621744
0.0,10,49.639666
-1.2,5,49.646436
-1.2,3,49.652179
-1.2,5,49.658971
-1.2,20,49.690873
-1.2,1,49.691494
-1.2,5,49.702446
0.0,7,49.71058
-1.2,21,49.747218
-1.2,10,49.760581
-1.2,1,49.761279
1.2,9,49.779224
-1.2,15,49.799515
1.2,22,49.837533
0.0,10,49.851302
0.0,6,49.863411
0.0,19,49.89429
0.0,15,49.91484
-1.2,7,49.92713
-1.2,5,49.934432
0.0,12,49.954043
0.0,10,49.972322
0.0,17,49.998331
0.0,10,50.016766
1.2,9,50.030195
-1.2,10,50.043892
-1.2,2,50.049099
-1.2,1,50.049776
1.2,6,50.061463
0.0,12,50.081068
-1.2,2,50.082216
-1.2,4,50.088476
0.0,6,50.100023
0.0,15,50.121319
-1.2,4,50.127518
-1.2,19,50.158276
1.2,11,50.177261
-1.2,18,50.203809
-1.2,5,50.214974
-1.2,5,50.222156
1.2,13,50.242855
0.0,12,50.262095
-1.2,2,50.267327
0.0,15,50.288486
-1.2,9,50.305927
-1.2,1,50.306589
0.0,8,50.319893
-1.2,1,50.320538
1.2,14,50.346141
0.0,5,50.353954
0.0,4,50.360993
0.0,12,50.381514
0.0,5,50.389069
0.0,7,50.401507
-1.2,12,50.420783
-1.2,1,50.421445
0.0,11,50.440144
-1.2,3,50.446025
0.0,17,50.472178
0.0,29,50.517553
0.0,8,50.530329
0.0,7,50.542562
-1.2,5,50.54943
0.0,7,50.562012
0.0,9,50.575644
2.4,15,50.60174
-1.2,16,50.627121
1.2,19,50.658931
-1.2,5,50.665857
-1.2,1,50.666472
0.0,7,50.678832
0.0,4,50.685399
1.2,7,50.697787
1.2,10,50.711914
1.2,9,50.725384
1.2,11,50.744501
-1.2,1,50.745092
0.0,17,50.775551
0.0,3,50.777437
0.0,4,50.783965
-1.2,2,50.789197
1.2,9,50.803063
0.0,3,50.80891
0.0,2,50.810155
-1.2,7,50.822604
0.0,6,50.834353
-1.2,4,50.840756
-1.2,13,50.860709
-1.2,4,50.866944
-1.2,36,50.923686
-1.2,5,50.930808
0.0,6,50.942687
0.0,10,50.956705
-1.2,3,50.962478
0.0,6,50.970347
-1.2,8,50.983058
-1.2,1,50.987743
0.0,11,51.002866
0.0,3,51.008613
-1.2,19,51.03981
-1.2,3,51.045533
-1.2,1,51.046157
-1.2,20,51.077784
0.0,5,51.084856
-1.2,2,51.090084
-1.2,11,51.104475
-1.2,6,51.11588
-1.2,3,51.121821
0.0,6,51.129489
0.0,8,51.142678
-1.2,2,51.147892
1.2,14,51.168704
0.0,9,51.182453
-1.2,1,51.201656
-1.2,1,51.202318
-1.2,2,51.203664
1.2,10,51.222451
0.0,14,51.243009
-1.2,1,51.247696
-1.2,2,51.249068
0.0,8,51.261913
-1.2,4,51.268284
-1.2,8,51.281295
0.0,7,51.294073
1.2,6,51.301739
-1.2,4,51.308464
0.0,16,51.33503
-1.2,1,51.339812
0.0,3,51.341793
0.0,5,51.353178
1.2,13,51.373674
-1.2,2,51.374867
-1.2,3,51.380807
0.0,7,51.392928
0.0,20,51.424869
-1.2,4,51.431494
0.0,7,51.444025
0.0,20,51.476231
-1.2,1,51.476843
0.0,4,51.483363
0.0,17,51.510466
0.0,13,51.530141
0.0,9,51.547346
-1.2,10,51.561026
-1.2,4,51.567284
0.0,12,51.586685
-1.2,1,51.587312
0.0,6,51.599436
0.0,4,51.606151
-1.2,1,51.606767
0.0,12,51.626158
-1.2,1,51.62683
-1.2,1,51.631516
-1.2,9,51.645106
-1.2,8,51.657626
-1.2,10,51.671537
-1.2,20,51.703395
-1.2,13,51.727344
0.0,5,51.73482
1.2,9,51.749259
0.0,5,51.756274
-1.2,2,51.761588
-1.2,10,51.775538
-1.2,1,51.780283
0.0,11,51.794843
-1.2,1,51.799522
-1.2,3,51.801319
0.0,12,51.820792
0.0,7,51.832933
1.2,9,51.846635
-1.2,5,51.857655
0.0,15,51.878927
0.0,7,51.89111
-1.2,1,51.891727
0.0,5,51.903139
0.0,7,51.91174
0.0,8,51.92485
-1.2,2,51.930065
0.0,9,51.943943
0.0,7,51.95673
0.0,4,51.963308
0.0,9,51.976908
0.0,2,51.982349
0.0,8,51.995441
-1.2,4,52.002027
-1.2,1,52.002672
-1.2,1,52.003269
0.0,13,52.023421
1.2,6,52.034948
-1.2,9,52.048641
0.0,6,52.060637
-1.2,6,52.068517
-1.2,16,52.094234
1.2,22,52.13162
0.0,7,52.140145
-1.2,1,52.144853
-1.2,7,52.152627
-1.2,1,52.157308
-1.2,3,52.159159
0.0,13,52.182893
1.2,9,52.196813
0.0,10,52.210808
-1.2,3,52.216719
-1.2,1,52.217393
0.0,9,52.234916
1.2,8,52.248433
0.0,12,52.267658
-1.2,6,52.275249
0.0,9,52.288788
0.0,6,52.300703
-1.2,1,52.301327
0.0,7,52.314158
0.0,5,52.321656
1.2,9,52.33579
-1.2,10,52.353968
-1.2,7,52.366746
-1.2,2,52.367986
-1.2,6,52.3799
-1.2,1,52.380538
-1.2,1,52.381177
-1.2,1,52.38179
-1.2,1,52.386483
-1.2,6,52.394072
-1.2,1,52.394741
0.0,21,52.43166
1.2,10,52.446107
-1.2,7,52.458382
-1.2,5,52.4654
-1.2,3,52.471155
-1.2,9,52.484228
0.0,24,52.522505
0.0,2,52.527972
0.0,9,52.541747
-1.2,2,52.542882
0.0,6,52.55452
1.2,12,52.574166
0.0,11,52.593349
0.0,12,52.612707
0.0,12,52.632567
0.0,6,52.640535
-1.2,4,52.646791
-1.2,6,52.658144
-1.2,8,52.671113
0.0,16,52.697065
0.0,11,52.711401
0.0,5,52.722864
-1.2,3,52.724862
-1.2,2,52.730113
-1.2,1,52.730712
0.0,20,52.763263
0.0,2,52.768719
0.0,10,52.783044
-1.2,8,52.795819
0.0,17,52.822463
-1.2,1,52.827131
0.0,5,52.834321
-1.2,21,52.866985
0.0,4,52.873642
-1.2,3,52.879409
0.0,11,52.897854
-1.2,9,52.91112
0.0,6,52.918891
0.0,4,52.925419
0.0,4,52.93215
0.0,7,52.944874
-1.2,4,52.951308
0.0,4,52.957814
-1.2,13,52.977158
0.0,4,52.983718
0.0,9,53.001264
-1.2,12,53.020673
-1.2,9,53.034409
0.0,7,53.046585
-1.2,1,53.047202
-1.2,3,53.0531
-1.2,5,53.060441
-1.2,9,53.073624
2.4,14,53.098538
-1.2,1,53.099148
-1.2,3,53.104943
0.0,7,53.113146
-1.2,2,53.118364
0.0,17,53.144788
0.0,30,53.195134
-1.2,14,53.215174
-1.2,1,53.215775
0.0,11,53.234612
-1.2,2,53.239877
-1.2,19,53.267296
-1.2,9,53.284671
-1.2,6,53.292094
-1.2,6,53.303706
1.2,73,53.419737
-1.2,2,53.420885
-1.2,24,53.458644
0.0,3,53.464661
-1.2,1,53.465269
-1.2,16,53.489877
0.0,6,53.501759
-1.2,11,53.520092
0.0,5,53.527518
-1.2,2,53.528848
0.0,7,53.541198
0.0,2,53.546525
0.0,8,53.5598
0.0,4,53.566529
0.0,5,53.573713
0.0,7,53.586092
-1.2,1,53.586706
1.2,8,53.600091
-1.2,13,53.620048
2.4,17,53.646971
-1.2,2,53.652186
-1.2,2,53.65328
-1.2,3,53.65896
0.0,3,53.664992
-1.2,4,53.671222
-1.2,2,53.672335
0.0,3,53.678519
0.0,6,53.690225
0.0,13,53.709682
-1.2,13,53.72933
0.0,5,53.736787
-1.2,4,53.743369
-1.2,5,53.754511
-1.2,2,53.755658
-1.2,1,53.756257
-1.2,1,53.760988
0.0,8,53.774134
-1.2,1,53.774744
0.0,6,53.782364
0.0,3,53.78856
0.0,7,53.800967
0.0,14,53.821381
0.0,11,53.840149
0.0,14,53.865033
1.2,12,53.885019
-1.2,1,53.885631
0.0,13,53.905935
0.0,5,53.912991
-1.2,1,53.917682
0.0,6,53.925551
-1.2,1,53.926151
-1.2,7,53.938574
-1.2,1,53.939165
-1.2,5,53.950194
0.0,3,53.951936
0.0,7,53.96468
-1.2,2,53.970049
-1.2,2,53.971374
-1.2,2,53.976546
0.0,9,53.990004
0.0,3,53.996006
0.0,7,54.004057
-1.2,35,54.059565
-1.2,6,54.071299
-1.2,3,54.072958
0.0,2,54.078419
-1.2,5,54.085561
0.0,3,54.091659
1.2,20,54.123639
0.0,6,54.131282
-1.2,2,54.1365
-1.2,1,54.137139
0.0,14,54.162179
2.4,14,54.183521
0.0,6,54.195662
-1.2,2,54.196838
0.0,6,54.208563
-1.2,10,54.222513
1.2,15,54.248609
1.2,23,54.286902
-1.2,6,54.294499
1.2,12,54.314677
-1.2,7,54.327066
0.0,7,54.339601
0.0,12,54.359263
-1.2,8,54.372656
0.0,17,54.399055
-1.2,1,54.399733
0.0,8,54.412552
0.0,7,54.425021
-1.2,1,54.425607
-1.2,1,54.42628
-1.2,2,54.431591
-1.2,2,54.432715
-1.2,15,54.457539
-1.2,1,54.458189
-1.2,3,54.464092
-1.2,4,54.470367
0.0,16,54.496204
-1.2,11,54.514629
0.0,3,54.52082
0.0,11,54.535732
-1.2,2,54.541082
-1.2,7,54.553279
3.6,26,54.594599
-1.2,3,54.600356
0.0,4,54.606892
0.0,8,54.620302
-1.2,1,54.620892
0.0,5,54.628348
2.4,11,54.647728
0.0,6,54.659942
-1.2,2,54.661257
0.0,13,54.68157
-1.2,1,54.686261
0.0,4,54.693015
0.0,18,54.719796
-1.2,2,54.724989
0.0,15,54.746143
1.2,6,54.758238
0.0,4,54.765093
0.0,15,54.790837
0.0,5,54.798094
0.0,6,54.805841
-1.2,10,54.823791
0.0,6,54.831786
-1.2,6,54.843319
-1.2,1,54.843977
0.0,10,54.862393
0.0,8,54.875344
-1.2,9,54.888704
-1.2,4,54.895049
0.0,10,54.909565
1.2,11,54.928437
-1.2,4,54.934852
0.0,8,54.947858
-1.2,3,54.953899
0.0,21,54.986835
0.0,5,54.993799
-1.2,1,54.99853
1.2,18,55.025971
-1.2,1,55.026581
0.0,6,55.038463
-1.2,8,55.051544
0.0,3,55.057647
0.0,17,55.084765
-1.2,4,55.091218
0.0,2,55.092446
0.0,4,55.098776
-1.2,5,55.109895
0.0,6,55.117594
0.0,9,55.131367
0.0,13,55.155361
-1.2,2,55.1565
-1.2,2,55.161871
1.2,15,55.183451
-1.2,1,55.188161
-1.2,5,55.195084
-1.2,3,55.200985
-1.2,5,55.207795
-1.2,1,55.208421
0.0,2,55.213854
-1.2,1,55.214497
0.0,21,55.246697
0.0,10,55.264525
0.0,18,55.291827
-1.2,6,55.303326
-1.2,13,55.324107
0.0,7,55.337208
0.0,29,55.38373
-1.2,1,55.384355
-1.2,3,55.390283
-1.2,4,55.396853
-1.2,3,55.402761
-1.2,3,55.404397
-1.2,5,55.415632
1.2,6,55.423489
-1.2,1,55.424117
0.0,4,55.430589
-1.2,1,55.435338
0.0,12,55.454818
-1.2,2,55.455951
0.0,4,55.462596
-1.2,1,55.463274
0.0,15,55.488639
1.2,21,55.521692
-1.2,9,55.539448
0.0,8,55.552644
0.0,4,55.559537
-1.2,6,55.567094
-1.2,3,55.572933
-1.2,11,55.591607
-1.2,3,55.593459
-1.2,3,55.59931
-1.2,7,55.61153
0.0,14,55.631691
0.0,13,55.656286
1.2,25,55.696041
-1.2,6,55.703494
0.0,14,55.728057
0.0,5,55.734896
-1.2,3,55.740634
-1.2,1,55.741231
-1.2,1,55.74189
0.0,4,55.748539
-1.2,5,55.759869
0.0,4,55.766767
-1.2,1,55.767451
2.4,30,55.813874
0.0,7,55.826235
1.2,10,55.845404
-1.2,5,55.852582
0.0,2,55.85394
-1.2,1,55.858618
-1.2,1,55.859245
-1.2,2,55.860585
0.0,10,55.879102
1.2,10,55.893438
0.0,10,55.911763
0.0,13,55.931273
-1.2,2,55.936446
0.0,8,55.949435
-1.2,2,55.950574
0.0,10,55.96888
-1.2,13,55.988259
0.0,4,55.994687
0.0,11,56.013548
-1.2,8,56.026133
-1.2,3,56.027773
1.2,26,56.071936
0.0,12,56.091098
1.2,14,56.112177
-1.2,1,56.11687
-1.2,1,56.117484
1.2,5,56.124884
0.0,17,56.151596
-1.2,1,56.156277
0.0,23,56.189988
-1.2,1,56.194685
0.0,8,56.234146
0.0,9,56.248272
-1.2,6,56.256001
-1.2,7,56.268112
-1.2,1,56.268781
-1.2,2,56.274003
-1.2,1,56.274603
-1.2,6,56.286143
-1.2,3,56.287839
-1.2,1,56.292537
-1.2,1,56.293144
-1.2,2,56.294245
-1.2,4,56.300579
-1.2,1,56.305255
-1.2,1,56.305857
0.0,3,56.312153
0.0,5,56.319794
-1.2,12,56.339116
-1.2,10,56.353117
-1.2,5,56.364869
1.2,11,56.38101
1.2,9,56.39898
-1.2,7,56.407364
0.0,6,56.419627
-1.2,1,56.420305
0.0,3,56.426448
0.0,16,56.452805
-1.2,12,56.471817
-1.2,6,56.479259
-1.2,8,56.492469
0.0,17,56.522975
1.2,8,56.536664
1.2,12,56.556883
-1.2,1,56.557514
-1.2,2,56.558629
-1.2,9,56.576112
0.0,3,56.578225
0.0,5,56.589091
-1.2,6,56.596705
0.0,12,56.615911
0.0,9,56.630078
-1.2,5,56.641135
-1.2,5,56.648268
-1.2,15,56.673137
0.0,3,56.675258
0.0,5,56.686496
0.0,5,56.6937
0.0,8,56.706983
0.0,8,56.719903
1.2,17,56.746664
0.0,8,56.75955
1.2,16,56.785079
1.2,18,56.816456
-1.2,4,56.822705
0.0,14,56.84323
0.0,3,56.849015
0.0,4,56.855772
0.0,7,56.868152
1.2,25,56.907627
-1.2,3,56.913502
-1.2,15,56.934298
0.0,11,56.953532
