#{"t_start": 1775803203.1865678, "env_id": "None"}
r,l,t
-1.65,16,4.732326
-1.26,3,4.735211
-0.36,14,4.748189
-0.03,3,4.751141
-1.2,1,4.752165
-1.44,9,4.760463
-1.59,14,4.77337
-1.2,1,4.774384
-1.29,4,4.778176
-1.26,3,4.781041
-1.2,1,4.782053
-0.24,10,4.791302
-1.2,1,4.792319
-0.18,8,4.799819
-1.53,12,4.810896
-1.2,1,4.811906
-1.29,4,4.815652
-1.26,3,4.818476
-1.2,1,4.819498
-1.32,5,4.824143
-1.53,12,4.835166
-1.29,4,4.838895
-1.59,14,4.851925
-1.26,3,4.854754
-1.32,5,4.859437
-1.2,1,4.860458
-1.56,13,4.872414
-1.2,1,4.873431
-1.77,20,4.891695
-1.29,4,4.895452
-1.32,5,4.900111
-1.41,8,4.907521
-1.23,2,4.909429
-1.2,1,4.910433
-1.26,3,4.913295
-1.32,5,4.917963
-1.2,1,4.918982
-1.2,1,4.920005
-1.38,7,4.926489
-1.23,2,4.928413
-1.23,2,4.930318
-1.2,1,4.931343
-1.29,4,4.935099
-1.38,7,4.941578
-1.35,6,4.947191
-1.2,1,4.948217
-0.36,14,4.9612
-1.29,4,4.964951
-1.38,7,4.971428
-1.2,1,4.97245
-1.2,1,4.973475
-1.2,1,4.974482
-1.2,1,4.975486
-1.2,1,4.976498
-1.2,1,4.977516
-1.26,3,4.980372
-1.35,6,4.985936
-1.2,1,4.986953
-1.29,4,4.990669
-1.26,3,4.993524
-1.68,17,5.009059
-0.12,6,5.014783
-1.2,1,5.015798
-0.18,8,5.023283
-0.45,17,5.039035
-1.44,9,5.047331
-1.2,1,5.048343
-1.26,3,5.051157
-1.44,9,5.059449
-1.2,1,5.060471
-1.29,4,5.064233
-1.2,1,5.065255
-1.38,7,5.071731
-1.26,3,5.074571
-1.47,10,5.083756
-1.29,4,5.087503
-1.23,2,5.089409
-1.23,2,5.091342
-1.26,3,5.0942
-1.47,10,5.103436
-0.21,9,5.111893
-1.56,13,5.123864
-1.59,14,5.136731
-0.27,11,5.146955
-1.41,8,5.154287
-1.2,1,5.155318
-0.03,3,5.158285
-1.35,6,5.163862
-1.59,14,5.176663
-1.23,2,5.178629
-1.35,6,5.184156
-1.2,1,5.185182
-0.36,14,5.198048
-1.29,4,5.201762
-1.2,1,5.202783
-1.68,17,5.218321
-1.32,5,5.222981
-1.35,6,5.228528
-0.18,8,5.23602
-1.89,24,5.257965
-1.41,8,5.265339
-1.23,2,5.267233
-1.59,14,5.280126
-0.69,25,5.302974
-1.26,3,5.305785
-0.03,3,5.308703
-1.23,2,5.310648
-1.29,4,5.314375
-1.23,2,5.31632
-1.41,8,5.323664
-1.2,1,5.324687
-1.2,1,5.325706
-1.47,10,5.334927
-1.74,19,5.352329
-1.38,7,5.358762
-1.41,8,5.366147
-1.32,5,5.37078
-0.03,3,5.373763
-1.26,3,5.37659
-1.23,2,5.37851
-1.2,1,5.379518
-1.29,4,5.383269
-1.41,8,5.39061
-0.06,4,5.394463
-1.65,16,5.409123
-1.2,1,5.410157
-1.35,6,5.4468
-1.26,3,5.449736
-1.2,1,5.450752
-0.06,4,5.454603
-1.47,10,5.463787
-1.2,1,5.464796
-1.32,5,5.469438
-0.06,4,5.473353
-1.35,6,5.478923
-1.2,1,5.479945
-0.03,3,5.48283
-1.2,1,5.483839
-1.32,5,5.488496
-1.44,9,5.496794
-1.41,8,5.504159
1.05,8,5.511853
-1.26,3,5.514707
-0.03,3,5.517587
-0.24,10,5.526808
-0.3,12,5.538013
-1.2,1,5.539042
-1.32,5,5.543696
-1.47,10,5.552932
-1.23,2,5.554845
-1.2,1,5.555871
-1.44,9,5.564125
-1.53,12,5.575185
-1.38,7,5.581643
-1.26,3,5.584497
-1.56,13,5.596381
-1.2,1,5.597381
-1.23,2,5.599292
-1.32,5,5.603928
-0.72,26,5.627704
-1.32,5,5.632382
-1.2,1,5.633405
-1.35,6,5.638942
-1.2,1,5.639979
-0.06,4,5.644184
-1.2,1,5.645218
-1.5,11,5.655648
-1.5,11,5.666111
-1.29,4,5.66989
-1.26,3,5.672733
-1.35,6,5.678292
-1.38,7,5.684776
0.0,2,5.686809
-1.44,9,5.69511
-1.29,4,5.69888
-1.32,5,5.703548
-1.38,7,5.917536
-1.35,6,5.923256
-0.15,7,5.929838
-1.2,1,5.930864
-1.38,7,5.937335
-1.23,2,5.939276
-1.2,1,5.940291
-0.3,12,5.951363
-1.41,8,5.958763
0.0,2,5.960787
-0.27,11,5.97102
-1.5,11,5.981118
-1.26,3,5.983939
-1.26,3,5.986788
-1.38,7,5.993252
-0.03,3,5.996169
-0.42,16,6.010994
-1.2,1,6.012016
-1.26,3,6.014878
-1.2,1,6.015888
-1.2,1,6.016899
-1.23,2,6.018797
-1.26,3,6.021702
-1.8,21,6.040835
-1.26,3,6.043692
-1.2,1,6.044703
-1.23,2,6.046638
-1.53,12,6.057714
-1.26,3,6.060564
-0.03,3,6.063541
-1.23,2,6.065491
-0.12,6,6.071266
-1.2,1,6.072277
0.0,2,6.074314
-1.2,1,6.07534
0.0,2,6.077368
-1.44,9,6.085685
-1.38,7,6.092216
-1.23,2,6.09415
-1.38,7,6.100629
-1.41,8,6.108005
-1.44,9,6.116318
-0.12,6,6.122022
0.78,17,6.138047
-1.2,1,6.139075
-1.29,4,6.142815
-0.12,6,6.148518
-1.29,4,6.152294
-1.2,1,6.153298
-1.2,1,6.154304
-1.41,8,6.161736
-1.2,1,6.162749
-1.2,1,6.163738
-2.25,36,6.196561
-1.26,3,6.199426
-1.2,1,6.200449
-1.47,10,6.209648
-0.09,5,6.21437
-1.2,1,6.215396
-0.09,5,6.220181
-1.2,1,6.221194
-0.27,11,6.231358
-1.41,8,6.238747
-1.2,1,6.239773
-1.35,6,6.245317
-1.2,1,6.24633
-1.2,1,6.247349
-1.29,4,6.25109
-1.23,2,6.253004
-2.04,29,6.279469
-1.32,5,6.284127
-0.09,5,6.288845
-1.2,1,6.289869
-1.35,6,6.295412
-1.44,9,6.303685
-1.29,4,6.30744
-0.27,11,6.317708
-0.12,6,6.323373
-1.41,8,6.33075
-1.26,3,6.333582
-1.26,3,6.336396
1.2,3,6.339401
-1.89,24,6.361367
-1.44,9,6.369664
-0.66,24,6.39191
-1.47,10,6.401068
0.0,2,6.403073
-1.35,6,6.408644
-1.23,2,6.410574
-1.29,4,6.414355
-1.32,5,6.419011
-1.71,18,6.435482
-1.2,1,6.436496
-1.2,1,6.437513
-1.32,5,6.442185
-1.44,9,6.450442
-1.62,15,6.464164
-1.2,1,6.46519
-1.2,1,6.466211
-1.26,3,6.469049
-1.2,1,6.470073
-1.2,1,6.47109
-1.32,5,6.475738
-0.21,9,6.484164
-0.03,3,6.487133
-1.23,2,6.48906
-1.2,1,6.490067
-1.44,9,6.498393
1.11,6,6.504143
-1.26,3,6.506993
-1.32,5,6.511638
-1.32,5,6.516295
-1.38,7,6.522818
-0.06,4,6.526658
-1.2,1,6.52767
-1.35,6,6.533255
-1.23,2,6.535164
-1.32,5,6.539834
-1.29,4,6.543576
-1.2,1,6.544603
-1.2,1,6.54561
-1.2,1,6.546623
-0.75,27,6.57137
-1.35,6,6.576956
-1.2,1,6.577979
-1.35,6,6.583566
-1.2,1,6.584587
-1.35,6,6.590158
-1.62,15,6.603941
-0.09,5,6.608675
-1.2,1,6.609672
-1.65,16,6.624301
-0.03,3,6.627277
-1.2,1,6.628299
-1.23,2,6.630242
-1.44,9,6.638537
-1.32,5,6.64357
-1.35,6,6.649537
-1.41,8,6.657195
-1.29,4,6.661032
-1.53,12,6.672439
-1.2,1,6.673453
-1.23,2,6.675378
-1.26,3,6.678217
0.0,2,6.680199
-1.2,1,6.681194
-1.29,4,6.684949
-1.2,1,6.685952
-1.41,8,6.69333
-1.41,8,6.700734
-0.15,7,6.707276
-1.29,4,6.711051
-0.06,4,6.714916
-1.47,10,6.724115
-1.23,2,6.726065
-1.32,5,6.730717
-0.06,4,6.734657
-1.23,2,6.736595
-1.2,1,6.737622
-1.26,3,6.740452
-1.26,3,6.74329
-1.5,11,6.753396
0.93,12,6.764785
-1.35,6,6.770327
-1.5,11,6.780397
-1.53,12,6.79147
-1.23,2,6.793402
-1.44,9,6.801705
-0.06,4,6.805552
-1.2,1,6.806562
-1.2,1,6.807582
-1.38,7,6.81405
-0.39,15,6.828053
-1.5,11,6.838097
-1.29,4,6.841851
-1.2,1,6.842861
-1.53,12,6.853904
-1.26,3,6.856715
-1.56,13,6.868646
-1.65,16,7.090631
-1.53,12,7.10165
-1.35,6,7.107214
-1.47,10,7.116415
-1.5,11,7.12655
-1.29,4,7.13029
-1.2,1,7.131301
-1.2,1,7.13232
0.0,2,7.134336
-1.41,8,7.141726
-1.2,1,7.142739
-1.68,17,7.158315
-0.09,5,7.163107
-0.24,10,7.172561
-1.32,5,7.177215
-1.62,15,7.190989
-1.5,11,7.201064
-1.29,4,7.204813
-1.32,5,7.209506
-0.09,5,7.214335
-1.32,5,7.218995
-1.2,1,7.220011
-1.23,2,7.221943
-1.44,9,7.230246
-0.15,7,7.236908
-1.26,3,7.239741
-1.47,10,7.248946
-1.2,1,7.249965
-1.29,4,7.253695
-1.2,1,7.254708
-1.56,13,7.266655
-1.32,5,7.271324
-1.2,1,7.272348
-1.41,8,7.279738
-1.44,9,7.288006
-0.09,5,7.292727
-1.2,1,7.293739
-1.38,7,7.300203
-1.23,2,7.302119
-1.68,17,7.317694
-1.2,1,7.318716
-1.41,8,7.32609
-1.2,1,7.327119
-1.32,5,7.331785
-0.12,6,7.337584
-1.2,1,7.338606
-1.47,10,7.347773
-1.2,1,7.348805
-0.03,3,7.351693
-0.48,18,7.368332
-1.77,20,7.386574
-1.23,2,7.388482
-1.26,3,7.391307
-1.53,12,7.402345
-1.23,2,7.404262
-1.2,1,7.405287
-1.2,1,7.406291
-1.23,2,7.408229
-1.47,10,7.417451
-1.23,2,7.419373
-1.26,3,7.422193
-0.18,8,7.429749
-1.2,1,7.430775
-1.59,14,7.443589
-1.2,1,7.444593
-1.2,1,7.445596
-1.44,9,7.453843
-1.56,13,7.465704
-0.81,29,7.492446
-1.44,9,7.500732
-1.41,8,7.508102
-1.2,1,7.509112
-1.2,1,7.510139
-1.2,1,7.51114
-1.2,1,7.512155
-0.27,11,7.522432
-0.24,10,7.531752
-0.06,4,7.535546
-1.29,4,7.539319
-1.29,4,7.543054
-1.2,1,7.544079
-1.98,27,7.568678
-1.2,1,7.569698
-1.2,1,7.57071
-1.44,9,7.579223
-2.13,32,7.608409
-1.26,3,7.61123
-1.38,7,7.617689
-1.32,5,7.622387
-0.06,4,7.626167
-1.2,1,7.62719
-1.41,8,7.634559
