#{"t_start": 1775802563.9683206, "env_id": "None"}
r,l,t
-1.26,3,1.589265
-1.23,2,1.591189
-1.29,4,1.59489
-1.26,3,1.597698
-1.23,2,1.599617
-1.29,4,1.603308
-1.26,3,1.60613
-1.29,4,1.611787
-1.29,4,1.61552
-1.26,3,1.618309
-1.32,5,1.622902
-1.32,5,1.627487
-1.2,1,1.628491
0.0,2,1.63048
-1.23,2,1.632369
-1.26,3,1.63517
-1.23,2,1.637077
-1.32,5,1.643686
-1.23,2,1.645603
-1.2,1,1.64662
-1.23,2,1.648535
-1.23,2,1.650426
-1.32,5,1.655042
-1.32,5,1.659661
-1.26,3,1.662467
-1.23,2,1.664383
-0.06,4,1.668255
-1.32,5,1.674817
-1.29,4,1.67853
-1.23,2,1.680437
-1.2,1,1.681441
-1.2,1,1.682456
-1.32,5,1.687079
-1.29,4,1.690781
-1.2,1,1.691774
-1.26,3,1.694581
-1.32,5,1.699172
-1.32,5,1.703792
-1.32,5,1.71038
-1.2,1,1.711392
-1.2,1,1.712409
-1.26,3,1.715249
-1.2,1,1.716266
-0.09,5,1.721017
-1.23,2,1.722899
-0.09,5,1.727675
-1.2,1,1.72867
-1.29,4,1.732364
-1.32,5,1.738942
-1.2,1,1.739954
-1.23,2,1.74186
-1.23,2,1.74374
-1.2,1,1.744757
-1.32,5,1.749342
-1.23,2,1.75127
-1.23,2,1.753193
-1.2,1,1.754198
-1.23,2,1.756076
-1.2,1,1.757079
-1.23,2,1.758988
-1.2,1,1.759993
-1.35,6,1.76552
-0.06,4,1.771284
-1.32,5,1.775923
-0.03,3,1.7788
-1.32,5,1.783384
-1.26,3,1.786201
-0.06,4,1.789999
0.0,2,1.791947
-1.26,3,1.794749
-1.26,3,1.797552
-1.29,4,1.803227
-1.29,4,1.806967
-1.29,4,1.810693
-1.2,1,1.811687
-0.09,5,1.816393
-1.2,1,1.817397
-1.2,1,1.818385
-1.23,2,1.820281
-1.2,1,1.821286
-1.29,4,1.824979
-1.2,1,1.825977
-1.29,4,1.829701
-0.09,5,1.836318
-1.32,5,1.841109
-1.23,2,1.843033
-0.09,5,1.847864
-1.26,3,1.850712
-1.32,5,1.855466
-1.26,3,1.858302
-1.32,5,1.862972
-1.32,5,1.869906
-1.26,3,1.872767
-1.26,3,1.87567
-1.32,5,1.8804
-1.2,1,1.881425
-1.26,3,1.884248
-1.29,4,1.88794
-1.29,4,1.891684
-1.26,3,1.894501
-1.29,4,1.900255
-1.32,5,1.904842
-1.29,4,1.908551
-1.32,5,1.913124
-1.23,2,1.915015
-0.09,5,1.919762
-1.29,4,1.923475
-1.23,2,1.925374
-1.32,5,1.931963
-1.26,3,1.934802
-1.23,2,1.936708
-1.23,2,1.938597
-1.23,2,1.940507
-1.2,1,1.94151
-1.23,2,1.943433
-0.09,5,1.948144
-1.32,5,1.952762
-1.23,2,1.954676
-1.32,5,1.959266
-1.26,3,1.964034
-1.29,4,1.967771
-1.26,3,1.970572
-1.2,1,1.97157
-1.26,3,1.97439
-1.26,3,1.977181
-1.23,2,1.979096
-1.29,4,1.982775
-1.32,5,1.987372
-1.26,3,1.990194
-1.26,3,1.992971
-1.29,4,1.998654
-1.32,5,2.003255
-1.23,2,2.005173
-1.2,1,2.006164
-1.23,2,2.008046
-1.29,4,2.011745
-1.23,2,2.013619
-1.26,3,2.01643
