#{"t_start": 1775803992.9115636, "env_id": "None"}
r,l,t
-1.2,1,1.592949
-1.35,6,1.596791
-1.35,6,1.600596
-0.06,4,1.603269
-1.35,6,1.607169
-0.09,5,1.610556
-1.2,1,1.611322
-1.26,3,1.613341
-1.2,1,1.614167
-1.47,10,1.620405
-1.2,1,1.621187
-1.23,2,1.622603
-1.2,1,1.623433
-1.35,6,1.627238
-1.47,10,1.633477
-1.2,1,1.634265
-1.47,10,1.640471
-0.06,4,1.643172
-1.29,4,1.645771
-1.62,15,1.654946
-1.2,1,1.655797
-1.29,4,1.658422
-0.45,17,1.669188
-1.29,4,1.671775
-1.23,2,1.673199
-1.2,1,1.674021
-1.29,4,1.676615
-1.2,1,1.677383
-0.12,6,1.68143
-1.23,2,1.682839
-1.32,5,1.686039
-1.77,20,1.698273
-1.2,1,1.699091
-2.07,30,1.717381
-1.32,5,1.720599
-1.38,7,1.725007
-1.32,5,1.728244
-1.23,2,1.729646
-1.2,1,1.73043
-1.41,8,1.735454
-1.35,6,1.739305
-1.29,4,1.741917
-1.65,16,1.751642
-1.68,17,1.76207
-1.8,21,1.774925
-1.26,3,1.776939
-1.26,3,1.778911
-1.23,2,1.780318
-1.2,1,1.781143
-1.5,11,1.787913
0.0,2,1.789367
-1.2,1,1.790185
0.0,2,1.791651
0.81,16,1.802024
-1.26,3,1.804069
-1.26,3,1.806069
-1.53,12,1.813565
-0.15,7,1.818108
-1.29,4,1.820713
-0.09,5,1.824033
-0.12,6,1.828005
-1.29,4,1.830611
-0.12,6,1.834623
-1.23,2,1.836018
-1.23,2,1.837454
-1.23,2,1.838854
-1.38,7,1.843266
-1.26,3,1.845278
-1.56,13,1.853359
-1.29,4,1.855976
-1.2,1,1.856746
-1.23,2,1.858182
-0.39,15,1.867588
-1.2,1,1.868406
-1.23,2,1.869785
-1.38,7,1.87422
-1.23,2,1.87563
-0.18,8,1.880924
-1.23,2,1.88236
-1.2,1,1.883131
-1.62,15,1.89241
-1.23,2,1.8938
-1.23,2,1.895226
-0.63,23,1.909466
-1.32,5,1.912701
-1.26,3,1.914736
-1.32,5,1.917944
-1.2,1,1.9187
-1.59,14,1.927394
-1.26,3,1.929383
-1.8,21,1.942256
-1.2,1,1.943015
-1.44,9,1.948713
-1.32,5,1.951954
-0.24,10,1.958297
-0.45,17,1.968807
-1.23,2,1.970292
-1.56,13,1.978321
-1.2,1,1.979096
-0.12,6,1.98313
-1.53,12,1.990607
-1.23,2,1.991987
-1.29,4,1.994597
-1.47,10,2.000789
-1.2,1,2.001602
-1.41,8,2.006593
-0.24,10,2.012869
-1.2,1,2.0137
-1.47,10,2.019911
-1.2,1,2.020676
-1.23,2,2.022098
-1.2,1,2.022871
-1.35,6,2.026762
-1.35,6,2.030533
-1.41,8,2.035553
-1.26,3,2.037568
0.0,2,2.039044
-1.26,3,2.041067
-1.2,1,2.041841
-1.38,7,2.046221
-1.2,1,2.04703
-1.2,1,2.047852
-1.2,1,2.048628
-1.2,1,2.049396
-1.32,5,2.052662
-1.35,6,2.056538
-1.23,2,2.057908
-1.23,2,2.059345
-1.32,5,2.062573
-1.5,11,2.0694
-1.2,1,2.070175
-0.09,5,2.073492
-1.35,6,2.077354
-1.23,2,2.078742
-1.35,6,2.082579
-1.38,7,2.086968
-1.44,9,2.092644
-1.23,2,2.094042
-1.41,8,2.099042
-1.29,4,2.101606
-1.29,4,2.104235
-1.23,2,2.105667
-1.41,8,2.110693
-0.15,7,2.115221
-0.06,4,2.11794
-1.29,4,2.120554
-0.27,11,2.12755
-1.26,3,2.129576
-1.35,6,2.133433
-1.2,1,2.134216
-1.23,2,2.135563
-1.53,12,2.142967
-1.29,4,2.145596
-1.23,2,2.147035
-1.29,4,2.149635
-1.23,2,2.151031
-1.2,1,2.151921
-1.2,1,2.152692
-1.2,1,2.153474
-1.5,11,2.160223
-0.12,6,2.164191
-1.35,6,2.168039
-1.44,9,2.173674
-1.29,4,2.176307
-1.23,2,2.177779
-1.41,8,2.182735
-1.35,6,2.186513
-0.39,15,2.195827
-1.2,1,2.196651
-1.2,1,2.197415
-1.2,1,2.198243
-1.47,10,2.204452
-1.2,1,2.205268
-1.56,13,2.213307
-0.09,5,2.2166
-0.12,6,2.220512
-1.2,1,2.221391
-1.23,2,2.222758
-1.26,3,2.224774
-1.44,9,2.230378
0.0,2,2.23189
-1.29,4,2.234524
-1.23,2,2.235906
-1.41,8,2.240931
-1.35,6,2.244803
-1.23,2,2.246186
-1.29,4,2.24878
-1.23,2,2.250216
-1.38,7,2.25461
-1.26,3,2.25664
-1.35,6,2.260484
-1.56,13,2.268538
-1.2,1,2.269339
-1.47,10,2.275568
-1.47,10,2.281873
-1.23,2,2.283305
-1.41,8,2.288349
-1.2,1,2.28913
-1.2,1,2.289913
-1.32,5,2.293108
0.0,2,2.294614
-1.38,7,2.299067
-0.12,6,2.302937
-1.68,17,2.313395
-1.44,9,2.319142
-1.26,3,2.321124
-1.29,4,2.323756
-1.2,1,2.324583
-1.29,4,2.327251
-1.26,3,2.329232
-1.56,13,2.337285
-1.23,2,2.33865
-1.68,17,2.349221
-1.47,10,2.355495
-1.62,15,2.364739
-1.59,14,2.373355
-1.26,3,2.375413
-1.2,1,2.376174
-1.53,12,2.383569
-1.29,4,2.386201
-1.44,9,2.391931
-1.29,4,2.394523
-1.44,9,2.400321
-1.29,4,2.403025
-0.03,3,2.405128
0.0,2,2.406655
-1.2,1,2.407425
-1.26,3,2.409461
-1.47,10,2.415806
-1.29,4,2.418473
-1.26,3,2.42051
-1.32,5,2.423706
-1.23,2,2.425191
-1.59,14,2.433809
-1.23,2,2.435224
-0.09,5,2.43856
-0.39,15,2.448073
-1.35,6,2.451845
-1.26,3,2.453865
-1.44,9,2.459493
-1.23,2,2.460977
-1.38,7,2.465432
-1.23,2,2.466784
-0.03,3,2.468911
-1.23,2,2.470349
-1.29,4,2.472976
-1.62,15,2.482242
-1.2,1,2.483007
-1.38,7,2.4875
-0.39,15,2.497024
-1.32,5,2.50027
-1.2,1,2.50103
-1.2,1,2.501892
-1.2,1,2.50267
-1.23,2,2.504051
-1.38,7,2.50849
-1.41,8,2.513543
-1.35,6,2.517408
-1.2,1,2.518188
-1.26,3,2.520213
-1.23,2,2.521639
-1.47,10,2.527826
-1.5,11,2.534606
-1.5,11,2.541398
-1.2,1,2.542217
-1.23,2,2.543631
-1.26,3,2.545644
-1.29,4,2.548259
-1.2,1,2.549077
-1.29,4,2.551657
-1.35,6,2.555446
-1.2,1,2.556274
-1.29,4,2.558914
-1.35,6,2.562663
-1.2,1,2.563431
-1.26,3,2.565456
-1.23,2,2.566937
-1.2,1,2.567686
-1.29,4,2.570308
-1.2,1,2.571072
-1.23,2,2.572544
-1.2,1,2.573317
-1.23,2,2.574683
-1.26,3,2.576714
-1.26,3,2.578765
-1.23,2,2.580149
-1.2,1,2.580966
-0.15,7,2.585453
-1.65,16,2.595431
-1.38,7,2.599836
-1.38,7,2.604923
-1.29,4,2.607502
-1.23,2,2.608933
-1.23,2,2.610342
-0.21,9,2.616133
-1.35,6,2.619968
-1.2,1,2.62079
-1.23,2,2.622161
-1.35,6,2.626013
-1.26,3,2.628026
-1.2,1,2.628827
-0.03,3,2.630889
-1.32,5,2.634096
-1.2,1,2.634885
-0.12,6,2.6389
-1.5,11,2.645723
-1.2,1,2.646549
-1.2,1,2.647321
-1.44,9,2.652979
-1.41,8,2.658007
-1.2,1,2.658786
-1.2,1,2.659596
-1.35,6,2.663407
0.0,2,2.664917
-1.23,2,2.666285
-1.29,4,2.668919
-1.32,5,2.672161
-1.29,4,2.674774
-1.29,4,2.677391
-1.29,4,2.680012
-1.2,1,2.680899
-1.23,2,2.682286
-1.38,7,2.686702
-1.26,3,2.688741
-1.26,3,2.690767
-0.54,20,2.703186
-0.15,7,2.707813
-1.2,1,2.708595
-1.74,19,2.720265
-0.42,16,2.730224
-0.06,4,2.732921
-1.23,2,2.734324
-1.23,2,2.735756
-1.5,11,2.742561
-1.32,5,2.745775
-1.2,1,2.746543
-1.29,4,2.749209
-1.23,2,2.750604
-0.6,22,2.764117
-1.5,11,2.770916
-1.29,4,2.773588
-1.56,13,2.781581
-1.2,1,2.782406
-1.23,2,2.783767
-1.5,11,2.790657
-0.03,3,2.792728
-1.23,2,2.794099
-1.44,9,2.799672
-1.23,2,2.801163
-1.38,7,2.805549
-0.33,13,2.813628
-1.32,5,2.816838
-1.23,2,2.818287
-1.65,16,2.828084
-1.44,9,2.833688
-0.03,3,2.835791
-1.44,9,2.841436
-1.2,1,2.842218
-1.44,9,2.847779
-1.35,6,2.851622
-1.2,1,2.852453
-1.56,13,2.860504
-0.12,6,2.864467
-1.32,5,2.867658
0.0,2,2.86923
-0.63,23,2.883616
-1.53,12,2.891065
-1.2,1,2.891903
-0.03,3,2.893986
-1.26,3,2.895997
-1.32,5,2.899194
-1.2,1,2.900007
-1.26,3,2.902022
-1.59,14,2.910655
-1.41,8,2.915694
-1.23,2,2.917076
-1.38,7,2.921551
-1.2,1,2.922322
-1.26,3,2.924339
-1.29,4,2.926963
-1.23,2,2.928415
-1.65,16,2.938271
-1.74,19,2.949851
-0.03,3,2.951959
-1.2,1,2.952763
-1.23,2,2.954195
-1.2,1,2.954982
-1.23,2,2.956389
-0.06,4,2.959179
-1.38,7,2.963555
-1.47,10,2.969817
-1.23,2,2.971184
-1.41,8,2.976226
-1.59,14,2.984907
-1.5,11,2.991756
-1.29,4,2.994361
-1.23,2,2.9958
-1.26,3,2.997817
-1.2,1,2.998591
-0.06,4,3.001307
-1.2,1,3.002145
-1.23,2,3.003555
-1.26,3,3.005594
-1.29,4,3.00819
-1.56,13,3.016258
0.69,20,3.028736
-1.2,1,3.029498
-0.48,18,3.040663
-1.2,1,3.041498
-1.23,2,3.042896
-1.23,2,3.044302
-1.41,8,3.049326
-1.23,2,3.050738
-1.26,3,3.052753
-1.35,6,3.056594
-1.29,4,3.059181
-1.26,3,3.061209
-1.23,2,3.062631
-1.29,4,3.065234
-1.2,1,3.066002
-1.23,2,3.067461
-1.29,4,3.070067
-1.2,1,3.070843
-1.35,6,3.074624
-1.5,11,3.081494
-1.5,11,3.088347
-1.26,3,3.090377
-0.06,4,3.093156
-0.06,4,3.095851
-0.21,9,3.101594
-1.38,7,3.106026
-1.2,1,3.106788
-1.86,23,3.120884
-0.06,4,3.123584
-1.2,1,3.124352
-0.12,6,3.128292
-1.23,2,3.129748
-1.38,7,3.134177
-1.23,2,3.135548
-1.26,3,3.137538
-0.06,4,3.140276
-1.2,1,3.141068
-1.26,3,3.143089
-1.35,6,3.146894
-1.23,2,3.148368
-0.33,13,3.156468
-1.65,16,3.166276
-1.29,4,3.168883
-1.2,1,3.169707
-1.62,15,3.178952
-1.2,1,3.179737
-1.5,11,3.186545
-1.26,3,3.188609
-1.23,2,3.189976
-1.26,3,3.191994
-1.2,1,3.19277
-1.44,9,3.19844
-2.1,31,3.21725
-1.62,15,3.226444
-1.32,5,3.229609
-1.29,4,3.232257
-1.53,12,3.239677
-1.71,18,3.256982
-1.26,3,3.260777
-1.2,1,3.261621
-1.29,4,3.266098
-1.29,4,3.270532
-1.38,7,3.278566
-0.33,13,3.292416
-1.47,10,3.30228
-1.35,6,3.309899
-1.23,2,3.311304
-1.2,1,3.313908
-1.41,8,3.322574
-1.23,2,3.324003
-1.26,3,3.327783
-0.09,5,3.332946
-0.09,5,3.338061
-1.29,4,3.342448
-1.44,9,3.353395
-1.23,2,3.354886
-0.03,3,3.358747
-1.77,20,3.380405
-1.5,11,3.393046
-1.32,5,3.398387
-0.09,5,3.403612
-0.09,5,3.408906
-1.2,1,3.411471
-1.56,13,3.425059
-1.77,20,3.446393
-1.26,3,3.4502
-1.2,1,3.451085
-1.35,6,3.456774
-1.35,6,3.464119
-0.36,14,3.478246
-1.26,3,3.482025
-1.2,1,3.482872
-1.23,2,3.486003
-1.2,1,3.486802
-1.29,4,3.491199
-0.03,3,3.495151
-1.29,4,3.49951
-1.41,8,3.508108
-1.23,2,3.509514
-1.32,5,3.516309
-0.06,4,3.520815
-1.38,7,3.527046
-1.26,3,3.53083
-1.59,14,3.546678
-1.77,20,3.567908
-1.2,1,3.568697
-1.29,4,3.573107
-1.47,10,3.583001
-2.04,29,3.615086
-1.2,1,3.6159
-1.44,9,3.625112
-1.2,1,3.62596
-1.59,14,3.64165
-1.23,2,3.643055
-1.32,5,3.649781
-1.2,1,3.650633
-1.86,23,3.675584
-0.18,8,3.684266
-1.23,2,3.685681
-1.2,1,3.686522
-1.32,5,3.69325
-1.2,1,3.694056
-1.29,4,3.698436
-1.2,1,3.699285
-1.29,4,3.703686
-0.45,17,3.721554
-1.32,5,3.728312
-1.62,15,3.743047
-0.09,5,3.749957
-1.17,41,3.793072
-1.29,4,3.797474
-1.2,1,3.798326
-1.56,13,3.811711
-1.32,5,3.818469
-1.41,8,3.82706
-1.2,1,3.827921
-1.23,2,3.829323
-1.2,1,3.831844
0.0,2,3.833323
-1.44,9,3.842752
-1.23,2,3.845911
-1.53,12,3.858598
-1.47,10,3.868362
-1.65,16,3.885348
-1.29,4,3.88974
-1.32,5,3.896426
-1.2,1,3.897219
-1.2,1,3.898065
-1.47,10,3.9096
-1.77,20,3.931017
-1.2,1,3.93181
-1.2,1,3.932648
-1.29,4,3.937037
-1.23,2,3.940187
-1.32,5,3.945227
-1.26,3,3.949
-0.06,4,3.953476
-1.56,13,3.966816
-1.2,1,3.967596
-2.1,31,4.000831
-1.47,10,4.010625
-1.23,2,4.013749
-1.44,9,4.022971
-1.44,9,4.032233
-1.47,10,4.043788
-1.59,14,4.057767
-1.77,20,4.078928
-1.95,26,4.108217
-1.2,1,4.109009
-1.2,1,4.109803
-1.23,2,4.112975
-1.29,4,4.117408
-1.29,4,4.12177
-1.47,10,4.131577
-1.23,2,4.134726
-1.2,1,4.135587
-1.23,2,4.138763
-1.2,1,4.139546
-0.09,5,4.144646
-1.29,4,4.149094
-1.56,13,4.162492
-1.23,2,4.165613
-1.23,2,4.167046
-1.26,3,4.170826
-1.2,1,4.171618
-1.23,2,4.174741
-1.53,12,4.187507
-1.2,1,4.18836
-1.38,7,4.196344
-0.15,7,4.204498
-1.2,1,4.205308
-1.41,8,4.213918
-1.23,2,4.215322
-1.2,1,4.217846
-1.5,11,4.228284
-1.38,7,4.236456
-1.32,5,4.241474
-1.65,16,4.258464
-1.2,1,4.261007
-1.29,4,4.265417
-1.23,2,4.266836
-1.95,26,4.295442
-1.29,4,4.299809
-1.74,19,4.318601
-1.29,4,4.322992
-0.15,7,4.331832
-1.2,1,4.332618
-1.29,4,4.337053
-1.26,3,4.340821
-1.2,1,4.341603
-1.2,1,4.344145
-1.2,1,4.345001
-1.29,4,4.349424
-1.2,1,4.350214
-1.2,1,4.351007
-1.2,1,4.353565
-0.12,6,4.359323
-1.41,8,4.367892
-0.06,4,4.372421
-1.23,2,4.375618
-1.23,2,4.377048
-1.32,5,4.382042
-1.26,3,4.38581
-1.44,9,4.395793
-1.26,3,4.399773
-1.62,15,4.416224
-1.2,1,4.41703
-1.2,1,4.417878
-1.86,23,4.442716
-1.92,25,4.469247
-1.35,6,4.476638
-1.26,3,4.48047
-1.65,16,4.497626
-1.41,8,4.506207
-1.2,1,4.507021
-1.32,5,4.512264
-1.44,9,4.521468
-1.59,14,4.537252
-1.26,3,4.541032
-1.32,5,4.546113
-1.38,7,4.554074
-1.44,9,4.563231
1.05,8,4.572068
-0.06,4,4.576586
-1.2,1,4.577388
-1.47,10,4.58892
-1.29,4,4.593521
-1.41,8,4.60249
-1.32,5,4.607472
-1.2,1,4.608269
-1.2,1,4.60907
-1.95,26,4.637407
-1.41,8,4.646039
-1.41,8,4.654637
-0.27,11,4.666926
-1.41,8,4.675523
-1.26,3,4.677549
-0.21,9,4.688496
-1.47,10,4.698298
-1.26,3,4.702122
-1.2,1,4.702931
-1.23,2,4.706078
-1.26,3,4.708103
-1.35,6,4.715505
-2.04,29,4.745654
-0.06,4,4.750181
-1.2,1,4.750971
-1.35,6,4.758345
-1.23,2,4.759745
-1.62,15,4.776098
-0.09,5,4.781186
-1.32,5,4.787987
-1.2,1,4.788795
-0.06,4,4.793301
-0.06,4,4.797913
-1.35,6,4.803556
-0.03,3,4.807444
-1.2,1,4.808248
-1.38,7,4.816205
-1.2,1,4.817052
-1.2,1,4.81954
-1.32,5,4.824565
-1.29,4,4.828968
-1.26,3,4.832741
-1.23,2,4.834149
-1.26,3,4.837912
-0.33,13,4.851639
-1.2,1,4.852468
-1.29,4,4.856869
-1.29,4,4.861249
-1.62,15,4.877638
-1.38,7,4.885653
-1.26,3,4.889641
-1.2,1,4.890439
-0.03,3,4.894298
0.96,11,4.905241
-1.74,19,4.925744
-1.26,3,4.929521
-1.53,12,4.942286
-1.26,3,4.946033
-1.2,1,4.946829
-0.27,11,4.959217
-1.23,2,4.960649
-1.29,4,4.96506
-1.29,4,4.969464
-1.32,5,4.974458
-0.27,11,4.98696
-1.56,13,5.000401
-0.09,5,5.007194
-1.2,1,5.008018
-1.26,3,5.011754
-1.23,2,5.013223
-1.32,5,5.018208
-1.26,3,5.02196
-1.23,2,5.025085
-1.2,1,5.025956
-0.24,10,5.035804
-1.47,10,5.04737
-0.06,4,5.051867
-0.33,13,5.091996
-1.23,2,5.095133
-1.32,5,5.100152
-1.23,2,5.101553
-1.35,6,5.109109
-1.59,14,5.123055
-1.2,1,5.125557
-1.41,8,5.134135
-1.32,5,5.139176
-1.26,3,5.142923
-0.21,9,5.152388
-1.26,3,5.156138
1.02,9,5.165593
-1.59,14,5.17953
-1.23,2,5.182686
-1.2,1,5.183475
-1.26,3,5.187406
-1.23,2,5.188807
-1.23,2,5.191931
-1.26,3,5.195668
-1.32,5,5.200705
-1.2,1,5.201505
-1.23,2,5.204814
-0.12,6,5.210584
-1.44,9,5.219949
-1.47,10,5.231402
-1.32,5,5.236366
-1.53,12,5.249101
-1.29,4,5.253519
-1.53,12,5.266212
-0.33,13,5.279585
-1.2,1,5.28212
-1.23,2,5.283585
-1.32,5,5.288757
-1.35,6,5.296106
-1.38,7,5.304268
-1.74,19,5.322954
-2.04,29,5.354738
-1.41,8,5.3633
-1.29,4,5.367687
-1.5,11,5.378433
0.69,20,5.400834
-0.03,3,5.404808
-1.35,6,5.412564
-1.2,1,5.413463
-1.2,1,5.414265
-1.29,4,5.418731
-1.47,10,5.430501
-1.35,6,5.436245
-1.89,24,5.461765
-0.48,18,5.481849
-1.2,1,5.482661
-1.59,14,5.497165
-1.38,7,5.505072
-1.23,2,5.508204
-1.29,4,5.512585
-1.98,27,5.539903
-1.59,14,5.555766
-1.29,4,5.560138
-1.2,1,5.56095
-1.53,12,5.573771
-1.77,20,5.595145
-1.5,11,5.607475
-0.09,5,5.612526
-1.38,7,5.620551
-1.26,3,5.624293
-1.38,7,5.630535
-2.58,47,5.68095
-1.2,1,5.681797
-1.41,8,5.690338
-1.2,1,5.692834
-1.26,3,5.69489
-1.23,2,5.698054
-1.2,1,5.698852
-1.23,2,5.702003
