#{"t_start": 1775804808.1302943, "env_id": "None"}
r,l,t
-0.12,6,0.660869
-1.26,3,0.664071
-1.2,1,0.665271
-0.21,9,0.674675
-1.26,3,0.677863
-1.2,1,0.679041
-1.23,2,0.681238
0.99,10,0.693448
-0.24,10,0.703896
-1.29,4,0.708179
-1.23,2,0.710385
-1.59,14,0.726386
-1.2,1,0.727578
-1.29,4,0.731757
-1.53,12,0.743994
-1.23,2,0.746199
-1.32,5,0.751393
-1.23,2,0.755345
-1.26,3,0.758557
-1.32,5,0.763806
-1.32,5,0.76901
-1.29,4,0.773251
-0.12,6,0.779535
-1.29,4,0.78372
-1.26,3,0.786906
-1.23,2,0.790839
-1.53,12,0.803122
-1.2,1,0.80432
-1.41,8,0.812538
-1.26,3,0.815742
-1.26,3,0.818962
-1.26,3,0.822172
-1.26,3,0.827116
-1.5,11,0.8384
-1.26,3,0.841598
1.05,8,0.850037
-1.26,3,0.853245
-1.2,1,0.854429
1.02,9,0.865651
-0.99,35,0.902822
-1.23,2,0.905022
-1.29,4,0.90925
-1.56,13,0.922498
-0.12,6,0.930654
-1.29,4,0.93487
0.0,2,0.937139
-0.3,12,0.949506
-1.53,12,0.961685
-1.2,1,0.962875
-1.23,2,0.966804
-0.03,3,0.970095
-1.2,1,0.971297
-1.2,1,0.972481
-1.2,1,0.973661
-1.35,6,0.979854
-0.33,13,0.993192
-1.32,5,0.998371
-1.59,14,1.014367
-1.29,4,1.018579
-1.2,1,1.019763
-1.56,13,1.033309
-1.26,3,1.038385
1.2,3,1.0417
-1.41,8,1.049839
-1.23,2,1.052037
-1.29,4,1.056267
-1.32,5,1.061482
-1.26,3,1.064677
-1.32,5,1.071637
-1.77,20,1.09192
-1.23,2,1.094103
-0.24,10,1.106289
-1.2,1,1.107488
-1.62,15,1.122649
-1.26,3,1.125846
-1.29,4,1.130037
-1.2,1,1.131226
-1.2,1,1.132416
-1.29,4,1.136582
-1.2,1,1.137763
-1.38,7,1.146797
-1.26,3,1.150078
-1.74,19,1.169307
-1.2,1,1.170485
-0.27,11,1.183582
-1.2,1,1.184759
-1.35,6,1.190942
-1.2,1,1.192122
-1.32,5,1.197317
-1.29,4,1.201514
-1.2,1,1.202704
-1.29,4,1.206918
0.0,2,1.209162
-1.29,4,1.215044
-1.47,10,1.225275
-1.62,15,1.2405
-1.32,5,1.247438
-1.32,5,1.252625
-1.5,11,1.263856
-1.95,26,1.291925
-0.06,4,1.296191
-1.53,12,1.308469
-1.2,1,1.309647
0.0,2,1.311928
-1.2,1,1.31312
-1.53,12,1.32708
-1.2,1,1.328284
-1.59,14,1.342575
-1.32,5,1.347821
-1.29,4,1.353756
-1.29,4,1.357977
-1.47,10,1.368172
-1.32,5,1.373338
-1.26,3,1.376512
-0.21,9,1.387578
-1.2,1,1.388776
-1.26,3,1.391979
-1.23,2,1.394181
-0.12,6,1.400468
-1.2,1,1.401655
-1.8,21,1.424705
-0.39,15,1.439973
-1.26,3,1.443203
-0.18,8,1.451628
-1.2,1,1.452824
-1.35,6,1.460749
-0.45,17,1.478202
-1.47,10,1.490207
-1.23,2,1.492399
-1.29,4,1.496575
-1.53,12,1.508953
-1.11,39,1.55076
-0.33,13,1.565804
-1.2,1,1.567003
-0.18,8,1.57548
-1.32,5,1.580703
-1.23,2,1.582898
-1.41,8,1.591156
-1.47,10,1.603144
-1.26,3,1.60632
-1.32,5,1.611518
-1.2,1,1.612718
-1.2,1,1.613909
-1.89,24,1.639905
-0.21,9,1.649312
-1.47,10,1.65954
-1.2,1,1.660723
-1.2,1,1.661915
-1.35,6,1.66986
-1.23,2,1.67206
-1.23,2,1.674259
-1.38,7,1.68147
-1.23,2,1.683672
-1.38,7,1.690896
-0.48,18,1.710913
-1.41,8,1.719169
-0.06,4,1.723486
-1.23,2,1.725682
-1.56,13,1.740608
-1.23,2,1.742806
-1.29,4,1.746984
-1.35,6,1.753194
-1.2,1,1.754375
2.1,14,1.77045
-1.38,7,1.777728
-1.47,10,1.787942
-1.23,2,1.790145
-1.56,13,1.805137
-1.32,5,1.810333
-1.29,4,1.814522
-0.09,5,1.819802
-1.26,3,1.823009
-1.53,12,1.835225
-1.44,9,1.846164
-1.65,16,1.862426
-1.29,4,1.866642
-0.36,14,1.882696
-1.35,6,1.888866
-1.26,3,1.892052
-1.41,8,1.900286
-1.44,9,1.91124
-1.29,4,1.915464
-1.47,10,1.925736
-1.2,1,1.926929
-1.29,4,1.93115
-1.23,2,1.933358
-1.44,9,1.944263
-0.06,4,1.94861
-1.2,1,1.949789
-1.47,10,1.959999
-1.38,7,1.967225
-1.44,9,1.978155
-1.23,2,1.980368
-1.56,13,1.99356
-0.12,6,1.999866
-0.12,6,2.006228
-1.62,15,2.0232
-0.06,4,2.027521
-1.38,7,2.03471
-0.09,5,2.040092
-0.06,4,2.044404
-1.23,2,2.048298
-1.23,2,2.050503
-1.53,12,2.062712
-0.09,5,2.068066
-0.24,10,2.078648
-1.2,1,2.079845
-1.23,2,2.083743
-1.26,3,2.086966
-1.2,1,2.088159
-1.77,20,2.108469
-1.38,7,2.115657
-1.59,14,2.131612
-1.35,6,2.137804
-1.2,1,2.138996
-1.26,3,2.142218
-0.03,3,2.145527
-0.09,5,2.150879
-1.2,1,2.153771
-1.26,3,2.156997
-1.2,1,2.158193
-0.15,7,2.165565
-1.35,6,2.171744
-1.56,13,2.18492
-1.23,2,2.188816
-1.35,6,2.195021
-1.26,3,2.198203
-0.6,22,2.220637
-1.29,4,2.226545
-1.41,8,2.234766
-1.32,5,2.240008
-1.2,1,2.241203
-1.86,23,2.26622
-1.26,3,2.269443
-1.35,6,2.275656
-0.03,3,2.278953
-0.03,3,2.28226
-0.27,11,2.295343
-1.26,3,2.298569
-1.29,4,2.302787
-0.36,14,2.31719
-1.5,11,2.330141
-1.65,16,2.346405
-0.03,3,2.349701
-1.32,5,2.35492
-1.38,7,2.363823
-1.23,2,2.36604
-1.59,14,2.380222
-1.56,13,2.39343
-0.03,3,2.398421
-1.2,1,2.399614
-1.71,18,2.417868
-1.35,6,2.424078
-1.2,1,2.425277
-0.15,7,2.434361
-0.12,6,2.440686
-1.53,12,2.452913
-0.09,5,2.458179
-1.29,4,2.462371
-0.03,3,2.467374
-1.26,3,2.470578
-1.41,8,2.478768
-1.35,6,2.484971
-0.03,3,2.488222
-0.06,4,2.492521
-1.47,10,2.50466
-1.23,2,2.506873
-1.26,3,2.510091
-1.23,2,2.512334
-1.32,5,2.517556
-1.23,2,2.519807
-0.06,4,2.524238
-1.44,9,2.533724
-1.29,4,2.540008
-0.12,6,2.546415
0.0,2,2.548711
-1.2,1,2.549922
-1.26,3,2.553149
-1.41,8,2.561382
-1.2,1,2.562581
-0.12,6,2.569011
-1.47,10,2.581019
-1.2,1,2.582214
-1.68,17,2.599551
-1.23,2,2.601762
-1.2,1,2.602942
-1.2,1,2.604116
-1.23,2,2.606328
-0.06,4,2.612423
-1.26,3,2.615634
-1.2,1,2.616817
-1.47,10,2.627043
-1.26,3,2.630263
-0.06,4,2.634568
-1.29,4,2.638767
-1.2,1,2.639954
-1.23,2,2.642143
-0.39,15,2.659077
0.0,2,2.661366
-1.2,1,2.662555
-0.09,5,2.667788
-1.47,10,2.67803
-1.2,1,2.680912
-0.3,12,2.693316
-1.35,6,2.699523
-1.35,6,2.705703
-1.32,5,2.710926
-1.62,15,2.7279
-1.29,4,2.73211
-1.32,5,2.737309
-0.15,7,2.744662
-1.77,20,2.766596
0.69,20,2.788929
-1.23,2,2.79112
-0.15,7,2.798516
-1.2,1,2.799711
-1.2,1,2.800908
-1.23,2,2.803114
-1.29,4,2.807349
-1.56,13,2.822301
-1.32,5,2.827523
-0.51,19,2.846909
-1.35,6,2.854785
-1.29,4,2.85901
-1.65,16,2.875293
-1.2,1,2.87648
-0.03,3,2.879711
-1.2,1,2.880898
-1.32,5,2.886087
-1.2,1,2.887281
-1.44,9,2.898242
-1.26,3,2.901449
-1.29,4,2.905651
-1.29,4,2.909852
-1.35,6,2.916053
-1.23,2,2.918262
-1.26,3,2.921473
-1.23,2,2.925368
-1.2,1,2.926557
-1.2,1,2.927749
-1.29,4,2.931945
-1.26,3,2.935171
-1.32,5,2.940402
-1.2,1,2.941581
-0.06,4,2.945867
-1.2,1,2.947058
-1.26,3,2.950279
-1.23,2,2.952472
-1.32,5,2.95771
-1.26,3,2.962618
-1.29,4,2.96682
-1.2,1,2.968026
-1.5,11,2.979275
-1.44,9,2.988486
-0.24,10,3.000538
-1.35,6,3.006701
-1.5,11,3.017903
-1.23,2,3.020088
-0.48,18,3.040169
-1.44,9,3.049402
-1.41,8,3.057584
-1.23,2,3.059778
-1.23,2,3.061997
-0.21,9,3.073058
-1.44,9,3.08226
-0.36,14,3.096642
-1.26,3,3.10154
-1.23,2,3.103743
-1.41,8,3.111926
-1.44,9,3.1211
-1.5,11,3.132316
-1.41,8,3.142257
-0.36,14,3.156658
-1.23,2,3.158859
-1.47,10,3.170831
-1.2,1,3.172025
-1.23,2,3.174229
-1.29,4,3.178448
-1.2,1,3.179638
-1.29,4,3.183862
-2.37,40,3.225905
-1.62,15,3.242819
-1.56,13,3.256049
-1.2,1,3.257239
-1.53,12,3.269451
-1.23,2,3.273336
-1.65,16,3.289508
-1.35,6,3.295675
-1.2,1,3.296865
-1.2,1,3.298046
-1.44,9,3.308951
-1.26,3,3.312174
-1.59,14,3.326463
0.0,2,3.328736
-1.23,2,3.330914
-1.65,16,3.348901
-1.35,6,3.355105
-1.2,1,3.356295
-1.23,2,3.35848
-1.38,7,3.365675
-1.2,1,3.366867
-1.47,10,3.378786
-1.2,1,3.379972
-1.23,2,3.38221
-1.32,5,3.387459
-1.23,2,3.38964
0.0,2,3.391882
-1.59,14,3.406156
-1.32,5,3.413049
-1.23,2,3.415272
-1.23,2,3.417476
-1.32,5,3.422709
-1.59,14,3.436974
-1.29,4,3.441174
-0.51,19,3.462268
-1.41,8,3.470543
-2.07,30,3.502545
-1.2,1,3.503778
-1.59,14,3.520236
-1.26,3,3.523456
-1.2,1,3.524657
-0.06,4,3.529027
-1.32,5,3.534253
-1.71,18,3.55438
-1.23,2,3.556552
-2.01,28,3.586571
-1.65,16,3.602815
-1.59,14,3.617053
-0.42,16,3.6351
-1.35,6,3.641356
-1.26,3,3.644561
0.63,22,3.668709
-0.12,6,3.67511
-1.32,5,3.680363
-1.23,2,3.682571
-1.38,7,3.691497
-1.32,5,3.696725
-1.62,15,3.712256
-0.06,4,3.716615
-1.2,1,3.717805
-1.47,10,3.729782
-1.32,5,3.735038
-1.2,1,3.736239
-1.32,5,3.741455
-1.2,1,3.742641
-0.3,12,3.754901
-1.29,4,3.76082
-1.56,13,3.774045
-1.47,10,3.784218
-1.62,15,3.801251
-1.59,14,3.815502
-1.47,10,3.825733
-1.23,2,3.829638
-1.29,4,3.833826
-0.87,31,3.867283
-1.44,9,3.876519
-1.35,6,3.882749
-1.56,13,3.896014
-1.23,2,3.899931
-1.29,4,3.904144
-1.2,1,3.905343
-1.23,2,3.907538
-0.06,4,3.911861
-1.2,1,3.913046
-1.56,13,3.926268
-1.32,5,3.931502
-1.47,10,3.943496
-0.12,6,3.949905
-1.23,2,3.952114
-1.26,3,3.955321
-1.29,4,3.959515
-0.21,9,3.970705
-1.2,1,3.971903
-0.15,7,3.979283
-0.45,17,3.996637
-1.38,7,4.005515
-0.15,7,4.012838
-1.2,1,4.014022
-1.65,16,4.030225
-1.5,11,4.043183
-0.18,8,4.051658
-1.32,5,4.056865
-1.32,5,4.06207
-1.2,1,4.063267
-1.38,7,4.070505
-0.15,7,4.079612
-1.23,2,4.081841
-1.2,1,4.083036
-1.26,3,4.086308
-1.26,3,4.089515
-1.23,2,4.091713
-1.23,2,4.09389
-1.2,1,4.095073
-1.32,5,4.100261
-1.2,1,4.10145
-0.06,4,4.10577
-1.29,4,4.111717
-1.62,15,4.127022
-0.06,4,4.131302
-1.2,1,4.132494
-1.32,5,4.137704
-1.2,1,4.138892
-1.41,8,4.148824
-1.2,1,4.150021
-1.2,1,4.151219
-1.2,1,4.152418
-1.35,6,4.158609
-1.23,2,4.160796
0.0,2,4.163085
-1.65,16,4.180979
-1.2,1,4.182179
-1.2,1,4.183384
-1.23,2,4.185586
-1.2,1,4.186791
-1.35,6,4.193041
-1.65,16,4.20937
-1.32,5,4.21628
-1.47,10,4.226594
-1.47,10,4.236902
-0.66,24,4.263088
-1.2,1,4.264282
-1.29,4,4.268478
-1.29,4,4.272672
-1.89,24,4.298795
-1.32,5,4.304029
-1.65,16,4.322053
-1.5,11,4.33325
-1.44,9,4.342477
-1.32,5,4.347661
-1.29,4,4.351874
-1.23,2,4.355783
-0.3,12,4.368244
-1.26,3,4.37146
-1.32,5,4.376656
-1.23,2,4.378839
-1.2,1,4.380026
-1.41,8,4.389912
-1.35,6,4.396136
-1.23,2,4.39835
-0.72,26,4.426478
-1.92,25,4.451785
-1.29,4,4.456006
-0.33,13,4.471057
-1.29,4,4.475269
-0.09,5,4.480565
-2.55,46,4.530878
-1.35,6,4.537279
-1.44,9,4.54675
-1.35,6,4.553004
-1.5,11,4.566104
-1.32,5,4.571317
-1.23,2,4.573545
-1.2,1,4.57474
-0.03,3,4.578041
-1.53,12,4.590479
-1.23,2,4.592684
-1.2,1,4.593871
-0.15,7,4.602962
-1.2,1,4.604162
-1.53,12,4.616476
-1.2,1,4.617666
-1.32,5,4.622903
-0.12,6,4.629379
-1.44,9,4.640381
-1.26,3,4.643589
-1.2,1,4.644783
-1.23,2,4.646969
-1.5,11,4.658225
-1.26,3,4.661475
-1.26,3,4.664684
-1.65,16,4.682635
-1.23,2,4.684842
-1.32,5,4.690048
-1.23,2,4.692259
-1.35,6,4.69846
-1.29,4,4.704367
-1.44,9,4.713616
-1.29,4,4.717843
-1.38,7,4.72503
-0.57,21,4.7482
-1.5,11,4.759452
-1.2,1,4.760649
0.0,2,4.762913
0.96,11,4.776313
-1.32,5,4.781515
-1.2,1,4.782712
-0.06,4,4.787033
-0.03,3,4.790453
-1.71,18,4.810445
-1.56,13,4.823723
-0.12,6,4.830024
-1.62,15,4.847001
-1.53,12,4.859263
-2.04,29,4.890275
-0.18,8,4.898799
-0.42,16,4.916845
-0.03,3,4.920159
-1.83,22,4.942549
-1.62,15,4.959557
-1.38,7,4.966753
-0.27,11,4.978241
-1.2,1,4.97943
-1.5,11,4.992409
-1.29,4,4.996619
-1.26,3,4.999818
-1.8,21,5.022766
-1.29,4,5.026954
-1.32,5,5.03217
-1.29,4,5.036377
-1.47,10,5.046647
-1.29,4,5.052553
-1.2,1,5.076086
-1.38,7,5.084174
-1.23,2,5.086356
-1.29,4,5.090569
-1.38,7,5.097774
-1.23,2,5.099967
-0.18,8,5.110448
-1.38,7,5.117678
-0.15,7,5.124922
-1.26,3,5.128117
-1.23,2,5.130323
-1.26,3,5.133513
-1.41,8,5.141693
-1.41,8,5.151629
-1.29,4,5.155813
-1.26,3,5.159016
-1.29,4,5.163183
-1.59,14,5.177426
-0.3,12,5.191646
-0.15,7,5.19912
-1.23,2,5.201322
-1.2,1,5.202505
-1.65,16,5.220483
-1.23,2,5.222677
-1.62,15,5.237909
-1.26,3,5.241089
-1.23,2,5.2433
-1.23,2,5.245497
-1.5,11,5.258463
-1.62,15,5.273697
-1.23,2,5.27589
-1.32,5,5.28108
-1.2,1,5.282264
-0.69,25,5.309342
-1.68,17,5.328251
-1.35,6,5.334481
-0.15,7,5.341811
-1.26,3,5.344985
-1.23,2,5.347175
-0.57,21,5.370436
-1.47,10,5.380652
-1.2,1,5.381834
-1.2,1,5.383023
0.0,2,5.385288
-1.47,10,5.397242
-1.2,1,5.398433
-1.71,18,5.416677
-1.59,14,5.432583
-1.26,3,5.435782
-1.38,7,5.443011
-0.24,10,5.453337
-1.23,2,5.455526
-1.26,3,5.460414
-1.2,1,5.461603
-1.47,10,5.471849
-0.3,12,5.484227
-0.09,5,5.489578
-0.72,26,5.518176
-1.86,23,5.543738
-1.47,10,5.553971
-1.26,3,5.557185
-1.2,1,5.558371
-0.36,14,5.574451
-1.2,1,5.575634
-1.2,1,5.576826
-1.23,2,5.579022
-0.03,3,5.582326
-1.32,5,5.587528
-1.74,19,5.608478
-1.56,13,5.621682
0.0,2,5.623931
-1.29,4,5.628122
-1.32,5,5.634995
-0.66,24,5.659426
-1.2,1,5.660615
-1.29,4,5.664796
3.36,13,5.680218
-1.56,13,5.693514
-1.38,7,5.70241
-1.8,21,5.72371
-1.2,1,5.724892
-1.56,13,5.739812
-1.8,21,5.761203
-0.24,10,5.773349
-0.06,4,5.77771
-1.23,2,5.779895
-0.15,7,5.787377
-1.32,5,5.792583
-1.38,7,5.799799
-1.23,2,5.802003
-0.12,6,5.81007
-1.86,23,5.833342
-0.27,11,5.846452
-0.24,10,5.856902
-1.74,19,5.877843
-1.23,2,5.880041
-1.29,4,5.884232
-1.44,9,5.893485
-0.09,5,5.898833
-0.03,3,5.902099
-1.77,20,5.924032
-1.41,8,5.932267
-1.8,21,5.95524
-1.38,7,5.962455
-1.2,1,5.963644
-1.2,1,5.964833
-0.3,12,5.977398
-0.27,11,5.990437
-0.12,6,5.996774
-1.2,1,5.997969
-1.29,4,6.002195
-1.26,3,6.005387
0.0,2,6.007646
-0.27,11,6.020591
-1.47,10,6.030772
-1.5,11,6.042006
-1.2,1,6.043198
-1.26,3,6.046399
-1.35,6,6.054294
-1.53,12,6.066491
-1.41,8,6.074787
-1.2,1,6.075976
-1.65,16,6.093842
-1.2,42,6.138205
-1.44,9,6.147455
-1.44,9,6.158371
-1.2,1,6.159557
-0.21,9,6.168876
-0.03,3,6.172153
-0.21,9,6.181587
-1.38,7,6.190523
1.11,6,6.196961
-1.26,3,6.200203
-1.32,5,6.205407
-1.29,4,6.209634
-1.41,8,6.217831
-1.44,9,6.228781
-1.35,6,6.235012
-1.5,11,6.246281
-1.26,3,6.249483
-1.35,6,6.255703
-1.29,4,6.26165
-1.11,39,6.303022
-0.18,8,6.311321
0.0,2,6.313597
-1.38,7,6.32083
-0.15,7,6.329844
-1.2,1,6.331033
-0.42,16,6.347452
-1.35,6,6.353671
-1.35,6,6.359908
-1.2,1,6.362769
-1.2,1,6.363975
-1.32,5,6.369217
-0.33,13,6.382616
-1.2,1,6.383808
-1.38,7,6.391006
-1.29,4,6.395186
-1.35,6,6.403095
-1.23,2,6.405307
-1.38,7,6.412516
-1.95,26,6.440501
-0.51,19,6.459755
-0.18,8,6.469802
-1.32,5,6.475025
-1.44,9,6.484277
-0.33,13,6.497699
-1.5,11,6.510658
-0.3,12,6.523347
-1.44,9,6.532754
-1.2,1,6.534016
-0.12,6,6.542381
-1.35,6,6.548614
-0.42,16,6.56512
-1.62,15,6.582363
-1.68,17,6.599603
-1.77,20,6.62165
-1.2,1,6.622839
-0.12,6,6.629221
-1.53,12,6.643198
-1.89,24,6.667528
-1.68,17,6.686517
-1.08,38,6.726714
-0.06,4,6.73102
-1.26,3,6.734241
-1.2,1,6.735428
-1.71,18,6.755415
-1.41,8,6.763608
-0.39,15,6.780744
-1.2,1,6.781941
-1.47,10,6.792125
-1.35,6,6.798338
-1.44,9,6.807578
-1.74,19,6.828533
-0.12,6,6.834797
-1.2,1,6.835997
-1.38,7,6.843242
-2.04,29,6.874254
-1.23,2,6.876462
-1.2,1,6.877646
-0.42,16,6.89587
-0.03,3,6.89919
-2.01,28,6.929152
-1.62,15,6.944378
-1.23,2,6.946567
-1.29,4,6.952458
-1.23,2,6.954647
-0.21,9,6.964116
0.0,2,6.966425
-1.56,13,6.979656
-0.09,5,6.986718
-1.41,8,6.994925
-1.35,6,7.001143
-1.32,5,7.006371
-1.5,11,7.017585
-1.23,2,7.021466
-1.2,1,7.022657
-1.29,4,7.026857
-1.44,9,7.036124
-1.2,1,7.03732
-1.2,1,7.038512
-1.23,2,7.040689
-1.2,1,7.041875
-0.45,17,7.060939
-1.26,3,7.064123
-1.29,4,7.068377
-0.15,7,7.075736
-1.53,12,7.087985
0.0,2,7.091958
-1.26,3,7.095188
-1.23,2,7.097382
0.69,20,7.117782
-1.2,1,7.118973
-0.27,11,7.131956
-0.24,10,7.142378
-1.23,2,7.144574
-0.3,12,7.157003
-0.39,15,7.174379
-1.77,20,7.19674
-0.42,16,7.21326
-1.74,19,7.234283
-0.12,6,7.240722
-0.96,34,7.27685
-1.83,22,7.300722
-1.44,9,7.310006
-0.39,15,7.325433
-0.87,31,7.358704
-1.2,1,7.359895
-1.77,20,7.381805
-1.23,2,7.384155
-1.23,2,7.386364
-1.32,5,7.391539
-0.39,15,7.408613
-1.44,9,7.417863
-1.2,1,7.419046
-0.24,10,7.429529
-0.03,3,7.432853
-1.32,5,7.439742
-0.78,28,7.468032
-1.44,9,7.478945
-1.86,23,7.502212
-0.15,7,7.511368
-1.29,4,7.515845
-0.33,13,7.529446
-0.69,25,7.556856
-1.23,2,7.559049
-1.59,14,7.573283
-1.77,20,7.595447
-1.38,7,7.602642
-0.15,7,7.611851
-1.5,11,7.623096
-0.27,11,7.634415
-0.24,10,7.646603
-1.68,17,7.663896
-1.59,14,7.678184
-1.41,8,7.688124
-0.51,19,7.707611
-1.23,2,7.7098
-0.09,5,7.716772
-1.41,8,7.725209
-0.06,4,7.729565
-1.53,12,7.741815
-0.27,11,7.754857
-1.8,21,7.776213
-0.24,10,7.788316
-0.6,22,7.810731
-1.2,1,7.811921
-0.24,10,7.824025
-1.53,12,7.836306
-1.2,1,7.837502
-0.24,10,7.848096
-0.33,13,7.863093
-0.06,4,7.867446
-0.27,11,7.878862
0.81,16,7.897117
-0.42,16,7.91348
-1.23,2,7.91567
1.11,6,7.922087
-0.03,3,7.927007
-0.03,3,7.930345
0.0,2,7.932639
-1.2,1,7.933818
-1.44,9,7.943091
-0.06,4,7.947459
-1.2,1,7.948655
-0.06,4,7.952983
-1.2,1,7.954173
-1.32,5,7.961073
-0.48,18,7.979834
-0.15,7,7.987134
-1.5,11,8.000077
-1.74,19,8.019407
-1.53,53,8.076396
-1.95,26,8.104345
-0.69,25,8.129646
-1.32,5,8.136569
-1.35,6,8.142781
-1.74,19,8.162097
-1.23,2,8.164293
-1.32,5,8.171185
-1.2,1,8.17238
-0.15,7,8.179716
-0.21,9,8.189045
-1.44,9,8.198327
-1.71,18,8.218312
-1.23,2,8.2205
-1.2,1,8.221687
-0.18,8,8.230041
-1.35,47,8.28106
-1.65,57,8.342471
-1.38,7,8.34966
-1.44,9,8.358888
-0.06,4,8.363251
-0.18,8,8.371515
-1.2,1,8.374366
-1.29,4,8.378595
-1.77,20,8.3989
-1.32,5,8.404117
-0.54,20,8.426444
-1.2,1,8.427631
-0.12,6,8.434047
-0.36,14,8.450136
-1.41,8,8.458366
-1.26,3,8.461552
-1.26,3,8.464767
-2.04,29,8.495761
-1.2,1,8.496952
-1.29,4,8.501191
-1.56,13,8.516145
-1.29,4,8.52037
-1.41,8,8.528919
-0.06,4,8.53327
-0.09,5,8.538793
-1.38,7,8.546189
-1.23,2,8.550333
-0.15,7,8.55764
-1.38,7,8.565007
-1.47,10,8.575356
-0.12,6,8.581659
-1.59,14,8.597559
-1.2,1,8.598756
0.0,2,8.601037
-0.3,12,8.613493
-0.09,5,8.620526
-0.3,12,8.632976
-1.23,2,8.635177
-0.03,3,8.638475
-0.03,3,8.641731
-1.2,1,8.642924
-0.48,18,8.66294
-0.3,12,8.675345
-0.06,4,8.679701
-2.28,37,8.718726
-2.16,33,8.753879
-1.29,4,8.759783
-0.36,14,8.774205
-2.82,55,8.833199
0.72,19,8.852772
-0.6,22,8.876953
2.28,8,8.885467
-1.83,22,8.909486
-1.32,5,8.914682
-0.45,17,8.933712
-1.29,45,8.980803
-3.41,98,9.084593
-0.12,6,9.090921
-1.2,1,9.092119
-1.2,1,9.093329
-0.27,11,9.106332
-1.26,3,9.109519
-0.27,11,9.121023
-0.42,16,9.139173
-1.2,1,9.140372
-1.5,11,9.151664
-0.06,4,9.15598
-0.21,9,9.165423
-3.06,63,9.232432
-0.24,10,9.24455
0.96,11,9.255945
-1.47,10,9.266208
-0.45,17,9.285537
-0.06,4,9.289783
-1.56,13,9.302988
-2.04,29,9.333982
-2.19,34,9.370039
-1.62,15,9.38698
-1.26,3,9.390198
-1.41,8,9.398434
-0.3,12,9.412589
1.8,24,9.437375
0.0,2,9.439624
-2.16,33,9.474689
-1.26,3,9.479553
-2.13,32,9.513596
-1.35,6,9.519805
-0.72,26,9.548491
-1.23,2,9.550802
-1.2,1,9.552024
-1.2,1,9.553224
-0.42,16,9.569609
-2.4,41,9.612754
-1.32,5,9.61966
-1.47,10,9.629948
-0.15,7,9.637377
-0.39,15,9.65444
-0.33,13,9.667788
-0.36,14,9.682095
-0.09,5,9.689058
-0.27,11,9.70059
-0.12,6,9.707009
-2.52,45,9.755698
-0.09,5,9.761035
-1.23,2,9.763247
-1.29,4,9.767455
-0.87,31,9.800635
-1.2,1,9.80183
-1.74,19,9.821111
-0.24,10,9.833369
-1.23,2,9.835592
-1.26,3,9.838768
-1.8,21,9.861732
-1.23,2,9.863928
-0.06,4,9.868244
0.06,41,9.911673
-1.41,8,9.919921
-1.26,3,9.923122
-0.09,5,9.930098
